text,text_verified,verified
"أحياناً يكون شعر الأولاد قصيراً. وبعض الفتيات شعرهن طويل. الأولاد يلعبون بالسيارات لكن الفتيات يلعبن بالدمى. الفتيات يرقصن الباليه لكن الأولاد يلعبون كرة القدم. الفتيات يرتدين الفساتين والتنانير لكن الأولاد يرتدون الجينز والسراويل القصيرة. لكن هناك شيء واحد مشترك، الفتيات والأولاد بشر.","","false"
"كانت لدي إوزة. ثم اشتريت أيلًا. ثم حصلت على خفاش. !الخفاش قفز علي عندما جلست","","false"
"جنجريلا، ترتدي ثوباً أصفر ناعماً، صعدت السلم لتلكم زميلها، ارتكبت خطأ، ولكمت ثعباناً، كم عالماً سيتطلب الأمر، استعدوا ١، ٢، ٣، ٤، ٥ . . . . . . . . .","","false"
"أكبر من كرة جولف عملاقة. أكبر من قمر عملاق. أكبر من أرض تزن ٦٠٠ رطل. هكذا هو حجم الكون.","","false"
"أنا أحب المخللات. !إنها رائعة! وتكون أروع عندما تكون في صحنك!","","false"
"ضفادع خضراء، حمراء تتسلق، تقفز، تأكل تتسلق الجدار ضفدع ببطن ناري","","false"
"تشوباكا هو ضفدعي. يستطيع تسلق الجدران والسباحة. يستطيع أن يختبئ.","","false"
"أراه على الحائط أشم رائحة الكعك في الردهة أحلم به في الليل وعندما تكون الأضواء ساطعة. عندما أستيقظ في الصباح يكون في مكان جديد. يبدو أنه يختبئ في قدر مطبخ أمي الكبير.","","false"
"كل ظهيرة تقريبًا آكل رقائق التاكو كالملعقة. كل يوم في تمام الثانية آكلها مكدسة على حذائي.","","false"
"سباقات صعبة وأطفال يصفقون","","false"
"عندما استيقظت في صباح أحد الأيام. كان هناك لقلق على رأسي. سألت، ''ماذا تفعل هناك؟'' نظر إلي وقال ''أنا من ألاسكا وأحتاج إلى سرير دافئ. فأنا أشعر بالبرد حقًا. لا يمكنك أن تأخذ رأسي. أنت بارد جدًا لذا اذهب وأزعج أخي تيد.","","false"
"أطول من أفعى، أطول من قطار يسير، أطول من أنف حوت أزرق، أطول من منزل طوله ١٠ أقدام، أطول من فأر عملاق: هكذا هي مدة نوم قطتي!","","false"
"وقت الربيع وقت الربيع. انظر إلى الوقت. وقت الربيع وقت الربيع. لمست ليمونة. وقت الربيع وقت الربيع. سمعت الطيور تغني في ذلك الوقت. وقت الربيع وقت الربيع.","","false"
"عيد أم سعيد يا أمي، كان الأمس ممتعًا، سيكون اليوم رائعًا! عيد أم سعيد يا أمي، كان الأمس عظيمًا، سيكون اليوم أفضل حتى! مع حبي، جاي","","false"
"أطول من أفعى طولها عشرة أقدام، أطول من امتداد سكة قطار، أطول من أنف حوت أزرق، أطول من منزل ارتفاعه 10 أقدام، أطول من فأر عملاق: هكذا هي مدة نوم قطتي","","false"
"أستيقظ في الصباح و نيكل فيكل تيكل صديقي عند النافذة. أيضًا، وجد صديقي عملة نيكل ومخللًا ثم أدغدغه فيضحك كثيرًا جدًا.","","false"
"آنا بانانا أحبت الموز لذا ذهبت آنا بانانا لتأتي بموزة لأن آنا بانانا أحبت الموز.","","false"
"أصفر/محبوب/ مخطط/ سعيد/ لعوب/ جديد/مختار ببساطة/ مياو!","","false"
"أعرف فتاة لم تقل وداعاً أبداً لم تبكِ أبداً لم تضرب أبداً كانت تقول مرحباً فقط ثم في ليلة قُتلت تم القبض عليه لكنها لم تقل وداعاً أبداً.","","false"
"ألعاب نارية حمراء, صفراء, خضراء, زرقاء, وبرتقالية. كان الأمر ممتعاً جداً في الليلة التي سهرت فيها أشاهد الألعاب النارية الرائعة وهي ترقص في السماء. كانت ألواناً جميلة. كنت أنا وأصدقائي نلعب الألعاب ننتظر فقط حتى تدق الساعة 12:00 لنستمتع ببعض المرح مع الألعاب النارية. اللعب بالألعاب النارية هو أحد الأشياء المفضلة لدي. ربما هو أفضل شيء على وجه الأرض. عندما دقت الساعة 12:00 خرجنا إلى الثلج البارد وأقمنا حفلة كبيرة. احتفلنا حتى الساعة 1 أو 2 ثم ذهبنا إلى النوم.","","false"
"الأحمر هو القلوب والتفاح والماء الساخن. الأحمر هو طعم البهارات. رائحة القرفة وصلصة الطماطم حمراء. الخجل يجعلني أحمر. الأحمر هو صوت النار وصفارات الإنذار, الأحمر هو محطة إطفاء, مكتب المدير, ولسان, مشاهدة الإعصار حمراء, صنع فطيرة التفاح أحمر أيضاً, الأحمر هو الدم.","","false"
"هناك قطة اسمها بات, هي لا تتحرك, هي سمينة جداً, بات لا تستطيع السمع بسبب ذلك. تلك هي قطتي التي اسمها بات.","","false"
"أحب اللحم، أحب أن آكل! أعطني لحمي!","","false"
"فتاة التقت بشاب اسمه جو، أعطاها قوسًا، في الثلج. أراد أن يتزوجها، ويحملها. تزوجها في الليل، كلاهما طيّر طائرة ورقية. كان فستانها في فوضى، كان اسمها بيس! كان فستانها ورديًا، تحب أن تفكر. كان لديها قلب كبير. لكنها ملأته كله بالفطائر.","","false"
"استيقظت ذات صباح رأيت نحلة تمر بجانبي. قلت ''ما اسمك؟'' أجابتني ''نحلة! مرحبًا!''","","false"
"المزامير هي تلك الأشياء جيدة تمامًا مزماري عمره تسعة تقريبًا! من الصعب العزف عليها، رغم أنني أتدرب كل يوم، أجعل النغمة غريبة جدًا ووالد صديقي تود يسد أذنيه لأنه يخشى أنه سيصاب بالصمم يومًا ما","","false"
"الورود حمراء البنفسج أزرق الشمس رائعة","","false"
"عندما استيقظت ذات صباح، كان هناك لقلق على رأسي. سألت''ماذا تفعل هناك؟''وهذا ما قاله: ''حسنًا كما تعلم أنا لقلق. لكن بن الطاهي يظن أنني لحم خنزير. أنا بحاجة ماسة إلى مكان لأرتاح. أنا بالتأكيد بحاجة إلى عش مريح. و، أعتقد، أن رأسك هو الأفضل. سيكون لدي صغار لقلق قريبًا، وعشي القديم، الذي كان ملعقة، لم يكن كبيرًا بما يكفي، أو خشنًا بما يكفي، أو متينًا بما يكفي، لي وحدي. عندما تمطر، أتبلل حتى العظم. فهل يمكنني استخدام رأسك؟من فضلك؟ سأعطيك ٤٣ حبة بازلاء حلوة. '' لم أستطع أن أقول لا. لم أستطع، لم أقدر. أنا أحب البازلاء بشكل خاص عندما تكون ساخنة جدًا. وهكذا عاش اللقلق وصغاره على رأسي. كل يوم حتى متنا جميعًا.","","false"
"نحن نقف معًا مظهرنا الخارجي ليس هو المهم لا تدع أحدًا يطفئ بريقك لا تقل أشياء سيئة الجميع يستحق تصفيقًا حارًا تذكر أنك لا تستطيع الحكم على شخص من مظهره جيمي","","false"
"ذهبت لاكي في الشارع لترى ما المخلوقات التي يمكن أن تقابلها. نظرت لأعلى ولأسفل وفي كل مكان ولكن لم تجد أي مخلوقات. شعرت لاكي بخيبة الأمل والاكتئاب لأنها بذلت قصارى جهدها.","","false"
"الكلاب لطيفة يمكن أن تكون شرسة هي مكسوة بالفرو مثل شعرك لها ألوان مختلفة بعضها ظريف وبعضها ليس كذلك ولكن عندما تقابل كلبًا فإنك دائمًا تحبه.","","false"
"أنا أخبز كعكة من أجل مناسبة سعيدة إنه عيد ميلاد أختي! يجب أن أقول إنه يوم جميل. يجب أن أشتري لها قبعة لأنها طيبة.","","false"
"عندما استيقظت في صباح أحد الأيام كان هناك ثعبان على رأسي. سألت "ماذا تفعل هناك" نظر إلي وقال. أنا جالس على رأسك أتصرف كأنني ميت.","","false"
"كل ظهيرة تقريبًا آكل مخللًا بملعقة. كل مساء تمام السادسة آكل مخللًا مكدسًا على الطوب, تكون شبعانًا عندما تأكل. أحيانًا إذا أخذت قضمة إضافية واحدة, إذا لم تأخذ تلك اللقمة الزائدة ستشعر بأنك على ما يرام تمامًا لذا تذكر عندما تأكل المخلل سيمتلئ جسدك بالدغدغة.","","false"
"عزيزي!هل أنت مستعد؟ نعم, لا تنادني فريدي! ارتدى ملابسه الداخلية, مع حذائه, ارتدى قميصًا وتنورة أوبس! خلعها وركض لتناول فطوره! شرب حبوب الإفطار وزبدة الفول السوداني وهونك! انتظرنيييي! حزين جدًا, فوت حافلة المدرسة مرات عديدة, هنا يبكي, لا يستطيع الصمود همهمة! زلزال! صرخ الطفل وهرب بعيدًا! غطى بطانيته الصغيرة فوق دماغه! ثم بدأت تمطر! ركض إلى المدرسة, حصلت على شيكات لا نهائية للتأخر!","","false"
"بوم! الجيش يأتي بشراسة, يأمر الجنرال عشرة آلاف جندي, بإطلاق مدفع أعلى صوتًا من قصفة رعد! وييييو! طار المدفع عشرة آلاف مرة أسرع من الصاروخ المنطلق إلى المريخ, عشرة آلاف ميل حتى يلامس الأرض- بوم! أعلى صوتًا من مليون حصان فووم!","","false"
"ترتد ذيول الحصان بينما الكرات تصدر صوت ثواب ثواب على الملعب هنا يجن جنون الجمهور هيا يا أيونز","","false"
"صديقي مزعج أتمنى لو يذهب إلى الغرب إنه أكبر مزعج هو لا يدعني أرتاح أبداً صديقي مزعج ذات مرة وضع عشاً أوه نعم أوه نعم أوه نعم هو مزعج.","","false"
"أدياها صنعت آيس كريم. صنعت الآيس كريم مع صديقتها. صنعته بالثلج، فئران، ونرد. صنعته بعصا بيبِتي بوبِتي سحرية. صنعته بقليل من المساعدة من فرقة موسيقية. آيس كريم سحري","","false"
"كل ظهيرة تقريباً آكل المقرمشات بملعقة. كل مساء عند التاسعة تماماً آكل المقرمشات. ألستُ رائعاً؟","","false"
"ديزي لطيفة لكنها شقية أيضاً هي تعمل تشي تشي على طاولة الطعام وكاكا في حديقة الحيوان هي تئن طوال الليل ومشاغبة طوال اليوم لكن تذكروا أنها لطيفة أيضاً ونريدها أن تبقى","","false"
"لعب كرة السلة ممتع، من الرائع لعبها كل يوم. الكرة مشتركة ومستديرة. توجد في الملعب. أرميها في السلة، من الممتع لعبها مع مجموعة.","","false"
"أزرق فاتح أزرق فاتح من هو من وماذا سنفعل بدونك؟","","false"
"عزيزتي السيدة يونغ نرجو المعذرة لغياب ديريك انفجر تلفازنا وحدث لدينا حريق لهذا السبب لا يستطيع أن يخوض الاختبار الذي أعطيتِه للفصل. مع خالص التقدير والدة ديريك","","false"
"مذاقه كقضمة من تفاحة عسل حلوة صوته كقلب ينبض في بيت مسكون رائحته كتفاح طازج خرج من الفرن شكله كأوراق شجر حمراء تتساقط من شجرة يجعلني أشعر بالدفء في سترتي الحمراء","","false"
"أنا أحب المدرسة إنها رائعة جدا لماذا لا تستطيع أن تلعب أفضل أن أنحت بالصلصال وعندما أرى الشمس أبدأ في الاستمتاع ببعض المرح بواسطة حبل القفز أحب أن أقفز المدرسة رائعة جدا إنها تشبه المسبح نوعا ما أنا أحب المدرسة إنها تجعلني رائعا نوعا ما","","false"
"أنا وصديقتي فيغي نحب أن نرقص ونمرح هي تقول إنني مريض سألعق الآيس كريم. شعرها ليس كثيفا إنها صديقتي فيغي.","","false"
"أحب اللعب بالكرات تجعلني أضحك وأغني مستديرة مثل الشمس ملونة مثل الخريف ماذا سأفعل بدون كرة","","false"
"الطيور تزقزق بصوت عال الطيور ملونة جدا الطيور جميلة جدا","","false"
"رأيت مضمار سباق. رأيت زاك يقفز بدراجته الترابية. وأبي يقفز برابتوره. ووالد زاك يتحدث على هاتفه المحمول. ووالدة زاك تلتقط الصور.","","false"
"حقيبة ظهر جديدة، ضخمة تستخدم تلبس تحمل ثقيلة على الظهر حقيبة","","false"
"أمي لطيفة مثل الفراشة عندما تكون في مزاج جيد أحبها  من كل قلبي","","false"
"عندي أرنب إنه مضحك جدا عندما يخطو خمس خطوات يقفز في الهواء ويطير عائدا للأسفل ويشتري بعض العسل بالمال وأصدقائي يقولون إن هذا غريب","","false"
"أخي أخي هو أحيانا خنزير. يأكل كثيرا ويبدو مثل الكلب. يستحم مرة في الأسبوع وعندما يفعل يطلق صيحة عالية. لأنه يظن أن هناك ثعبان ماء أخضر سيجعل من كعبه وجبة كبيرة.","","false"
"ذات ليلة غادرت كل البروكوليات منزل أصحابها لتذهب إلى المتجر لتحتفل مع أصدقائها عبر ركوب عربات التسوق وخوض معارك أفلام وشراء تذاكر لمعارك الطعام ثم قبل شروق الشمس يعودون إلى المنزل وهذا ما يفعله البروكلي في الليل.","","false"
"أنا أحب أمي لأنها تساعدني وتطعمني ولأنها شخصي المفضل في عائلتي هي تمنحني الشجاعة لأدافع عن نفسي وعن أخي ولهذا السبب أنا أحب أمي.","","false"
"سيد. ضفدع لماذا تأتي لماذا تمص إبهامك أنا لا أريدك هنا اذهب اذهب اذهب إلى مكان ما إذا أزعجتني سأكسر رقبتي لذا أرجوك أرجوك اذهب إلى مكان ما.","","false"
"حيوانات حيوانات في كل مكان أسود، نمور، وحتى دببة! قرود، وطيور تسألني لماذا تكتب قصيدة عني؟ أخبرتهم لأنكم مدهشون. بالطبع لم يصدقوني. لذا انطلقوا يركضون أسرع مني.","","false"
"التعليم مهم جدا إذا لم تحصل على تعليم فلا بد أنك غبي جدا. عندما تحصل على تعليمك اتخذ قرارات حكيمة لأنه سيكون من الغباء بنفس القدر أن تتخذ القرار الخاطئ.","","false"
"أنا مضحك جدا حقا أنا ملفوف في في مومياء أعلم أنه مضحك لكنه في الحقيقة مسيء جدا وأنا دفاعي جدا.","","false"
"جوكر رياضي مشجع سيارات السباق المندفع محب الفيلة رسام","","false"
"عندما يأتي الصيف أذهب إلى نيويورك وأزور أبي. وأنا سعيد عندما يأتي الصيف لأنه. ليس لدينا مدرسة. وعندما نصل إلى هناك يأخذني إلى أماكن مثل تشكي تشيز. لهذا السبب أحب الذهاب في إجازة.","","false"
"رأيت بعوضة، كانت سمينة جدا. هل تتذكر أنها حطت على مات؟مصت دمه وسببت فيضانا. مات وطاقمه أصيبوا بحمى صيد البعوض","","false"
"ما هذه الرائحة التي أقع في حبها؟ هل هي زهرة ياسمين أو شيء ما.   أعتقد أنني سأكتشف أمرها.  يا لها من رائحة جميلة أقع في حبها!","","false"
"أريد أن أذهب لألعب سأصرخ هوراي لا أريد أن أنتظر حتى مايو لكن أمي قالت  عليك أن تنتظر حتى يقرأ صديقك.","","false"
"هاي!هاي!هاي!أيها النعسان استيقظ استيقظ إنه الصباح!حان وقت اللعب الآن هيا نلعب. أنت الشخص الشرير وأنا الطيب هاي ! هاي! هاي! ماذا حدث أنا نعسان.  النهاية!","","false"
"قططنا مسطحة ولهذا السبب لديهم مضرب وجلسوا وجلسوا وجلسوا وجلسوا مواء.","","false"
"ذات مرة طارت ذبابة عالياً جداً كانت حمقاء لذا هبطت في بركة","","false"
"هرب القط مع الصحن هرب الصحن مع السمكة","","false"
"أنت  تجعلني   أبتسم  أنت   تجعل   أنت  تجعلني  أحبك   في  قلبي","","false"
"أصدقاء لطفاء جديرون بالثقة كن بجانبهم اهتم!","","false"
"أستطيع الجمع بسرعة، هذا شيء رائع يحتاجه الناس. لقد أتقنت جداول الضرب الآن، الآن، لا تعبس. أستطيع القسمة ربما حاولت أنت. أنا بارع جداً ربما يجب أن تطلب، وسأقوم لك بمهمة.","","false"
"توجد شجرة كبيرة ضخمة و احزر احزر ماذا أرى قطة تحاول الإمساك بسنجاب يشعر أنه سيتقيأ يركض السنجاب صاعدا الشجرة هو يريد بشدة أن يتحرر تندفع القطة والسنجاب نحو خلية نحل ثم كل النحل يستعد للهجوم الآن أرى نحلة سريعة شريرة و 'أوه لا' هي ستطاردني هي تريدني أن أترك الشجرة الكبيرة الضخمة","","false"
"''فطيرة'' ''فطيرة'', أنا أحب الفطيرة تجعلني أشعر كأنني فطيرة أريد فقط أن آكل نفسي لأنني أحب الفطيرة, ''أنا أحب الفطيرة''.","","false"
"أنا أحب نفسي نعم أنا أحب نفسي لكوني ما لا يمكن لأحد سواي أن يكونه أحيانا أضحك أحيانا أبكي أحيانا أغني أحيانا أتنهد أنا أحب نفسي نعم أنا أحب نفسي لكوني ما لا يمكن لأحد سواي أن يكونه","","false"
"هي ذكية ومضحكة وفريدة جدا هي كلمة رائعة كالريح مع نزعة جريئة كبيرة","","false"
"كانت كلابي محظوظة, عندما كانت جراء, سيقول أبي هل تريدون الذهاب إلى الحديقة, ثم ستنبح كلابي, وهكذا ينالون ما يريدون, أعتقد أن كلابي كسولة, لكنها تحب اللعب مع زهور الأقحوان","","false"
"عندما استيقظت ذات صباح كان هناك لقلق على رأسي سألت ماذا تفعل هناك؟ نظر إلي وقال هل يمكنك على الأقل أن تدعني أنام في سريري المريح بينما كان يصدر صوت بليب بليب ذهب إلى السرير مع كريد فظيع","","false"
"رأيت فأراً، وكان في المنزل. لذا أحضرت كلبي، لكنه أحضر ضفدعاً!","","false"
"الآيس كريم بارد جداً. الآيس كريم من منتجات الحليب. الآيس كريم ناعم جداً.","","false"
"الطرطشة بعيداً، بينما الشمس حارة بعيداً بعيداً، طرطش للمرح، رحلات رائعة، متعة رائعة، !!!!!!الطرطشة بعيداً هي متعة متعة متعة","","false"
"أمي مميزة جداً بالنسبة لي هي تجعلني أشعر بشعور جيد في داخلي. هي تعد لي الدجاج المقلي نعم مقلي فقط.","","false"
"رأيت قرداً يتأرجح. رأيت قرداً يتأرجح. يلعب على شجرة مع قرد فصاروا ثلاثة. احذر من شجرة . . . بووم. . . احذر من شجرة . . . بووم. . .","","false"
"تبدأ الكعكات كعجينة. ثم عندما تضعها في الفرن تبدأ في النمو. تبدأ في الركض والمرح ثم تبدأ تشيخ. تشيخ كثيراً حتى يصيبها العفن.","","false"
"مبتهج متعاون دائماً ذكي سعيد صغير لطيف","","false"
"السيدة. فورت أنتِ لطيفة وطيبة لكنكِ دائماً في بالي. قد تكونين غاضبة لكنكِ لم تجعليني حزيناً أبداً.","","false"
"أنا أبيض مثل كرة القدم. أنا بارد مثل كرة الثلج. أشعر بالسعادة مثل دب قطبي. أنا أركض مثل سلحفاة.","","false"
"نمس ناعم، لطيف يركض، يلعب، يقفز فراء، سعيد، متحمس، مبتهج لعوب","","false"
"الفهد سريع جدا، الأسرع في العالم. إنه يركض بسرعة جدا جدا شعره لا يتجعد أبدا!!!!!!!","","false"
"الخريف برتقالي طعمه مثل حلوى الذرة الحلوة في وعاء ساحرة. صوته مثل قرمشة الأوراق في فنائي الخلفي. رائحته مثل البرتقال الطازج. شكله مثل يقطينة الهالوين البرتقالية بجانب الباب. يجعلني أشعر بالرغبة في جولة الحلوى مع شين.","","false"
"العائلات موجودة من أجل أي شيء تفعله، العائلات موجودة لتحبك دائما - إلى الأبد ودائما.","","false"
"آمل أن أحصل على كلب أنا حقا أريد واحدا إنه أحد حيواناتي المفضلة قال أبي إنه سيعض قالت أمي إننا لن نعتني به لذا أظن أنني سأحصل على سمكة","","false"
"كانت هناك قبعة. تشبه الخفاش. لم يكن لطيفاً عندما جلست. على خفاش. كان سميناً. كان مسطحاً. سمعت قطة. ضربها خفاش. كانت تجلس على بساط. اسمها كان بات. كانت تطارد فأراً.","","false"
"أحب الحشرات، السمينة أو النحيفة، الناعمة والخشنة الزرقاء منها أو الحمراء. لكن المفضلة لدي هي اليعاسيب والبعوض.","","false"
"بطة في الوحل مع بطة أخرى البطة لديها مالك اسمه تاك البطة ترتدي ثنيات عندما ترى تاك البطة مضحكة بنقودها","","false"
"عندما استيقظت ذات صباح كان كلب على سريري. سألت، «ماذا تفعل هناك؟»نظر الكلب وقال، «أنا آسف لأنني رقصت على سريرك، لكنك محظوظ لأنني لم أرقص على رأسك.","","false"
"ذات مرة كانت هناك فتاة صغيرة أرادت قطة سألت والدتها فقالت هل قلتِ أنكِ تريدين خفاشاً؟ ثم أجبت لا. سألتني إن كنت أريد قبعة. قلت لا. قالت هل تريدين قطة. قلت نعم!","","false"
"أمي حمراء أنا أزرق إخوتي وأخواتي جميلون أبي أخضر مثل لون النقش ماذا عنك.","","false"
"ذات مرة عاش كلب على جذع شجرة معظم الناس كانوا يسمونه خنزيرا. ذهب إلى شارع ورأى كلبا آخر يطارد الناس. ذهبت إلى القمامة ووجدت عظمة. بدأ الكلب بمشاركة العظمة. النهاية.","","false"
"أسناني حمراء، أنا أخضر حقا. أنا بحجم مصنع. قابلني في الكهف هناك بالأسفل، ستراني بملابسي الداخلية. عندما تراني أستخدم مضرب بيسبول، أنا في الحقيقة أستخدم خفاشا حقيقيا. لا لا لا لا لا .","","false"
"متعة، ضرب مثير، ركض، رمي كرة القدم صعبة صعبة ضرب رمي","","false"
"صعبة، تمرير مثير، تسديد، مراوغة رياضة صعبة جدا تسديد","","false"
"العناكب مخيفة عندما تكون ناعسة لكنها يمكن أن تكون لطيفة إذا كان لديها فئران","","false"
"في الخريف ألعب كرة القدم. في الربيع أحب أن أتأرجح. في الصيف يصبح الجو أكثر حرارة.","","false"
"تمساح هائل، مخيف يغوص، يمزق، يقتل التماسيح صيادون رائعون سحلية","","false"
"كرة السلة، كرات تلعب، كرات، لاعبون ممتع، مثير، رائع، رياضات مثل الألعاب","","false"
"قطتي ترتدي قبعة. إنها تشبه الخفاش. يمكن لقطتي أن تخاف. قالت أمي إنها تهتم. قطتي لطيفة ومنفوشة. لذا سأسميها مافي!","","false"
"كانت هناك كرة جبن تتكلم فذات يوم قررت أن تمشي كسرت الجدار فصرخت في الممر يا لها من كرة جبن مجنونة.","","false"
"ما هو الجمال؟ هل هو اسم؟ هل هو فعل؟ هل الجمال شيء. أم هل تعتقد أنه مجرد كلمة. كل شيء جميل. ماذا يعني؟ هل هو أغنية؟ هل هو كلمات؟ لا أعرف. لنعد الأمر مجددا, لكن ببطء. هل أنا جميل العالم كله جميل. أنت تعرف ما أعني هل هو حلو. هل هو فريد. ليخبرني أحدكم أرجوكم. ما هو الجمال؟","","false"
"عندما ذهبت إلى تشكي تشيز كنت متحمسا لكن عندما رأيت الروبوتات خفت فذهبت لألعب بعض الألعاب فزت فذهبت لأشتري بعض الألعاب","","false"
"مكان مليء بالشغف متحف جميل صور واقعية معاهد في كل مكان مدينة أنيقة","","false"
"وردي باليه, رقصة رقيقة, دوران, قفز مرارا وتكرارا على رؤوس الأصابع جايدن","","false"
"الجرذ الأنيق ارتدى قبعة سوداء، ذهب إلى المركز التجاري ليشتري بعض البعوض.","","false"
"قرد يرى قرد يفعل القرد يحب أن يبقي عينيه عليك القرود تلعب في الأشجار وتعيش في حديقة الحيوان","","false"
"تقريبًا كل ظهيرة، آكل الفراولة بملعقة. كل مساء عند السادسة تمامًا، آكل الفراولة مكدسة على أعواد. كل ليلة قبل أن أذهب إلى السرير، آكل الفراولة على رأسي. كل صباح عندما تجدني أمي أشخر، آكل الفراولة الأمر ممل جدًا.","","false"
"كرة لحم جيتي سباغيتي سباغيتي في كل مكان جبن في الأعلى بعض الجبن في الأعلى الكثير من الجبن جبن وكرات اللحم كرات اللحم كرات اللحم لذيذة جدًا بالنسبة لي لذيذة لي يا أبي لذيذة جدًا بالنسبة لي بغض النظر عما يقوله أي شخص كرة لحم","","false"
"الجميع يعتقد أنك جميلة للأسف، ملابسك تلفت للأسف، أردتِ العودة للمنزل للأسف.","","false"
"رودولف أنفك ساطع جدا هل ستنير ليلي. إنه تماما مثل مصباح ليلي أحمر صغير.","","false"
"عندما استيقظت في صباح أحد الأيام ظهر خنزير غينيا على رأسي سألت، ماذا تفعل هناك؟''. نظر إلي وقال'' هيا يا صاح لنلعب. ماذا نلعب؟ الحجلة، كرة السلة، أو كرة القدم. هل يمكننا أن نلعبها كلها؟ حسنا هيا بنا يا صاح.","","false"
"لدي أخ نسميه الطفل ماثيو أحب أن أقبله","","false"
"عندما استيقظت في صباح أحد الأيام، كان هناك قرد على رأسي. سألت، ''ماذا تفعل هناك؟'' نظر إلي وقال، ''أنا آكل على رأسك. '' أحاول وأحاول كثيرا، لكنني لا أستطيع أن آكل أبدا. أحاول أن آكل الغداء، لكنني دائما أُلكم. لهذا السبب أقول مونكي بون مونكي بون!","","false"
"أنا كسول، مجنون، ناعس، وأشعر بالملل. لا أريد القيام بالأعمال المنزلية. عندما أذهب للتخييم آكل سمورز.","","false"
"قصيدة يا لها من قصيدة ليست طينة","","false"
"كل يوم آكل تفاحة. أغمس رأسي في طبق. أسحب تفاحة باردة. أنا أحدق في التفاحة. عندما أكون جالسا بجانب المسبح. أسحبهم بحبل. أنا حقا لا أريد أن أختنق. أغمسهم في كوك لذيذ.","","false"
"الأطفال الرضع لطفاء ومرحون يريدون أن يكونوا مدورين مثل الكعكة أكره الطريقة التي يبكون بها وتجعل عقلي يجف أحب الابتسامة والعناق يجعلني أريد أن ألعب معهم في بركة ماء","","false"
"قلم رصاص أصفر، كتابة حمراء، محو، لعب على الورق قلم رصاص","","false"
"ليس لدي شعر لكنني أعرف أنه هناك أنا متأكد أنني سأجده هناك في مكان ما","","false"
"عندما استيقظت ذات يوم رأيت سمكة راي ضخمة. كانت في حوض سمكي تحاول الخروج. أكلت كل أسماكي لكنها لم تأكل. ثم عادت في شهر مايو، فقط لتسرق الصلصال. غضبت وقلت. . . هاي.","","false"
