text,text_verified,verified
"عندما حان وقت العشاء، نادتني أمي، فسألتها: ماذا سنأكل. قالت: بازلاء. سألتها: متى يحين وقت النوم. قالت: ليس قبل أن تنتهي من البازلاء. قلت لأمي: أخرجي القمامة بعد ذلك، فأنا على وشك التقيؤ. عندما أكلت لقمة واحدة، تقيأت، ولكن عندما فعلت ذلك، قالت أمي: حان وقت الاستحمام. رميت البازلاء ولم آكل ذلك الشيء الأخضر مرة أخرى","","false"
"أختي الصغيرة، أختي الصغيرة تحب الأكل، لكن المشكلة أنها ليست مرتبة، لأنها لا تعرف أين يجب أن تضع الطعام بالضبط!!!","","false"
"كان هناك سنجاب على رأسي عندما كنت جالسة على سريري. سألته: لماذا أنتِ هنا؟ فأجاب: لأراكِ يا عزيزتي. لقد أتيتِ لزيارتي، وهذا لطيف جدًا. أرجو أن تعودي مرة أخرى في ليلة شتوية باردة.","","false"
"قطة سوداء كبيرة تخدش وتأكل وتطارد، ستأكل القطة الصغيرة","","false"
"كان يوماً ممطراً، وفجأة ظهر شيء أصفر. الشمس","","false"
"في أحد الأيام، استيقظتُ من النوم، لكنني كنتُ أشعر بضعف شديد، فتمددتُ قليلاً. ثم نزلتُ الدرج، لكنني رأيتُ شعري الأشعث، فصعدتُ الدرج مجدداً. سرحتُ شعري من الجانبين، ثم عدتُ إلى النوم.","","false"
"لقد حلّ الربيع، فلا داعي للخوف، فالشتاء أصبح من الماضي، فلنستمتع بأجواء الربيع، ولنذهب ونلعب في النسيم الدافئ، وآمل ألا يتسبب الهواء في عطسك.","","false"
"ابدأ بأفكار حول أشياء غريبة، ثم اكتب جميع الأفكار على الورق.","","false"
"أتمنى لو كانت لدي سيارة حمراء. أتمنى لو كان لدي حانة حمراء. أتمنى لو كان لدي قطران أحمر. أتمنى لو كانت لدي سيارة حمراء.","","false"
"أحب المدرسة، إنها رائعة! كل المرح والضحك، كل الصراخ والهتافات، وعندما يحين وقت اللعب الصباحي، نحب أن نركض ونلعب","","false"
"هذا أنا واقفة شامخة، أنا مثل جدار عجيب، الجميع يقف وينظر إليّ، الجميع سخيفون للغاية","","false"
"سيارات حمراء، سيارات صفراء، سيارات زرقاء أيضاً، سيارات، سيارات، سيارات، سيارات، سيارات، الجميع يحب السيارات!!","","false"
"أحب الركض على العشب، أركض ثم أمرر الكرة، وأحب التسديد على المرمى، وعندما أسجل هدفًا أقوم بشقلبة أمامية","","false"
"قطط، قطط، أحب القطط. كلاب، كلاب، كلاب، أحب الكلاب. طيور، طيور، أحب الطيور. سمِّ حيوانًا، سأحبه","","false"
"مهرتي الصغيرة نحيلة وعظمية، وعندما تمشي تتكلم","","false"
"الورود حمراء، والبنفسج أزرق، وشوبكينز حلوة، وأنت كذلك. أحب اللعب بشوبكينز في وقت اللعب في منتصف النهار عندما لا يكون لدي ما أفعله، وأنت كذلك!","","false"
"كان هناك كلب مصاب بنزلة برد. كان يشم ويعطس، ويتأوه ويبكي، كان يكره الإصابة بنزلة البرد، لأن أنفه لم يكن يتحمل.","","false"
"البطة تقول "كلوك" واسمها تشاك، وهي فتاة وقحة ذات أعضاء تناسلية كريهة الرائحة","","false"
"حان وقت الصيف! افتحوا الستائر، ودعوا الشمس تدخل. أرفع ذقني، وأشعر بالهواء العليل. انهضوا من كراسيكم، واستمتعوا بأشعة الشمس. هناك الكثير من الأنشطة الممتعة. لا شيء في الماء يُخيف أحدًا عندما يفكر في المرح. لكنني لم أنتهِ بعد. أريد أن ألعب بمسدس الماء. ترون كرة الشاطئ وهي تسقط. لا تريدون البقاء في المركز التجاري. تشمون رائحة زهرة. الصيف رائع!","","false"
"أضع بعض الآيس كريم على ملعقة كل عصر تقريبًا. أضعها على كعكة لورنا دون. أتمنى أن أرى آيس كريم الشوكولاتة على سطح القمر. لو سقط على طبقي، سيكون لذيذًا، أتمنى ذلك.","","false"
"الاختبارات رائعة. تجعلني أشتهيها. الاختبارات تحدد حياتي. الاختبارات حلوة. تجعلني أشم رائحة قدمي. الاختبارات مليئة بالتحديات وأحيانًا صعبة. اختبارات عن حشرات الحب، والرياضة، وشريك. هذه الاختبارات تجعلني أقول: "يا إلهي!". أنا أحب الاختبارات وهي تحبني أيضًا!","","false"
"الربيع فيه أمطار وأزهار جميلة. أيام الأحد فيها آيس كريم، وأيام الاثنين فيها رائعة. رأيت فرقة موسيقية بأيدي مخيفة. عندي آيس كريم أزرق جديد، حلو جدًا. عندك مسبح، رائع. استمتعت كثيرًا تحت الشمس. قصائدي انتهت، استمتع بالشمس.","","false"
"حلوى الجيلي بينز حلوة، حلوى الجيلي بينز حامضة، حلوى الجيلي بينز تحبني، وأنا أحب أكلها!","","false"
"كان عليّ أن أقوم بواجباتي المدرسية كل ليلة، وكان عليّ أن أقوم بواجباتي المدرسية كل ليلة، ولم يكن على معلمي أن يعطينا واجبات مدرسية يوم الجمعة.","","false"
"في أحد الأيام، ركبت لوح التزلج الخاص بي حول الحي بأكمله، يا له من متعة أن أقفز وأتمايل في أرجاء الحي","","false"
"تنين ذو فمين وبلورة على رأسه. حاول نفث النار والبرق لكنه نزف. حاول الانزلاق كالأفعى لكنه لم يستطع فعل ذلك مثل أصدقائه، لكنه استطاع الارتعاش.","","false"
"الصيف حار كالشمس، تحرقك الشمس كالكعكة. يا صيف، يا صيف، أنت تساعدني على التغيب عن المدرسة، وهذا رائع حقًا. يمكنك الجلوس في المسبح، والانتظار، والبقاء منتعشًا.","","false"
"رأيتُ والدي يلعب كرة القدم الأمريكية بينما كانت والدتي في المركز التجاري. حاول التوجه يمينًا فاصطدم برجلٍ ونشب بينهما شجار. حاول تمرير الكرة بعيدًا لكنه لم يكن سريعًا، ثم رمى لاعب الوسط الكرة بعيدًا فاصطدم بسيارة","","false"
"أشعر بالبرد في الشتاء. قد أصدأ. يمكنك وضعي في صندوق. وعندما تسقطني، أُحدث دويًا كبيرًا. أستطيع إصلاح الأشياء. يمكنك رؤيتي في متجر. ويمكنك شرائي.","","false"
"كرات نطاطة، أشخاص رياضيون في كل مكان، لاعبون رائعون، ملعب كرة ممتع للغاية، مكان رائع للعب، أصوات عالية، أحبه!","","false"
"من الأشياء الغريبة أن ترى فأراً يأكل قطة! ومن الأشياء الغريبة أن ترى خفاشاً سميناً! ومن الأشياء الغريبة أنا!","","false"
"تشيكو كلب، كلب لطيف. يهرب طوال الوقت، ثم.... نعاقبه. لكن هكذا هي الكلاب.","","false"
"جايل لطيفة كل يوم، لكنها تصبح لئيمة يومي السبت والأحد. لقد أضحكت الجميع اليوم باستثناء والدتها وشقيقها وشقيقتها.","","false"
"المساعدة، والتعليم، والرعاية. لن يتخلوا عنك أبداً.","","false"
"محب، مهتم، مساعد. دائماً إلى جانبك","","false"
"صاخبة، هادئة، مسالمة. الموسيقى جميلة","","false"
"الاهتمام، والمحبة، والاحترام، والمساعدة، وعدم الاستسلام أبداً","","false"
"فروي، سعيد، ودود، ينبح، رفيق محبوب","","false"
"مشاركة، طيبة، سعيدة، حنونة. لن أكرهك أبداً.","","false"
"أصدقاء سعداء، مرحون، يضحكون، يلعبون، طيبون. هم أصدقاء بفضل طيبتك","","false"
"التعلم، والمساعدة، والرعاية. ستستمتع دائمًا!","","false"
"معلمتي تخاف من القرود، وعندما تنظر في كتاب الأدغال وترى قردًا، تصرخ كأن حريقًا قد اندلع في الغرفة. تصرخ، تصرخ طوال الطريق إلى المنزل","","false"
"المطر يتساقط بهدوء، يتساقط عليك، مبتل، مبتل، مبتل، مطر، مطر، مطر، مطر، يتساقط بهدوء على رأسك، أيام ممطرة، أيام ممطرة، يا لها من أيام ممطرة.","","false"
"الحب أقوى من الصداقة، أنتِ مشرقة كزهرة، وحبي لكِ شامخ كبرج","","false"
"الحب أقوى من الصداقة، أنتِ مشرقة كزهرة، وحبي لكِ شامخ كبرج.","","false"
"كل عصر تقريباً آكل لحم الماعز بالملعقة. كل ليلة في السادسة صباحاً آكل لحم الماعز فوق الطوب. كل صباح في الثانية ظهراً آكل لحم الماعز على الحذاء. كل يوم في الظهيرة آكل لحم الماعز على القمر. أكلت كل لحم الماعز. انتهيت. في المرة القادمة سآكل على الشمس.","","false"
"أحب التزلج في البرد والثلج، والجميع يحب الثلج","","false"
"في كل يوم اثنين تقريباً عند الظهر، أتناول المثلجات المائية مع القمر، وفي كل صباح في تمام الساعة 11:00، أتناول البيتزا مع كيفن.","","false"
"أليس من الجميل أن نحب أن نأكل، تلك الحلويات اللذيذة والساحرة!!!!!!!","","false"
"هايلي كبيرة. هايلي طويلة. هايلي صغيرة. هايلي لطيفة. هايلي رائعة. هايلي طيبة. هايلي جميلة. هايلي لطيفة. هايلي مرحة. هايلي غريبة. هايلي رائعة. لهذا السبب هي صديقتي المفضلة.","","false"
"عزيزتي، أحبكِ أكثر من حبي لجواربي الدافئة المريحة، أحبكِ أكثر من حبي للريح على قمة الجبل. مع حبي، ج","","false"
"كلبي يأكل خضراواتي، أقول لكم الحقيقة. لماذا تعاقبونني دائمًا عندما ترون سكرافي يأكل الحساء؟ أقول لكم إنه الكلب، يفعل ذلك بنفسه. أنتم آباء سيئون جدًا لمعاقبتي على قول الحقيقة. من الصعب تقبّل الأمر، تفضل يا سكرافي، خذ جزرة.","","false"
"ذات مرة رأيت زهرة أقحوان. قلت لها: "هذا البركة رائعة". فقالت: "أنا عالقة في الأرض، هل يمكنك مساعدتي على الخروج؟" فأجبت: "نعم أستطيع، ولكن إذا فعلت، عليكِ أن تعطيني شيئًا في المقابل". فقالت: "سأعطيك إحدى بتلاتي التي تستحق وسامًا". فوضعت زهرة الأقحوان في البركة، وغرقت كالأحمق.","","false"
"أنا لستُ شخصًا ليليًا، فأنا أنام ليلًا، وأشخر بصوت عالٍ جدًا عندما يكون القمر ساطعًا","","false"
"الغيوم جميلة جدًا، مليئة بالضباب، رائعة حقًا. عندما تشرق الشمس تكون الغيوم بيضاء، وتصبح برتقالية في الليل. عندما تمر طائرة عبر الغيوم، يظهر ثقب، أعتقد أنه ثقب صنعه الخلد. عندما تستعد الطيور للطيران، يقول قائدها: استعدوا، انطلقوا! وعندما تحلق عبر الغيوم، تقول جميعها: نعم نعم هو! صعدت فوق الغيوم بالمظلة فقط لألتقط صورًا لها، إنها رائعة","","false"
"وحيد قرن بخياشيم، ريبلي يتكلم، صلصة باربيكيو، شوكولاتة، حراشف مخلوق.","","false"
"تقف قطة صغيرة ساكنة تماماً، فترى فأراً على التل، فيهرب الفأر ويأكل ويقفز.","","false"
"رأى الأيل إوزة. كانت البوابة مفتوحة، لذا فإن الأيل طليق.","","false"
"الرجل الكسول، لن يفعل أي شيء، سيكتفي بالاستلقاء ومشاهدة التلفاز","","false"
"يا فراشة، يا فراشة، تلونين السماء، وأنتِ ترفرفين بجناحيكِ الصغيرين، ستتألقين طوال اليوم","","false"
"بنفسجي كلون أزهار الربيع. أخضر كلون العشب في يوم ربيعي. برتقالي كلون غروب الشمس في يوم دافئ جميل. أزرق كلون السماء عندما تشرق الشمس ساطعة. أبيض كلون العشب الذابل في الشتاء. أحمر كلون وردة متفتحة. أصفر كلون نحلة سعيدة. ما هي ألوان الطبيعة بالنسبة لك؟","","false"
"تحت أشعة الشمس، هناك الكثير من المرح. يمكننا الركض طوال اليوم.","","false"
"الكلاب لطيفة، ذات فراء كثيف، تركض، تطارد الكرات، تأكل، الكلاب تجعلني أشعر بالدفء والحنان، يا صديقي.","","false"
"أحب الصيف دائمًا لأنه يتيح لي السباحة، واللعب في الهواء الطلق، والقفز على ترامبولين صديقي، وزيارة حديقة الحيوان، والقيام برحلات، والذهاب إلى بريري روز. أحب تناول الآيس كريم والتفاح والفواكه. كما أحب شرب الميلك شيك وعصير الليمون والمشروبات الغازية وعصير هاواي. أعشق الصيف!","","false"
"فأر صغير، لطيف، محب، يكره القطط، يحب المضغ، يحب أكل الجبن. حيوان","","false"
"أخ ذكي، لطيف في الإمساك، الرمي، التأرجح، ولد، طفل، رياضة، قطط صغيرة تركض، تلعب، تعطي، كبير، طويل. نوح","","false"
"يا قصيدتي، يا قصيدتي الجميلة. الآن أكتب قصيدة. آه، كم أحب قصيدتي. الآن يمكنكِ كتابة قصيدتي.","","false"
"أرى حلزونًا فوق دلو، والدلو فوق حوت أحدب","","false"
"احملي يا ماري واصنعي جنية، كما يصنع المزارع منتجات الألبان الخاصة به، احملي يا ماري واجعليها تتساقط كالثلج، كما يقول سانتا كلوز هو هو هو.","","false"
"في الربيع ألعب دائمًا في الخارج، وفي الصيف أسبح دائمًا في المسبح، وفي الخريف أحب ركوب القارب، وفي الشتاء يكون المسبح باردًا","","false"
"لديّ هامستران، أحدهما خجول والآخر شرس ولطيف واسمه ثيودور أو ثيو، والآخر لطيف واسمه أفيل","","false"
"استيقظتُ ذات صباح فوجدتُ ضفدعًا أخضر على رأسي، فقفز على الأرض ثم قفز لأعلى وقبّلني","","false"
"أنا سوبرمان - كلا! أحب أكل لحم الخنزير - أجل! حسنًا، هذا كل شيء. الأخ الأكبر ضد الأخ الأصغر ضد الأخت الصغرى. نعم ضد لا!","","false"
"في الربيع تتفتح الأزهار، وتخرج الفراشة من شرنقتها. أوراق الشجر لم تسقط على الأرض بعد. العشب يغطي كل مكان. النحل يحوم حول الأشجار باحثًا عن خليته. الطيور وصلت للتو. في الربيع، تُحلّق طائرة ورقية تحت أشعة الشمس الدافئة. السماء زرقاء، أرى الطيور تحلق عاليًا في السماء. الأسماك تلهو والطيور تنطلق.","","false"
"أتمنى لو كان لدي جرو بقرون ومخالب فضية، يتحول إلى أي شيء بفكين فضيين ذهبيين. أحب جروي كثيرًا، فهو مشهور جدًا. عندما أشعر ببرد شديد، يتحول إلى لهب. يحب مشاهدة التلفاز مع الفشار كوجبة خفيفة. أحيانًا يسقط من السرير ويهبط على دبوس.","","false"
"المطر رائع. المطر يهطل من السماء. المطر مذهل.","","false"
"أتناول حلوى الجيلي بينز في زلاجتي كل يوم تقريباً، وفي كل ليلة عند الساعة الثامنة، ينتهي بي الأمر بألم في المعدة...","","false"
"عندما استيقظت هذا الصباح، وجدت أميرة على رأسي، فنظرت إليها وسألتها","","false"
"الورود حمراء، والبنفسج أزرق، والسكر حلو، وأنت كذلك.","","false"
"مدرستي فيها غول، هل تعتقد أنني غريب الأطوار؟ أيضًا، مدرستي فيها كرسي، وهذا الكرسي ليس كرسيًا عاديًا، بل فيه جواهر. هل تعتقد أن هذه مدرسة رائعة؟","","false"
"ارتديتُ زيّي التنكري، أبدو لطيفًا. نخرج للاحتفال بالهالوين، أحصل على الكثير من الحلوى، وأحصل على ألواح شوكولاتة. أحب الهالوين","","false"
"السيدة كلايباو لطيفة، ليس لديها فئران، نحب أن نهزها طوال الليل لكنها لا تتشاجر.","","false"
"عندما استيقظت ذات صباح، وجدت كلباً على رأسي. سألته: ماذا تفعل هنا؟ نظر إليّ وقال...: هل يمكنك أن تعطيني بعض الطعام من فضلك.","","false"
"لدينا حصان وأخذناه إلى متجر البقالة. توقفنا أمام عربة حلوى، وعندما انحنى ليتذوق فطيرة، أطلق صيحة عالية...","","false"
"لقد حلّ الربيع، أنا سعيدٌ بقدومه، الجو حارٌ جداً، رأيتُ إناءً مليئاً بالذهب حتى حافته، الأرنب يقفز، ولن يتوقف أبداً، فلنشرب كثيراً، الجو حارٌ جداً.","","false"
"كان القمر أبيض في ليلةٍ مضت، وكنتُ أطير طائرة ورقية في الصباح. كانت ليلةً مضاءة، وقد حصلتُ على رؤية جيدة","","false"
"الثلج بارد، والأنف جديد وقديم، وجزرة للأنف، والشتاء ممتع، أمي وأبي في الداخل، برد قارس، الكثير من الثلج، معطف جديد ودافئ","","false"
"كان هناك شبح في قديم الزمان، وكان هذا الشبح ودودًا للغاية، وكان يحب الجبن ولم يكن لئيمًا أبدا","","false"
"مربى الفراولة لذيذ وحلو. إنه سكري وكثيف. إنه حلوى رائعة! يبدو فقاعيًا ومتكتلًا. ملمسه لزج ومتعرج. إنه كثيف ولزج وسكري وأحمر. عندما تصنعه، تأكد من وجود الكثير من الخبز!","","false"
"لدي كلب بري. لدي كلب بري. اسمه بو. لدي كلب بري ويقول لي أحبك كثيراً.","","false"
"انتظار الربيع أمرٌ رائع، فعندما أجلس بجوار النافذة أراقب النسيم العليل، يكون من الممتع رؤية الأشجار تنمو. في الربيع، أزرع الزهور، وربما أستمتع بمشاهدة زخات المطر، وأزرع البذور، وأقتلع الأعشاب الضارة. الشتاء كئيب، والهواء لزج، وإيجاد ما يشغلني أمرٌ صعب، فأنا عالقة في المنزل، وأختي بجانبي، أنتظر الربيع، لذا سأغني على الأرجح.","","false"
"هذا كتاب رائع، تعالَ ألقِ نظرة، إنه جميل جدًا لدرجة أنني سأكتب له قافية، الآن ماذا يجب أن أسميها؟","","false"
"لديها حذاء إلمو لطيف. إنها تمضغ الصابون، وتقضي معظم وقتها في الحمام، وهي جالسة على النونية. الآن انتهت. ترفع بنطالها. ثم تمشي إلى أمها. النهاية","","false"
"تنمو على الجبل بعض الزهور التي تمتلك قوى خارقة، إحداها تجبر الناس على الاستحمام خلف برج المياه، والأخرى تجعلهم جبناء!!!!!!!","","false"
"لقد انتهى اليوم، وأنا حزين لأن المدرسة انتهت وأنا كذلك. لكن اليوم كان ممتعاً، وغداً يوم آخر للعب.","","false"
"سأفعلها. ليس بالطريقة التي تريدها، بل بطريقتي. يمكننا فعلها معًا. أنت صديقي.","","false"
"رأيتُ بيتزا. بيتزا غريبة. بيتزا بالجبن. كانت سعيدةً بالهسهسة. بابوني إلى سجق. كان اسمها تريش. إلى لف بروسيلو. إلى جبن. رأيتُ بيتزا أخرى للهسهسة. رأيتُ قطعة جبن لأذكرها. بدأ بالتقبيل. بدأت زوجته بالهسهسة. يا أخي، كان من الرائع جدًا لفها. لكنني أحب البيتزا!","","false"
"جينا، جينا مرحة جدًا! جينا، جينا أنتِ غريبة جدًا! جينا، جينا أنتِ جميلة جدًا! جينا، جينا أنتِ رائعة! جينا، جينا أنتِ محبوبة جدًا! جينا، جينا أنتِ لطيفة! جينا، جينا أنتِ حلوة جدًا! جينا، جينا أنتِ ذكية جدًا! جينا، جينا أنتِ كبيرة! جينا، جينا أنتِ رائعة جدًا! النهاية!!!","","false"
"يمكنني أن أكون ضفدعًا يقفز على ورقة الشجر، يمكنني أن أكون سمكة تسبح في البحر، يمكنني أن أكون طائرًا يلتقط دودة بمنقاري، يمكنني أن أكون زرافة طويلة كشجرة، يمكنني أن أكون أسد بحر يزأر في البحر، يمكنني أن أكون أي شيء أريده!!","","false"
"أنا سريع كالفهد، ضخم كالعملاق، ذكي كالصقر، مرح كالكلب، سباح كالسمكة، شجاع كالغوريلا، حار كالثعبان، مضحك كالقرد، هادئ كالكوبرا، قوي كالدب. اجمع كل هذه الصفات وستحصل عليّ!!","","false"
"كان هناك ذات مرة حشرة تُدعى ماج، وكان يحب أن يصنع نادياً مع صديقه كوب. صنع نادياً للحشرات ذات الأجنحة فقط، وكانوا يحبون التلوين والرسم والفرك والتنظيف. لقد استمتعوا كثيراً، فقرر أن يصنع نادياً آخر للحشرات","","false"
"جلست قطتي على السجادة، فهي تحب المشي معي في الحديقة. لونها بني، وتعيش في كل مدينة غريبة مع صديقتها. اسمها ساري، وهو اسم يُنطق مثل كاري","","false"
"لقد حولت نفسي إلى مخلوق، إنه يشبه الخفاش، إنه يشبه القط، له عين واحدة صغيرة. النهاية","","false"
"هذه فراشة ملكية، الفراشات رائعة، أنا أحب الفراشات.","","false"
"عندما استيقظت ذات صباح، وجدت حبة جيلي بين على ساقي! سألت","","false"
"عمودي الفقري... يساعدني على الثبات وعدم الوقوف على رأسي، ويساعدني على المشي، ويساعدني على الاستلقاء، ويساعدني على القيام بالشقلبة. أحببببببب عمودي الفقري","","false"
"كلبي شرهٌ للغاية، لا يستطيع مطاردة جذع شجرة. يحاول فقط اللحاق بالضباب. إنه سمينٌ جدًا لدرجة أنه لا يستطيع مطاردة قطة","","false"
"كلبي شرهٌ للغاية، لا يستطيع مطاردة جذع شجرة. يحاول فقط اللحاق بالضباب. إنه سمينٌ جدًا لدرجة أنه لا يستطيع مطاردة قطة.","","false"
"خيول، تفاح، لطيف، أنيق، رائع، مساعد","","false"
"في صباح أحد الأيام، استيقظتُ فوجدتُ لقلقًا على رأسي. سألته: "ماذا تفعل هنا؟" نظر إليّ وقال: "لقد أحضرتُ لكَ طفلًا. إنه ذكر، كما تعلم." وفي صباح أحد الأيام، استيقظتُ فوجدتُ عنكبوتًا ضخمًا على رأسي. سألته: "لماذا أنتَ هنا؟" نظر إليّ وقال: "هل يُمكنني وضع بيضي هنا، من فضلك؟" وفي صباح أحد الأيام، استيقظتُ فوجدتُ إغوانا على رأسي. سألته: "ماذا تفعل هنا؟" نظر إليّ وقال: "هل يُمكنني دغدغتك بذيلِي؟"","","false"
"صديقتي دائماً ما تتناول حلوى الجيلي بينز على الغداء، لكنها لا تأكل منها شيئاً! تأكل رقائق البطاطس التي على شكل سفن والمعلقة بمشابك! هي لا تحب حلوى الجيلي بينز، لذا تعطيني إياها. حلوى الجيلي بينز لذيذة مع البسكويت، لكنني آكلها مع الشاي!","","false"
"لا يمكنك معرفة ذلك حقًا عندما تفعله دائمًا، أعلم أنه أمر محير، لكنه لا يظهر بوضوح........","","false"
"العالم رائعٌ حقًا، أنظر إليه يمينًا ويسارًا فأرى كل شيءٍ مختلف: الشمس، الغيوم، القمر، النجوم، الناس، الحيوانات، البيوت، والطبيعة. كم أنا سعيدٌ بوجودي. لا أجد الكلمات لأصف شعوري تجاه هذا العالم، لا تجاه اختراعاته، بل تجاه العالم نفسه.","","false"
"تتفتح الأزهار، تركض، تمطر، تضحك، اضحك مع أصدقائك، ورود.","","false"
"صعدت القطة، نزلت القطة، دارت القطة في كل مكان. خرجت القطة من الباب.","","false"
"أخت كبيرة، ذكية، ثرثارة، متسلطة، تلعب في المركز التجاري، مع الجراء، فتاة، في مطعم ديني، تشخر، ترقص، تغني، مستمتعة، كيتلين المضحكة","","false"
"اللون الأحمر يدل على الذكاء، واللون الأحمر يدل على الروعة، واللون الأحمر يجلب الحب، وأنت كذلك.","","false"
"سعيدة، صديقة رائعة، أنيقة ومنظمة، ومساعدة رائعة، هولي","","false"
"يا صيف يا صيف أنت دافئ، يا صيف يا صيف أنت مريح للغاية، يا صيف يا صيف أنت الأفضل.","","false"
"أنا معجب بكِ يا حبيبتي الغالية، أنتِ كحمامة بيضاء رقيقة. لا تُكلفينني بأي عمل، بل يزداد حبي لكِ يومًا بعد يوم. أحبكِ من كل قلبي!!!","","false"
"إنها كارثة جمالية، لم أعد أطيقها، ها هي الأميرة قادمة","","false"
"لطيف، رائع، مذهل، شيء مميز!!","","false"
"جرو مرح، محبوب، يركض، يقفز، ينام، سعيد، رائع، لطيف، جيد، الجراء تجعلني أشعر برغبة في احتضانه.","","false"
"أرقام، أرقام، أرقام في كل مكان. أرى أرقامًا على النحل، وعلى الأشجار، وعلى الطائرات، وعلى الإطارات، وعلى الكتب، وعلى الخطافات. أرقام، أرقام، أرقام، لا مزيد من الأرقام، لا على النحل، ولا على الأشجار، ولا على الطائرات، ولا على الإطارات، ولا على الكتب، ولا على الخطافات! أرقام، أرقام، أرقام، لا مزيد من الأرقام!","","false"
"المطر يهطل من السماء، فيجعل الأرض موحلة لا جافة. ومن الممتع أيضاً اللعب فيه. صوته كقطرات الماء المتساقطة. عليك ارتداء أحذية المطر وإلا ستدخل المياه إلى جواربك.","","false"
"الريح بيضاء، والسماء زرقاء، ولكن الأهم من ذلك كله أن الشمس تشرق على زرقة المحيط. يتحول العشب إلى اللون الأخضر، وتهدأ العواصف. وسرعان ما يخلد الجميع إلى النوم، وأنت أيضاً.","","false"
"قضبان السكك الحديدية، اسمع صوتها وهي تتهادى، قضبان السكك الحديدية، اسمع المرح الذي يرغب كل طفل في خوضه، ولكن لا وقت، إنها تتهادى.","","false"
