text,text_verified,verified
"أتناول رقائق التاكو كل يوم تقريباً بعد الظهر بالملعقة. وفي تمام الساعة الثانية ظهراً، أتناولها مكدسة فوق حذائي.","","false"
"سباقات صعبة وتصفيق الأطفال","","false"
"استيقظتُ ذات صباح، فوجدتُ لقلقاً على رأسي. سألته: "ماذا تفعل هنا؟" نظر إليّ وقال: "أنا من ألاسكا، وأحتاج إلى فراش دافئ، فأنا أشعر ببرد شديد. لا يمكنك أن تأخذ رأسي، فأنت تشعر ببرد شديد، لذا اذهب وأزعج أخي تيد."","","false"
"أطول من أفعى سامة، أطول من مدة سير القطار، أطول من أنف الحوت الأزرق، أطول من منزل طوله 10 أقدام، أطول من فأر عملاق: هكذا تنام قطتي!","","false"
"وقت الربيع، وقت الربيع. انظر إلى الساعة. وقت الربيع، وقت الربيع. شعرتُ بدفء الربيع. وقت الربيع، وقت الربيع. سمعتُ تغريد الطيور في ذلك الوقت. وقت الربيع، وقت الربيع.","","false"
"عيد أم سعيد يا أمي، كان يوم أمس ممتعًا، واليوم سيكون رائعًا! عيد أم سعيد يا أمي، كان يوم أمس رائعًا، واليوم سيكون أروع! مع حبي، جاي","","false"
"أطول من أفعى طولها عشرة أقدام، أطول من طول سكة قطار، أطول من أنف حوت أزرق، أطول من منزل طوله عشرة أقدام، أطول من فأر عملاق: هكذا تنام قطتي","","false"
"أستيقظ في الصباح وأجد صديقي عند النافذة يدغدغني بقطعة نقدية صغيرة. ثم يجد صديقي قطعة نقدية صغيرة ومخللًا، فيدغدغه حتى يضحك بشدة.","","false"
"أحبت آنا الموزة الموز، لذلك ذهبت آنا الموزة لتناول موزة لأنها أحبت الموز.","","false"
"خطوط صفراء ناعمة، مرحة، سعيدة، جديدة، مختارة ببساطة، مواء!","","false"
"أعرف فتاة لم تقل وداعاً قط، لم تبكِ قط، لم تضرب قط، قالت مرحباً فقط، ثم في إحدى الليالي قُتلت، تم القبض على الجاني، لكنها لم تقل وداعاً قط.","","false"
"ألعاب نارية حمراء وصفراء وخضراء وزرقاء وبرتقالية. كانت ليلة ممتعة للغاية، سهرتُ أشاهد الألعاب النارية الرائعة وهي تتراقص في السماء. كانت ألوانها خلابة. كنتُ أنا وأصدقائي نلعب وننتظر بفارغ الصبر أن تدق الساعة الثانية عشرة لنستمتع بالألعاب النارية. اللعب بالألعاب النارية من أكثر الأشياء التي أحبها، وربما يكون أفضل شيء في العالم. عندما دقت الساعة الثانية عشرة، خرجنا إلى الثلج البارد وأقمنا حفلة كبيرة. استمر احتفالنا حتى الواحدة أو الثانية صباحًا، ثم ذهبنا إلى النوم.","","false"
"الأحمر هو القلوب والتفاح والماء الساخن. الأحمر هو طعم التوابل. رائحة القرفة وصلصة الطماطم حمراء. الإحراج يجعلني أحمرّ خجلاً. الأحمر هو صوت النار وصفارات الإنذار، الأحمر هو مركز الإطفاء، ومكتب المدير، واللسان، مشاهدة الأعاصير حمراء، صنع فطيرة التفاح أحمر أيضاً، الأحمر هو الدم.","","false"
"هناك قطة اسمها بات، لا تتحرك، إنها سمينة جدًا، وبات لا تسمع بسبب ذلك. هذه قطتي بات.","","false"
"أحب اللحم، أحب الأكل! أعطني لحمي!","","false"
"التقت فتاة بشاب اسمه جو، فأهداها قوسًا في الثلج. أراد الزواج منها وحملها. تزوجها ليلًا، وأطلقا معًا طائرة ورقية. كان فستانها فوضويًا، واسمها بيس! كان فستانها ورديًا، هكذا تحب أن تتخيل. كان قلبها كبيرًا، لكنها ملأته بالحلويات.","","false"
"استيقظتُ ذات صباح فرأيتُ نحلةً تمرّ. فسألتها: "ما اسمكِ؟" فأجابتني: "نحلة! مرحباً!"","","false"
"آلات التسجيل رائعة، آلتي عمرها تسع سنوات تقريبًا! العزف عليها صعب، مع أنني أتدرب كل يوم، إلا أنني أُصدر نغمات غريبة جدًا، ووالد صديقي تود يسد أذنيه خوفًا من أن يُصاب بالصمم يومًا ما","","false"
"الورود حمراء، والبنفسج أزرق، والشمس رائعة","","false"
"عندما استيقظتُ ذات صباح، وجدتُ لقلقًا على رأسي. سألته: "ماذا تفعل هنا؟" فأجاب: "كما تعلم، أنا لقلق. لكن بن الطاهي يظنني لحم خنزير. أنا بحاجة ماسة إلى مكان أستريح فيه. أحتاج بالتأكيد إلى عش مريح. وأعتقد أن رأسك هو الأنسب. سأرزق بصغار قريبًا، وعشي القديم، الذي كان ملعقة، لم يكن كبيرًا بما يكفي، ولا خشنًا بما يكفي، ولا متينًا بما يكفي، لي وحدي. عندما تمطر، أتبلل حتى العظم. فهل لي أن أستخدم رأسك؟ من فضلك؟ سأعطيك 43 حبة بازلاء حلوة." لم أستطع الرفض. لم أستطع، لم أستطع. أحب البازلاء ساخنة جدًا. وهكذا عاش اللقلق وصغاره على رأسي، كل يوم حتى متنا جميعًا.","","false"
"نقف معًا، مظهرك الخارجي ليس هو المهم، ولا تدع أحدًا يُطفئ بريقك، ولا تتفوه بكلام جارح، فكل شخص يستحق التقدير، وتذكر أنك لا تستطيع الحكم على شخص من مظهره يا جيمي","","false"
"ذهبت لاكي إلى الشارع لتكتشف المخلوقات التي قد تصادفها. نظرت حولها في كل مكان، لكن لم تجد أي مخلوق. شعرت لاكي بخيبة أمل واكتئاب لأنها بذلت قصارى جهدها.","","false"
"الكلاب لطيفة، ويمكن أن تكون شرسة، وهي مغطاة بالفراء مثل شعرك، ولها ألوان مختلفة، بعضها لطيف وبعضها ليس كذلك، ولكن عندما تقابل كلباً، فإنك تحبه دائماً.","","false"
"خبزتُ كعكةً احتفالاً بعيد ميلاد أختي! يا له من يومٍ جميل. يجب أن أشتري لها قبعةً لأنها رائعة.","","false"
"استيقظتُ ذات صباح فوجدتُ ثعباناً على رأسي. سألته: "ماذا تفعل هنا؟" فنظر إليّ وقال: أنا جالس على رأسك وأتظاهر بالموت.","","false"
"أتناول مخللاً بالملعقة كل عصر تقريباً. وفي كل مساء، عند السادسة تماماً، أتناول المخللات مكدسة فوق بعضها، فأشعر بالشبع عند تناولها. أحياناً، إذا أخذت قضمة إضافية، أو إذا لم تأخذ تلك اللقمة الإضافية، ستشعر بالرضا التام. لذا تذكر، عندما تأكل المخلل، سيمتلئ جسمك بشعور من الوخز.","","false"
"يا حبيبي! هل أنت مستعد؟ نعم، لا تناديني فريدي! كان يرتدي ملابسه الداخلية، مع حذائه، كان يرتدي قميصًا وتنورة. أوه! خلعها وركض لتناول فطوره! شرب حبوب الإفطار وزبدة الفول السوداني، وها هو ذا! انتظرني! حزين جدًا، لقد فاتته حافلة المدرسة مرات عديدة، ها هو يتذمر، لا يستطيع النجاة! زلزال! صرخ الطفل وهرب! غطى رأسه بالبطانية! ثم بدأ المطر! ركض إلى المدرسة، لقد حصلت على شيك لا نهائي لتأخرك!","","false"
"دوى انفجار! يندفع الجيش بشراسة، ويأمر الجنرال عشرة آلاف جندي بإطلاق مدفعٍ أعلى صوتاً من دوي الرعد! يا للهول! انطلق المدفع بسرعة عشرة آلاف ضعف سرعة الصاروخ المتجه إلى المريخ، قاطعاً عشرة آلاف ميل حتى لامس الأرض - دوى انفجار! أعلى صوتاً من هدير مليون حصان!","","false"
"تتراقص ذيول الخيول مع سقوط الكرات، وتدور على الأرض، هنا يهلل الجمهور بجنون","","false"
"صديقي مزعج، أتمنى لو يذهب إلى الغرب، إنه أكبر مصدر إزعاج، لا يدعني أرتاح أبداً، صديقي مزعج، في إحدى المرات وضع عشاً، نعم نعم نعم، إنه مزعج.","","false"
"صنعت أدياها آيس كريم. صنعت الآيس كريم مع صديقتها. صنعته بالثلج والفئران والنرد. صنعته بعصا سحرية. صنعته بالرمل وبمساعدة بسيطة من فرقة موسيقية. سحر الآيس كريم","","false"
"أتناول البسكويت بالملعقة كل يوم تقريبًا بعد الظهر. وأتناوله أيضًا كل مساء في تمام الساعة التاسعة. أليست حالتي جيدة؟","","false"
"ديزي جميلة لكنها مشاغبة أيضاً، تتبول على طاولة الطعام وتتبرز في حديقة الحيوانات، تتذمر طوال الليل وتسبب المشاكل طوال النهار، لكن تذكروا أنها جميلة أيضاً ونريدها أن تبقى","","false"
"كرة السلة لعبة ممتعة، ومن الرائع ممارستها يوميًا. الكرة مشتركة ومستديرة، ويمكن العثور عليها في الملعب. أسددها في السلة، ومن الممتع اللعب مع مجموعة.","","false"
"أزرق فاتح أزرق فاتح من هو من وماذا سنفعل بدونك؟","","false"
"عزيزتي السيدة يونغ، أرجو المعذرة عن غياب ديريك، فقد انفجر جهاز التلفاز لدينا وحدث حريق، ولهذا السبب لا يستطيع أداء الاختبار الذي أعطيته للصف. مع خالص التحيات، والدة ديريك","","false"
"طعمه كطعم قضمة تفاحة عسل حلوة، وصوته كدقات قلب في بيت مسكون، ورائحته كرائحة تفاح طازج من الفرن، ومظهره كأوراق حمراء تتساقط من شجرة، ويجعلني أشعر بالدفء في سترتي الحمراء","","false"
"أحب المدرسة، إنها رائعة جدًا. لماذا لا تلعب؟ أفضل النحت بالطين، وعندما أرى الشمس أبدأ بالاستمتاع بالقفز بالحبل. أحب الركض. المدرسة رائعة جدًا، إنها أشبه بحمام سباحة. أحب المدرسة، إنها تجعلني أشعر بالروعة","","false"
"أنا وصديقتي فيجي، نحب أن نرقص ونمرح، تقول إني مريضة، سألعق الآيس كريم. شعرها ليس كثيفاً، إنها صديقتي فيجي.","","false"
"أحب اللعب بالكرات، فهي تُضحكني وتُغني بصوت عالٍ كالشمس، وألوانها زاهية كألوان الخريف. ماذا كنت سأفعل بدون كرة","","false"
"الطيور تُغرّد بصوت عالٍ، الطيور زاهية الألوان، الطيور جميلة جدًا","","false"
"رأيتُ مضمار سباق. رأيتُ زاك يقفز بدراجته النارية. ورأيتُ أبي يقفز بدراجته النارية. ورأيتُ والد زاك يتحدث على هاتفه. ورأيتُ والدة زاك تلتقط الصور.","","false"
"حقيبة ظهر جديدة، كبيرة الحجم، للاستخدام، والحمل، وتحمل أوزاناً ثقيلة على الظهر","","false"
"أمي لطيفة كالفراشة عندما تكون في مزاج جيد، أحبها من كل قلبي","","false"
"لدي أرنب، إنه مضحك للغاية، يأخذ خمس خطوات ثم يقفز في الهواء ويطير عائدًا إلى الأرض ويشتري بعض العسل بالمال، ويقول أصدقائي إن هذا غبي","","false"
"أخي، أخي، إنه شرهٌ أحيانًا. يأكل كثيرًا ويبدو كالكلب. يستحم مرة في الأسبوع، وعندما يفعل ذلك يُصدر صريرًا عاليًا، لأنه يعتقد أن هناك ثعبانًا أخضر سيأكل كعبه وجبةً دسمة.","","false"
"في إحدى الليالي، غادرت جميع نباتات البروكوليا منزل أصحابها للذهاب إلى المتجر للاحتفال مع أصدقائها من خلال ركوب عربات البقالة وخوض معارك الأفلام وشراء تذاكر لمعارك الطعام، ثم قبل شروق الشمس تعود إلى المنزل، وهذا ما يفعله البروكوليا في الليل.","","false"
"أحب أمي لأنها تساعدني وتطعمني ولأنها الشخص المفضل لدي في عائلتي، فهي تمنحني الشجاعة للدفاع عن نفسي وعن أخي، ولهذا السبب أحب أمي.","","false"
"سيد ضفدع، لماذا أتيت. لماذا تمص إبهامك. لا أريدك هنا، اذهب، اذهب، اذهب إلى مكان ما. إذا أزعجتني فسأكسر رقبتي، لذا أرجوك، أرجوك اذهب إلى مكان ما.","","false"
"الحيوانات، الحيوانات في كل مكان، أسود ونمور، وحتى دببة! قرود وطيور تسألني: لماذا تكتب قصيدة عني؟ فأجيبها: لأنكم رائعون. بالطبع لم يصدقوني، فانطلقوا يركضون أسرع مني.","","false"
"التعليم مهم للغاية، فإذا لم تحصل على تعليم، فأنت بلا شك غبي. وعندما تحصل على تعليمك، اتخذ قرارات حكيمة، لأن اتخاذ قرار خاطئ سيكون غباءً محضًا.","","false"
"أنا مضحكة جداً، أنا ملفوفة في مومياء، أعلم أنه أمر مضحك، لكنه في الحقيقة مسيء للغاية، وأنا شديدة الدفاع عن نفسي.","","false"
"جوكر رياضي، عاشق سيارات السباق، مندفع، محب الفيلة، رسام","","false"
"عندما يأتي الصيف، أذهب إلى نيويورك لزيارة والدي. وأشعر بالسعادة عندما يأتي الصيف لأنه لا توجد مدارس. وعندما نصل إلى هناك، يأخذني إلى أماكن مثل مطعم "كوك تشيز". لهذا السبب أحب الذهاب في إجازة.","","false"
"رأيتُ بعوضةً سمينة. هل تتذكر أنها هبطت على مات؟ امتصت دمه وتسببت في فيضان. أصيب مات وفريقه بإنفلونزا صيد البعوض","","false"
"ما هذه الرائحة التي أعشقها؟ هل هي رائحة الياسمين أم ماذا. أعتقد أنني سأكتشفها. يا لها من رائحة زكية!","","false"
"أريد أن أذهب لألعب، سأصرخ "هورا"، لا أريد الانتظار حتى شهر مايو، لكن أمي قالت إنه يجب عليك الانتظار حتى ينتهي صديقك من القراءة.","","false"
"هيه! هيه! هيه! أيها النائم، استيقظ استيقظ. إنه الصباح! حان وقت اللعب، هيا بنا نلعب. أنت الشرير وأنا اللطيف، هيه! هيه! هيه! ماذا حدث. أنا نعسان. النهاية!","","false"
"القطط مسطحة، ولهذا السبب لديها مضرب، وجلست وجلست وجلست وهي تموء.","","false"
"ذات مرة حلقت ذبابة عالياً جداً، كانت حمقاء فسقطت في بركة ماء","","false"
"هربت القطة بالطبق، وهرب الطبق بالسمكة","","false"
"أنت تجعلني أبتسم. أنت تجعلني أحبك من أعماق قلبي","","false"
"الأصدقاء الطيبون جديرون بالثقة، كن سنداً لهم واهتم بهم!","","false"
"أستطيع الجمع بسرعة، وهذا ما يحتاجه الأشخاص الرائعون. لقد حفظت جداول الضرب الآن، لا تعبس. أستطيع القسمة، ربما جربت ذلك. أنا بارعٌ جدًا، ربما عليك أن تطلب مني المساعدة، وسأساعدك في مهمة.","","false"
"هناك شجرة ضخمة، وتخيلوا ماذا رأيت: قطة تحاول الإمساك بسنجاب يشعر وكأنه سيتقيأ. ركض السنجاب إلى أعلى الشجرة، كان متلهفًا جدًا للتحرر. اندفعت القطة والسنجاب نحو خلية نحل، ثم استعدت جميع النحلات للهجوم. الآن أرى نحلة سريعة شريرة، و"يا إلهي!" ستطاردني، تريدني أن أغادر تلك الشجرة الضخمة","","false"
""فطيرة" "فطيرة"، أنا أحب الفطيرة، إنها تجعلني أشعر وكأنني فطيرة، أريد فقط أن آكل نفسي لأنني أحب الفطيرة، "أنا أحب الفطيرة".","","false"
"أحب نفسي، نعم، أحب أن أكون ما أنا عليه وحدي. أحياناً أضحك، وأحياناً أبكي، وأحياناً أغني، وأحياناً أومئ. أحب نفسي، نعم، أحب أن أكون ما أنا عليه وحدي","","false"
"إنها ذكية ومرحة وفريدة من نوعها، فهي امرأة رائعة تتمتع بشخصية جريئة","","false"
"كانت كلابي محظوظة، ففي صغرها، كان أبي يسألها: "هل تريدان الذهاب إلى الحديقة" فتنبح، وهكذا تحصل على ما تريد. أعتقد أن كلابي كسولة، لكنها تحب اللعب بأزهار الأقحوان","","false"
"استيقظتُ ذات صباح فوجدتُ لقلقًا على رأسي، فسألته: ماذا تفعل هنا؟ نظر إليّ وقال: هل يمكنك على الأقل أن تدعني أنام في سريري المريح. ثم أخذ يغط في نوم عميق","","false"
"رأيت فأراً، وكان في المنزل. فأحضرت كلبي، لكنه أحضر ضفدعاً!","","false"
"الآيس كريم بارد جداً. الآيس كريم منتج من منتجات الألبان. الآيس كريم ناعم جداً.","","false"
"نستمتع بالرش، بينما الشمس حارقة، نرش من أجل المتعة، رحلات رائعة، متعة رائعة، الرش متعة متعة متعة!!!!!!","","false"
"أمي عزيزة جدًا على قلبي، فهي تُشعرني بالسعادة. تُعدّ لي الدجاج المقلي، نعم، فقط المقلي.","","false"
"رأيتُ قردًا يتأرجح. رأيتُ قردًا يتأرجح. يلعب على شجرة مع قردٍ صُنعَ ثلاثة. احذر من... بوم... الشجرة. احذر من... بوم... الشجرة.","","false"
"تبدأ الكعكات كعجينة. ثم بمجرد وضعها في الفرن، تبدأ بالانتفاخ. تبدأ بالتمدد والتجعد، ثم تبدأ بالشيخوخة. تشيخ لدرجة أن الشيخوخة تؤدي إلى ظهور العفن.","","false"
"مرح، متعاون دائماً، ذكي، مبتهج، شاب، لطيف","","false"
"سيدتي فورت، أنتِ لطيفة وحنونة، لكنكِ دائماً في بالي. قد تكونين غاضبة، لكنكِ لم تُحزنيني أبداً.","","false"
"أنا أبيض ككرة القدم. أنا بارد ككرة الثلج. أشعر بالسعادة كالدب القطبي. أركض كالسلحفاة.","","false"
"حيوانات النمس ناعمة، لطيفة، تركض، تلعب، تقفز، فروها، سعيدة، متحمسة، مرحة","","false"
"الفهد سريع للغاية، إنه الأسرع في العالم. يجري بسرعة فائقة لدرجة أن شعره لا يتجعد أبدًا!!!!!!!","","false"
"الخريف برتقالي اللون، وطعمه كحلوى الذرة في وعاء ساحرة. صوته كصوت حفيف الأوراق في فناء منزلي الخلفي. رائحته كرائحة البرتقال الطازج. شكله كفانوس يقطين برتقالي اللون عند الباب. يجعلني أشعر برغبة في الخروج لجمع الحلوى مع شين.","","false"
"العائلات موجودة لدعمك في كل ما تفعله، والعائلات موجودة لتحبك دائماً - إلى الأبد.","","false"
"أتمنى أن أحصل على كلب، فأنا أرغب حقًا في واحد، إنه من حيواناتي المفضلة. قال أبي إنه سيعض، وقالت أمي إننا لن نعتني به، لذا أعتقد أنني سأحصل على سمكة","","false"
"كانت هناك قبعة. تشبه الخفاش. لم يكن الأمر لطيفًا عندما جلست. على خفاش. كان سمينًا. كان مسطحًا. سمعت قطة. ضربها خفاش. جلست على حصيرة. كان اسمها بات. كانت تطارد فأرًا.","","false"
"أحب الحشرات، سواء كانت سمينة أو نحيفة، ناعمة أو خشنة، زرقاء أو حمراء. لكن الحشرات المفضلة لدي هي اليعسوب والبعوض.","","false"
"بطةٌ في الوحل مع بطةٍ أخرى، وللبطة مالكٌ اسمه تاك، وترتدي البطة قبعةً عليها شعار تاك، وعندما ترى تاك، تكون البطة ظريفةً في إنفاقها للمال","","false"
"عندما استيقظت ذات صباح، وجدت كلباً على سريري. سألته: "ماذا تفعل هنا؟" نظر إليّ الكلب وقال: "أنا آسف لأنني رقصت على سريرك، لكنك محظوظ لأنني لم أرقص على رأسك."","","false"
"ذات مرة، كانت هناك فتاة صغيرة تريد قطة، فسألت أمها، فقالت: هل قلتِ إنكِ تريدين خفاشًا؟ فأجبتُ: لا. فسألتني: هل تريدين قبعة؟ فقلتُ: لا. فقالت: هل تريدين قطة؟ فقلتُ: نعم!","","false"
"أمي حمراء، وأنا زرقاء، وإخوتي وأخواتي جميلون، وأبي أخضر كلون النقش، ماذا عنك.","","false"
"كان هناك كلب يعيش على جذع شجرة، وكان معظم الناس يسمونه خنزيرًا. ذهب إلى الشارع ورأى كلبًا آخر يطارد الناس. ذهبتُ إلى القمامة ووجدتُ عظمة. بدأ الكلب يشاركني العظمة. النهاية.","","false"
"أسناني حمراء، أنا في الحقيقة أخضر. أنا بحجم مصنع. قابلني في الكهف هناك، ستراني بملابسي الداخلية. عندما تراني أستخدم مضرب بيسبول، فأنا أستخدم مضربًا حقيقيًا. لا لا لا لا لا.","","false"
"كرة القدم ممتعة ومثيرة، تتضمن الضرب والجري والرمي، وهي رياضة صعبة تتطلب الضرب والرمي بشدة","","false"
"رياضة صعبة ومثيرة، تتضمن التمرير والتسديد والمراوغة، وهي رياضة صعبة للغاية","","false"
"تكون العناكب مخيفة عندما تكون نائمة، لكنها قد تكون لطيفة إذا كان لديها فئران","","false"
"في الخريف ألعب كرة القدم. في الربيع أحب التأرجح. في الصيف يصبح الجو أكثر حرارة.","","false"
"التمساح ضخم، مخيف، يغوص، يمزق، يقتل. التماسيح صيادون رائعون","","false"
"كرة السلة، لعب بالكرات، كرات، لاعبون، مرح، إثارة، روعة، ألعاب رياضية","","false"
"قطتي ترتدي قبعة. تبدو كخفاش. قطتي تخاف أحيانًا. قالت أمي إنها تهتم لأمرها. قطتي لطيفة وذات فراء كثيف. لذا سأسميها مافي!","","false"
"كان هناك ذات مرة شخصٌ ثرثارٌ يتكلم، وفي يومٍ من الأيام قرر أن يمشي، فكسرت الجدار، فصرختُ في الردهة، يا له من شخصٍ ثرثارٍ مجنون.","","false"
"ما هو الجميل؟ هل هو اسم؟ هل هو فعل؟ هل الجميل شيء. أم تعتقد أنه مجرد كلمة. كل شيء جميل. ما معناه؟ هل هي أغنية؟ هل هي كلمات؟ لا أعرف. لنعد إلى الموضوع، ولكن ببطء. هل أنا جميل. العالم كله جميل. هل تفهم ما أعنيه؟ هل هو جميل؟ هل هو فريد؟ أرجوكم أخبروني، ما هو الجميل؟","","false"
"عندما ذهبت إلى مطعم كوك إي تشيز، كنت متحمسًا، لكن عندما رأيت الروبوتات شعرت بالخوف، فذهبت لألعب بعض الألعاب، وفزت، فذهبت لأشتري بعض الألعاب","","false"
"مكانٌ شغوف، متحفٌ جميل، صورٌ واقعية، معاهدٌ في جميع أنحاء المدينة الأنيقة","","false"
"راقصة باليه وردية، رقصة رقيقة، دوران، قفز على أطراف أصابع القدمين. جايدن","","false"
"كان الفأر الأنيق يرتدي قبعة سوداء، وذهب إلى المركز التجاري لشراء بعض البعوض.","","false"
"القرد يقلد القرد، يحب القرد أن يراقبك، القرود تلعب في الأشجار وتعيش في حديقة الحيوان","","false"
"أتناول الفراولة بالملعقة كل عصر تقريبًا. وفي تمام الساعة السادسة مساءً، أتناولها مكدسة على أعواد. وقبل أن أنام كل ليلة، أتناولها على رأسي. وفي كل صباح، عندما تجدني أمي أشخر، أتناول الفراولة. إنه أمر ممل للغاية.","","false"
"كرات اللحم، معكرونة سباغيتي، معكرونة سباغيتي في كل مكان، جبن في الأعلى، بعض الجبن في الأعلى، الكثير من الجبن، جبن وكرات لحم، كرات لحم، كرات لحم لذيذة جدًا بالنسبة لي، لذيذة جدًا بالنسبة لي، لذيذة جدًا بالنسبة لي بغض النظر عما تقوله","","false"
"الجميع يعتقد أنكِ جميلة، لكن للأسف، ملابسكِ أصبحت غير مرتبة. للأسف، كنتِ ترغبين بالعودة إلى المنزل.","","false"
"يا رودولف، أنفك شديد السطوع، هل ستنير ليلتي. إنه يشبه مصباحًا ليليًا أحمر صغيرًا.","","false"
"في صباح أحد الأيام، استيقظتُ فرأيتُ خنزيرًا غينيًا يقفز على رأسي، فسألته: "ماذا تفعل هنا؟". نظر إليّ وقال: "هيا يا أخي، لنلعب. ماذا نلعب؟ الحجلة، كرة السلة، أم كرة القدم. هل يمكننا لعبها جميعًا؟ حسنًا، هيا بنا يا أخي."","","false"
"لدي أخ ندعوه ماثيو الصغير، وأحب تقبيله","","false"
"عندما استيقظتُ ذات صباح، وجدتُ قردًا على رأسي. سألته: "ماذا تفعل هنا؟" نظر إليّ وقال: "أنا آكل على رأسك". أحاول مرارًا وتكرارًا، لكنني لا أتمكن أبدًا من الأكل. أحاول تناول وجبة غداء، لكنني دائمًا ما أتلقى لكمة. لهذا السبب أقول: عظمة قرد، عظمة قرد!","","false"
"أنا كسول، ومجنون، ونعسان، ومللت. لا أريد القيام بالأعمال المنزلية. عندما أذهب للتخييم، آكل حلوى المارشملو المحمصة.","","false"
"قصيدة، يا لها من قصيدة، لا تربة طينية","","false"
"كل يوم آكل تفاحة. أغمس رأسي في طبق. أخرج تفاحة باردة. أحدق في التفاحة. عندما أجلس بجانب المسبح، أسحبها بحبل. لا أريد أن أختنق. أغمسها في كولا لذيذة.","","false"
