text,text_verified,verified
"الفوانيس متلألئة، ساطعة، ومتعرجة. التنانين حمراء، نارية، وتسير في الشوارع. اليوسفي طري، برتقالي، وعصيري. في فبراير، يحتفل الصينيون برأس السنة الصينية لمدة 15 يومًا. كما يلعب الصينيون الألعاب ليلًا ويتناولون المأكولات البحرية.","","false"
"الورود حمراء، والبنفسج أزرق. الأصدقاء يتظاهرون، والأصدقاء يبقون للأبد، وهذا يشملنا أيضاً.","","false"
"كانت هناك فتاة يناديها الناس بالسمينة، لكن... اسمها الحقيقي باتي. جاء ولدان ليقولا إنها مضحكة وأرنبة، وكل ما فعلته هو الدوران.","","false"
"ذكية ذكية ذكية ديزي، تنتظر وتنتظر وتنتظر أن يعطيها البديل عملاً","","false"
"جلست القطة على المضرب، وكان المضرب على السجادة، وكانت القطة سمينة جدًا، لذا كسرت القطة المضرب، وكسر المضرب السجادة.","","false"
"الشتاء بارد، يتجمد أنفي، إنه بارد حقاً لدرجة أنه يتجمد أصابع قدمي، يتجمد يدي، يتجمد أذني، يتجمد مرفقي، يا له من يوم شتوي بالنسبة لي، حتى أنه يتجمد رقبتي، يا له من يوم شتوي!","","false"
"طعمه كالتفاح الكبير والعصير. صوته كصوت حفيف الأوراق. رائحته كفطيرة التفاح الطازجة الخارجة من الفرن. شكله كأزهار الأقحوان الكبيرة على وشك التفتح. يجعلني أشعر برغبة في تناول كوب كبير من عصير التفاح.","","false"
"الخريف أحمر. طعمه كالتفاح الكبير العصير. صوته كصوت حفيف الأوراق. رائحته كفطيرة التفاح الطازجة الخارجة من الفرن. شكله كأزهار الأقحوان الكبيرة على وشك التفتح. يجعلني أشعر برغبة في احتساء كوب كبير من عصير التفاح.","","false"
"في كل عصر تقريبًا، آكل الأزرار بالملعقة. وفي كل مساء، آكل الأزرار على ضوء خافت. وبينما أنزلق على الدرج، مرتديًا كيس النوم، أجد أزرارًا يمكنني أكلها إذا شعرت بالجوع.","","false"
"يا قطتي، يا قطتي، كم أحبكِ! أنتِ لطيفة وجميلة للغاية. أتمنى لو أستطيع الاحتفاظ بكِ لأنكِ رائعة الجمال.","","false"
"الأشجار، الأشجار، يا لها من نسمة رائعة، الأشجار، الأشجار تزهر في الربيع، الأشجار، الأشجار تمنحني الظل، الأشجار، لا تنمو، الأشجار، الأشجار تنحني في الريح، الريح والنسيم يحباني.","","false"
"تري هو أخي ريتشارد. ريتشارد هو أخي تري. قد يكون الأمر مربكًا، لكن تري هو لقبه.","","false"
"الكلاب أكثر وداً من القطط، لأن القطط مشاغبة.","","false"
"أحب أمي، أجل، أجل، أحبها كثيراً، إنها لطيفة جداً وتقدم لي الهدايا في كل مرة أزورها، أجل، أجل، أحبها، أحبها كثيراً.","","false"
"أخي لديه رائحة قدمين كريهة، رغم أن رائحة قدميه كريهة، إلا أنني أحبه كثيراً. آه... لديه أيضاً رائحة فم كريهة، رغم أن رائحة فمه كريهة، إلا أنني أحبه كثيراً.","","false"
"الجنة مكان بعيد. أحب الذهاب إليها في منامي. هناك أبواب من ذهب، ودمى مزينة بأشرطة، وكل ما يمكن تخيله.","","false"
"نحن أفضل صديقتين. أفضل صديقتين إلى الأبد. بيثاني وهانا أفضل صديقتين إلى الأبد. هل تعلم أن كلمة "صديقة" تعني "النهاية"؟ لكن لا نهاية لعلاقتنا لأننا سنبقى صديقتين حتى النهاية.","","false"
"أنواع مختلفة من الزهور، لكل منها لون مختلف، عباد الشمس، أصفر كالشمس، رائحته جميلة جداً، تجعلني أشعر بالسعادة.","","false"
"افتحه، فيصدر صوت رنين، منتظراً. أغلقه، فيختفي، مودعاً إياك. افتحه مجدداً، فيراك بجانبه، فيغفو، وينتظرك حتى المرة القادمة.","","false"
"أصدقائي رائعون للغاية. إنهم أفضل الأصدقاء على الإطلاق لأنهم يساعدونني. أصدقائي هم الأفضل. أصدقائي!*****************","","false"
"حلوى رقم 1 بالنسبة لي هي الشوكولاتة، إنها حلوى المفضلة لدي في العالم، وأنا أتناولها منذ أن كنت في الثالثة من عمري. حلوى رقم 1 بالنسبة لي هي الشوكولاتة!!! ********* الشوكولاتة*************

","","false"
"أصوات عالية، أصوات عالية، الناس صاخبون. أصوات عالية، أصوات عالية، الأطفال صاخبون. أصوات عالية، أصوات عالية، الكلاب صاخبة. أصوات عالية، أصوات عالية، فرق كرة القدم صاخبة. أصوات عالية، أصوات عالية!!!!!!!!!!!!!!!!!!!!!!","","false"
"بعض الناس يحبونه وبعضهم لا يحبونه، لكنني أنا من لا أستطيع مقاومته، ولن أقول ما يفكر فيه الآخرون!","","false"
"اسمي بيجون، وينادونني بـ "بي". أعتقد أنني عندما أحصل على كلبتي سأسميها "فيبي". ستكون نظيفة للغاية ولطيفة للغاية. آمل أن تكون لطيفة معي لأنني سأعلمها لعب النرد معي.","","false"
"أندريس مرح، مثير، مفيد، ذكي، لطيف، مصمم، طيب القلب، حساس، ودود، نشيط جداً","","false"
"النمر لطيف وناعم، كما أنه مرح ولطيف إذا عانقته، وهو قطي.","","false"
"لعبةٌ تحمل الكثير من العار والشهرة. لعبةٌ بلا اسم.","","false"
"هل سبق لكِ تجربة الباليه؟ حسناً، جربيه. إنه فن يجمع بين الموسيقى والرقص، والأهم من ذلك كله، المتعة. يمكنكِ أيضاً اختيار أي لون من ألوان الباليه، مثل: الوردي، الأزرق، البرتقالي، الأحمر، الأخضر، البنفسجي، أو غيرها. ما رأيكِ. جربيه.","","false"
"استيقظتُ ذات صباح، فوجدتُ لقلقًا على رأسي. سألته: ماذا تفعل هنا؟ نظر إليّ وقال: أنا آسف يا سيدي، لكن زوجتي أرادت مني أن أبيعك بعض الخيوط. سألته: لماذا؟ فقال: لأنني لا أريدك أن تشعر بالبرد ليلًا. غضبتُ جدًا وطردته من منزلي. وكانت تلك نهاية ذلك الطائر المزعج.","","false"
"لديّ قزم على الرف، إنه رجل ماكر، يطير في السماء بهدوء مثل سانتا كلوز، لا يشبه الباندا على الإطلاق، إنه دمية في النهار، لا يعيش في الخليج، إنه رجل واسمه ليس دان، لكنه رفيق","","false"
"شاطئ بحيرة تفاح قطة مصعد","","false"
"إنها صلبة وبنية اللون ودائماً ما توجد وهي لذيذة وشهية وأحياناً تكون لزجة أفكر فيها في المدرسة لو كان لدي واحدة الآن لكانت رائعة","","false"
"friskers و liskers و miskers و tiskers، كلها كلمات تتناغم مع شوارب قطتي.","","false"
"يمكن أن تكون الفطائر بالتوت أو الليمون، لكن "جاكي شان" يستطيع هزيمة شيطان، ماذا لو قفز أرنب في الفطيرة! حينها سأموت حتماً! ماذا لو لم يكن هناك سويسري؟ ماذا لو أطلقت أفعى فحيحاً؟ يا إلهي، ماذا سأفعل؟ "اوه، بو، هو، هو!!!!!"","","false"
"أنا تشيس، أتعرف على نفسي مثل الكرز، يقول الناس إنني لطيف مثل الأرنب، لكنني لا أمانع، إنه أمر مضحك حقًا.","","false"
"أعتقد أنني مرح، ذكي، ساذج، فكاهي، نشيط، رياضي، فنان، وكاتب جيد أيضاً. أهتم بشدة بالعائلة، وأشعر بالسعادة، وأحتاج إلى الحب والطعام، وأقدم الهدايا للآخرين، وأخشى المشاكل، وأتمنى أن أرى العائلة بأكملها مجتمعة.","","false"
"أ كما في كلمة تفاحة. أ كما في كلمة طائرة. أ كما في كلمة جو. أ كما في كلمة ذرات.","","false"
"باتمان ظلٌّ في الليل. يهزم الشر. باتمان رائع.","","false"
"عندما استيقظتُ ذات صباح، وجدتُ صخرةً على رأسي. سألتها: ماذا تفعلين هنا؟ فأجابتني: أنا نائم، لذا اصمت وإلا سأثير ضجة. أريد فيلمًا، لذا اذهب واشترِه. لديّ اقتراح: ربما أعاني من احتقان.","","false"
"أنا لاعب هوكي جيد، في البداية كان الأمر صعبًا، أما الآن فأنا جيد وأسجل الكثير من الأهداف، ولهذا السبب أنا قائد الفريق.","","false"
"كل خمسين عامًا، أتناول البيتزا في سيرز. كل ستين عامًا تقريبًا، أتناول البيتزا وأنا أغرق في مخاوفي. كل عشر سنوات تقريبًا، أتناول البيتزا وأنا أغرق في دموعي. هذا ما أفعله","","false"
"أنا غاضب من كلبي لأنه يعضني. أنا غاضب من أخي لأنه يضربني. أنا غاضب من والديّ لأنهما يصرخان عليّ. أنا غاضب من نفسي","","false"
"كرة السلة تقوم بسرقة الكرات، كرة السلة تسدد تسديدات بعيدة، كرة السلة تقوم بالتبديلات، كرة السلة تقوم بتسديدة سهلة، كرة السلة تلعب مباراة جيدة، كرة السلة تحاول تجنب ارتكاب الأخطاء","","false"
"بوب هو كتلة هلامية، يحب أن يأكل الذرة المشوية، واسم صديقه روب، وهو يحب أن يأكل الكتل الهلامية، مع السلامة يا بوب.","","false"
"حيواني المفضل، القندس ذو الإبهام القابل للتقابل، لا يعني أنه يقتل شيئاً، الجميع يحبه، أنت تعلم أنك تريد واحداً.","","false"
"يدوس الناس على الأوراق، فتسمع صوت طقطقة! تصدر صوتاً، صوت حفيف! ستنمو البراعم مع مرور الوقت، وتسقط عندما تهب رياح الخريف. في الخريف، تتساقط الأوراق. بعضها صغير.","","false"
"جلس السيد بامبو على حذائي. شرب السيد بامبو خمسين ياردة من الشامبو. يقول السيد بامبو إنه لم يشبع. أكلني السيد بامبو في حذائه، وخلط الشامبو كله في الحساء.","","false"
"كان هناك قط اسمه جاك. جاك قط كثيف الفراء، كبير الحجم، وسمين. لعبته المفضلة هي اصطياد الفئران. جاك بارع في الألعاب البهلوانية. كلماته المفضلة هي: قط، في، فأر، وخفاش. طعامه المفضل هو حساء الفئران والخفافيش.","","false"
"جلس السيد فأر والسيدة فأر على منزلهما، يعدّان آثار أقدام الفئران. قال السيد فأر: احذروا بيت الشجرة! قالت السيدة فأر: احذروا تلك القطة! فاستخدما الكونغ فو والكاراتيه وقطّعا بيت الشجرة، وشتّتا انتباه القطة بالحليب، ثم هربا إلى المنزل.","","false"
"زهرة الكركديه الصفراء هي الزهرة الرسمية لولاية هاواي. تتميز زهرة الكركديه الصفراء بجمالها الأخاذ بفضل لونها الأصفر.","","false"
"جلس الفأر والقطة على القبعة. ثم التقيا بخفاش اسمه مات. كان خفاشًا صغيرًا لطيفًا. فجلس الفأر والقطة والخفاش مات على القبعة. ثم التقى الفأر والقطة والخفاش مات بجرذ. ثم انضم الجرذ إليهم. ثم جلس الفأر والقطة والخفاش الصغير اللطيف مات والجرذ على القبعة. فسقطوا جميعًا من على القبعة. فعادوا جميعًا إلى منازلهم وناموا.","","false"
"دوت لديها الكثير من الأواني. دوت لديها الكثير من النقاط. دوت لديها الكثير من الأواني المنقطة. لذلك يُطلقون عليها اسم دوت الإناء.","","false"
"انقضّ فأرٌ في المنزل على قطةٍ أكلت الجرذ الذي كان يجلس على السجادة، وكان هذا الجرذ مُغبرًا وقذرًا ولئيمًا وكبيرًا في السن، فأمر القطة بأكل الجرذ، ثم أمر الفأر بالانقضاض على القطة. ولما انقضّ الفأر على القطة، خدشت القطة السجادة فجعلتها لامعة ونظيفة وجميلة وجديدة. ثم خرج الجرذ من القطة. وهكذا عادوا جميعًا إلى منازلهم مع السجادة.","","false"
"استيقظتُ ذات يوم فوجدتُ ثورًا على رأسي. سألته: "ماذا تفعل هنا؟" نظر إليّ وقال: "أخبرته أن ظهوري المستمر أمرٌ ممل". صرخ قائلًا: "هذه مهنتي". بقيتُ في السرير.","","false"
"سكوبي كان أفضل كلب امتلكته على الإطلاق لكنه الآن في مكان أفضل كم سأفتقده","","false"
"يا لهم من رائعين مذهلون يعجبني كيف ينفثون النار رائع شرس مذهل ببساطة رائع","","false"
"أرى ألوانًا في كل مكان في المدينة أحمر، أزرق رمادي أسود أبيض وأخضر في جميع أنحاء العالم","","false"
"تناولت قطعة كبيرة من الحلوى وكانت حلوة للغاية لكنها اختفت مع بزوغ الفجر","","false"
"لقد كسرت إصبعي ووضعت جبيرة، لكن ذلك كان في الماضي، والآن أنا مخيطة معًا، بألوان الأحمر والأبيض والأزرق، أخيرًا!!","","false"
"أعلى من صراخ النسر أو نباح الكلب. أعلى من صوت فارس يقاتل أكبر أعدائه. أعلى من صوت طفل مولود للتو. هذا هو صوت تذمر الدب.","","false"
"كان يوم الافتتاح رائعًا، حتى أن بعض اللاعبين حضروا لمشاهدة فريق ريدز وهو يهزم فريق بيليتس بنتيجة 6 إلى 2، لقد كان ذلك أمرًا جديدًا تمامًا.","","false"
"الكلاب تحب الحفر. كلبنا كان يفعل ذلك. حيوانات أليفة رائعة. محبة للعناق.","","false"
"العيون هي الأفضل لأنني الوحيد في عائلتي الذي يمتلك عيونًا رمادية/زرقاء، وهي تساعدني على الرؤية. بدون عيون سنكون عميانًا وسيتمكن الناس من رؤية ما بداخل دماغك وجمجمتك.","","false"
"استيقظتُ ذات صباح فوجدتُ قطةً على رأسي، فسألتها: "ماذا تفعلين هنا؟" كانت نائمة تغط في نوم عميق. أرادت فراشًا، فأعطيتها فراشًا من صندوق وبطانية. عدتُ إلى فراشي ونمتُ. وعندما استيقظتُ وجدتها على رأسي مجددًا!","","false"
"بولد يحب سباقات الخيل، ونايس لا يحب الخيول، ولا يحب القطط.","","false"
"كان يوماً جميلاً، أطلقتُ طائرتي الورقية التي أتت من هنا حلّقتُ بها في السماء الزرقاء. لم أصدق عينيّ كانت عاليةً جداً. كانت الطائرة الورقية حمراء وبيضاء وزرقاء ورأيتُ طائرة ورقية أخرى تشبه طائرتي تماماً.","","false"
"عندما استيقظتُ ذات صباح، وجدتُ ضفدعًا على رأسي، فسألته: "ماذا تفعل هنا؟" نظر إليّ وقال: "اسمي فريد، سأقفز على سريرك." ضرب الضفدع الحائط باكيًا، كان واقفًا منتصبًا يحاول كتم دموعه، لكنني أعرف أنه سيبكي.","","false"
"عندما استيقظتُ ذات صباح، كان طائر اللقلق على رأسي. سألته: "ماذا تفعل هنا؟" نظر إليّ وقال: "هناك حشرات في رأسك". قلت له: "دعني أنام أكثر، أين عشك؟" قال: في رأسك.","","false"
"البروكلي مقرف. أعتقد حقاً أنه قبيح. أضحك وأسخر من وراء ظهورهم عندما يأكل الناس ذلك البروكلي المقرف.","","false"
"التراب والطين يتطايران. أقفز فوق المنحدر. مستعد للسباق. أخبر والدي أنني جاهز للانطلاق. بليك تعلم القفز للتو. سأشارك في السباق يوم السبت. كي تي إم رائع! متحمس للسباق!","","false"
"لديّ طائر في المنزل. نظرتُ إلى السماء فرأيتُ طائرًا. يا إلهي! يا إلهي! إنه طائري في السماء! طاردته لكنه هرب. عدتُ إلى المنزل وقلتُ لأمي إن الطائر قد هرب. فقالت إن الطائر كان هنا طوال الوقت. يا إلهي! يا إلهي!","","false"
"عندما استيقظتُ ذات صباح وجدتُ ديناصورًا ضخمًا من نوع تي-ريكس على رأسي. سألته: "ماذا تفعل هنا؟" نظر إليّ وقال: "منزلك مليء بألوان مختلفة، وعليك أن تُحضّر لي الفطور حتى أتمكن من إعداده لك، فأنت في السادسة من عمرك، وما زال عليك أن تُحضّر لي فطورًا آخر." ثم قلت: "كيف لا تستطيع تحضير فطورك بنفسك؟" فقال: "أنا في السادسة من عمري فقط، وأنت في السادسة والخمسين."","","false"
"كان هناك دجاجة تسرق البنوك والسيارات ولم يتم القبض عليها قط، ولكن في إحدى المرات تم القبض عليها، لكنها هربت وعادت لسرقة البنوك مرة أخرى.","","false"
"كل عصر تقريبًا، أتناول الكعك مع أرجل السلطعون. وفي كل مساء، عند العاشرة تمامًا، أتناول الكعك فوق الدجاجة. أتناول الكعك على الشمس، ويقول أبي: "أحسنت صنعًا". أتناوله طوال الوقت. اتصل أبي بالشرطة للإبلاغ عن هذه الجريمة. أتناول الكعك على الحائط. أتناوله في الردهة.","","false"
"لوح التزلج الخاص بي رائع فهو يحب القيام بالحركات البهلوانية ألواح التزلج من ماني كونترول رائعة وسريعة جدًا","","false"
"المعلمون مرحون، يلعبون مع الأرانب. للمعلمين آذان تشبه آذان الغزلان. المعلمون أذكياء لأن لديهم قلوبًا.","","false"
"لوح التزلج الخاص بي رائع. إنه حقًا مذهل. يضيء في الظلام. لأنني آخذه إلى الحديقة. سمكتي لا تستطيع ركوبه. لأنه لا يناسبها. إنه على أرضية غرفة نومي. وقد ركبته خارج الباب. أركبه على منحدر التزلج العمودي. منحدر التزلج العمودي موجود في المخيم.","","false"
"كلبي، كلبي شرهٌ للغاية. لا يكترث لشعره. يظن نفسه شرطيًا، وسيوقفك كأنك ملك. دائمًا ما يعود مبتلًا كشبكة ماء. يحب الذهاب إلى حديقة الحيوان، ويحب الذهاب معي. أذهب في نزهة بينما يركب دراجتي. يضع الغراء على الكرسي، فأفهم تلميحًا. يطارد الفئران وهو يبصق الثلج. يحب أن يطير طائرة ورقية في ضوء القمر.","","false"
"مستوحى من السيد ويليام كارلوس ويليامز يعتمد الكثير على منزل برتقالي اللون بجانب بحيرة في الصيف","","false"
"كان هناك ذات مرة صبي هادئ كالبقرة حتى انقلبت سرواله رأساً على عقب ثم قميصه رأساً على عقب.","","false"
"هل يؤلمك أن يدوس عليك أحدهم؟ هل تخاف عند الفجر؟ هل تحب أن تتبلل؟ هل ترغب في اقتناء حيوان أليف؟","","false"
"وجدتُ ثعباناً ضخماً، كان موطنه في بحيرة. حاولتُ قتله بمجرفة، ثم لاحظتُ أنه كان مزيفاً.","","false"
"تزوج أخي بيلي من فتاة اسمها ليلي، وهي تعيش في أعلى فيلادلفيا، وأنجبا طفلاً اسمه تشيلي، وكان طفلاً مرحاً.","","false"
"أختي لئيمة، تتصرف كالجني، وهي نحيفة للغاية، ولديها جنية أليفة.","","false"
"الكتب تأكل الكثير من البرتقال ولا يزال يأكل البرتقال رغم وجود الكثير من حيوانات الكوالا فوقه","","false"
"كل عصر تقريبًا آكل الفلفل بالملعقة. كل ليلة، في السادسة مساءً، آكل الفلفل مكدسًا على الطوب. في الصباح، في الثامنة مساءً، آكل الفلفل وأنا أركض. في منتصف الليل، آكل الفلفل وأنا أقاتل. عندما أعود من المدرسة، آكل الفلفل مع بغل. عندما أذهب إلى الفراش، آكل الفلفل مع صديقي تيد.","","false"
"جلست على فأر اسمه مات، فاضربني بالمضرب.","","false"
"نهضت سندريلا، التي كانت ترتدي ثوبًا أصفر، واصطدمت بصديقها. ذهبت إلى الطبيب، فقال لها الطبيب: عودي إلى المنزل ونامي، ثم كررت الأمر نفسه! 1، 2، 3، 4، 5، 6، 7، 8، 9، 10","","false"
"لقد شددت قبعتي أكثر من اللازم وعندما حاولت أن أعطي السيدة حصان بقشيشاً، امتدت رقبتي كثيراً وهذا ما جنيته من أدبي.","","false"
"استيقظتُ ذات صباح، فوجدتُ لقلقاً في سريري. سألني: ماذا تفعل؟ نظرتُ إليه وقلتُ: ... لماذا أنت هنا؟ قلتُ: من فضلك اخرج. فتحتُ النافذة، فخرج. قلتُ: اخرج من هنا.","","false"
"نهضت سندريلا، التي كانت ترتدي ثوبًا أحمر، وارتطم رأسها. ذهبت إلى الطبيب، فقال لها: عودي إلى المنزل ونامي. عادت إلى المنزل مباشرة وقفزت في السرير؛ ثم كررت الأمر نفسه! 1، 2، 3، 4، 5، 6، 7، 8، 9، 10، 11، 12، 13، 14، 15، 16، 17، 18، 19، 20","","false"
"ثعابين زلقة، متعرجة. هسس وهي تزحف على الأرض... طقطقة!!! فأر أقل.","","false"
"ثعابين زلقة، متعرجة. هسس وهي تزحف على أرض الغابة... فرقعة!!! فأر واحد أقل.","","false"
"أنا جرو صغير لطيف وجميل، يمكنك أن تربت على رأسي. أنا لطيف وناعم ورائحتي منعشة مثل الكب كيك حتى أنك ستحتفظ بي طوال حياتك.","","false"
"أحب نفسي كثيراً. يمكنني أن أسير مئة ميل لأنظر في المرآة.","","false"
"أسبح في المسابح، وألعب الكرة الطائرة وكرة القدم في الحديقة، وأبني قلاعًا رملية على الشاطئ، وأشرب عصير الليمون، وأقرأ الكتب في الهواء الطلق، وأستمتع بنزهات الظهيرة، وأبحر في القوارب، وأزور حديقة الحيوان.","","false"
"كرة السلة هي رياضتي المفضلة. أتقدم بالكرة في الملعب وأسجل النقاط وأحرز الرمية الحاسمة. ونفوز بالمباراة، وكانت تلك المباراة النهائية للبطولة. وقد شجعني الجميع. وسمح لي مدربي بأخذ الكأس إلى المنزل. ثم ذهبت إلى فريق "سمر ليد" ولم نخسر أي مباراة. ووصلنا إلى المباراة النهائية وفزنا بها.","","false"
"الورود رائعة الورود جميلة سيكون عيد الحب هذا مميزاً للغاية.","","false"
"استيقظتُ ذات صباح فوجدتُ عامل توصيل بيتزا فوق رأسي. سألته: "ماذا تفعل هناك؟". نظر إليّ وقال: "توصيل خاص". فقلت له: "انزل عن رأسي، وشكراً على البيتزا". وأعطيته ليس خمسة ولا عشرة، بل مليون دولار، أنفقها على الثراء.","","false"
"المدرسة رائعة جدًا أنا سعيد جدًا لأن لدينا رياضيات في المدرسة إنها رائعة لدرجة أنني أكاد أسيل لعابي","","false"
"عندما أسجل هدفًا، أشعر وكأنني أنا من فعلها! أحب صوت اصطدام الخوذة بالأرض!! أحب سماع هتافات الجماهير! أسوأ ما في كرة القدم هو التدريب لمدة ساعتين!!","","false"
"الورود حمراء والبنفسج أزرق أنتِ أفضل أم عرفتها في حياتي","","false"
"ارتكبتُ خطأً ذات صباح، وارتكبتُ خطأً فادحًا في اليوم التالي، وارتكبتُ خطأً في أول يوم دراسي، أظن أن بعض الناس يولدون هكذا. كان الخطأ الأول سهلًا، والثاني لم يكن سيئًا للغاية. أما الثالث فكان سهلًا جدًا، وكادت جميعها أن تُصبح موضة رائجة. لم أكن أقصد ارتكاب الخطأ الأول، والثاني كان نوعًا من الغريزة، أما الثالث فكان لا يُمكن إيقافه، والآن أعرف أن الناس يولدون هكذا!","","false"
"لماذا أنا طويل القامة أنا طويل كشجرة جبلية وأنا أطول منك ومني.","","false"
"لا توجد عيونٌ أزرق من عينيها، ولا فراءٌ أكثر كثافةً منها، حتى ساقيها سريعتان وهي تركض. اقترب موعد الاستحمام، لكنني وعدتها ألا تخاف. عوت وأنينت، بل وهربت، ولكن عندما أمسكت بها، بدا أنها تفضل اللعب. دخلت حوض الاستحمام، لكن المشكلة لا تزال قائمة. يبدو أن ميشكا، كلبتي الهاسكي، خائفة من الفقاعات.","","false"
"في صباح أحد الأيام، ركبت الحافلة مع أختي. كان الأمر مملاً في الحافلة، وبعد عشر دقائق بدأت أختي تشخر.","","false"
"أرنبتي مضحكة جدًا أستطيع أن أقول ذلك بلا شك هي لا تحب الجزر لكنها تحب براعم بروكسل أتذكر مرةً طهت لي الرياضيات ومرةً أخرى أكلت براعم بروكسل الخاصة بي ولعبت بكل أنواع الأنوف. ذهبتُ إلى حفلة صديقتي وجاءت معي مرتديةً بلوزة، ثم غيرت ملابسها إلى ملابس الديسكو ووضعت شعرًا مستعارًا أفريقيًا بدأ الجميع يضحكون لقد أحرجتني كثيرًا هذا يذكرني بالمرة التي أكلت فيها جوربي فأعطيتها دواءً خاصًا لتهدأ. في اليوم التالي كانت أرنبة عيد فصح عادية لطيفة وهادئة.","","false"
"في صباح أحد الأيام، استيقظتُ فوجدتُ ثعلب ماء على رأسي. سألته ماذا تفعل على رأسي؟ فأجابني طرتُ من المحيط عندما ضرب الإعصار، وهبطتُ على رأسك. أظن أن رأسك ناعم وجميل! قلتُ أحبك. فقال ثعلب الماء: بالنسبة لي، أحبك أكثر بسبب رأسك.","","false"
"الأصفر هو السعادة. الأصفر هو شمس الصباح. الأصفر هو وهج شمعة دافئ. الأصفر هو نحلة مرحة. الأصفر لاذع كالليمون. الأصفر حلو كالموز. الأصفر هو تذكرة طائرة تأخذني إلى هافانا.","","false"
"كانت حياتي رائعة حتى استيقظت وأنا أشعر بالتعب الشديد لا أرغب بالذهاب إلى المدرسة كل ما أريده هو العمل والنوم أكثر كل ما أريده هو البقاء في المنزل والنوم والقيام بأشياء ممتعة لا أريد أي عمل شاق سيكون من الرائع لو أستطيع البقاء في المنزل لأنني متعب..","","false"
"فاليسيا هي صديقتي المقربة ولن تنقطع صداقتنا أبدًا لأن الصداقة تدوم مدى الحياة إذا خرجت إحدانا فسنتصل بالأخرى وندعوها للانضمام إلينا في معظم الأماكن التي نذهب إليها لا يهم أين لأننا خُلقنا لنكون صديقتين للأبد","","false"
"الحب هو عندما يجتمع شاب وفتاة ويبقيان معًا لأطول فترة ممكنة ولكن عندما تظهر المشاكل ثم عندما تُحل يعودان معًا إلى الأبد ثم تظهر المشاكل مرة أخرى لكنهما يعودان معًا في نفس الوقت، وفي هذه الأثناء يقعان في المزيد والمزيد من المشاكل لكنهما يعودان في كل مرة ينفصلان فيها يعودان معًا","","false"
"عندما استيقظتُ ذات صباح، وجدتُ شوكةً على رأسي. سألتها: "ماذا تفعلين هنا." نظرت إليّ وقالت: "ظننتُك حوض الغسيل، لأنك وردي لامع." قلتُ: "انزلي عن رأسي." فقفزت على سريري.","","false"
