text,text_verified,verified
"أنا حقاً كسول آكل بجنون آكل معكرونة بالجبن أقول دائماً من فضلك","","false"
"اعرف أن أغنيتك خاطئة اعرف أن أغنيتك صحيحة ثق بنفسك فهي تأخذك في رحلة إلى أي مكان تريد أن تكون فيه اعرف أن أغنيتك خاطئة اعرف أن أغنيتك صحيحة فقط ثق بنفسك فهي تأخذك إلى أي مكان تريد أن تكون فيه","","false"
"رأيت دعسوقة، اسمها سي جربت غرائي. قلت لها لا تفعلِ.","","false"
"تقريباً كل بعد الظهر، آكل النقانق على ملعقة. في كل مساء عند الساعة السادسة، آكل النقانق المكدسة على الطوب كل يوم اثنين عند الساعة الخامسة، آكل النقانق أثناء القيادة. كل ثلاثاء. عند الساعة التاسعة، آكل النقانق رغم أن الوقت تجاوز موعد نومي. هكذا آكل النقانق كل يوم","","false"
"ريا مرحة تقول هوف هوف لكنك أنت أيضاً صديقي أتمنى أن تكون صديقي وداعاً وداعاً!!!","","false"
"أول أفضل صديقة لي هي الطيبة أنابيل إنها الأفضل. صديقتي المفضلة التالية هي اللطيفة كايتي لقد أعطتني اختباراً. صديقتي المفضلة الثالثة هي الطيبة سانيا لقد سمحت لي باستخدام قوالبها. صديقتي المفضلة الرابعة هي المضحكة نيفاه لقد أعطتني قلماً. ","","false"
"أنا هنا، أنا هناك، هنا في داخلي هناك في مستقبلك نظرت، وانتظرت الأيام، لكن الليالي أطول، أطول من الأيام. الماضي بعيد، لكن الذكريات طازجة، أكثر طزاجة من صديق، من سمك مقلي. أنا هنا، أنا هناك، لأنه لا شيء يمكنني قوله، سوى أن أبقى، أن أبقى إلى الأبد، وألا أتركك أبداً أنت هناك لست بعيداً، ولا قريباً جداً، وسأكون سعيداً أن أجلس، أن أمكث في مدينتك. أنا هنا، أنا هناك، لأحقق الأمنيات، أمنياتنا أن أعيش لأحب، وأحب لأعيش، الماضي فيك، والأفضل فيك. أنا هنا، أنا هناك، هل سأغادر يوماً، أم آخذ إجازة؟ لا هذا هو جوابي، لأنني سأبقى دائماً.","","false"
"تيدي الدب تيدي الدب! كيف حالك؟ سألت تيدي هل ستذهب إلى حديقة الحيوانات؟ بعد سماع كلماتي لبس تيدي الحذاء. رأينا العديد من الحيوانات ولعبنا بالألعاب. تيدي وأنا شعرنا بالكثير من الفرح. سألت تيدي دعنا نذهب إلى البيت، وإلا سنُعض من موام. رد تيدي انتظر في الخارج. أجبرت تيدي على المشي معي، قال تيدي بالكاد شعرت بألم في ركبتي.","","false"
"أول أفضل صديقة لي هي راشيل تحب اللمس كثيراً. صديقتي المفضلة الثانية هي الثرثارة نيفاه ذهبت إلى بنسلفانيا. صديقي المفضل الثالث هو الماكر لويس يحاول أخذ قلمي. صديقتي المفضلة الرابعة هي الرياضية أودايا حاولت أخذ علمي. أعتقد أن لدي ما يكفي من الأصدقاء.","","false"
"كم أحب أن أرتدي قبعة. قبعة كبيرة صغيرة طويلة وكلها. يمكن للقبعات أن تكون ممتعة يمكن أن تركض و ترتدي قبعة.","","false"
"القطة تطارد فأراً على حصيرة. تطارد الفأر لتصبح سمينة.","","false"
"اسمي فريد وجهي أحمر لا أنا لست ميتاً لقد سقطت فقط من سريري","","false"
"السعادة، حسناً حسناً. السعادة، حسناً حسناً. كل ما نفعله يحيى الحياة، الحياة، الحياة. أووووو، ما أقوله هو أنك تفعل من أجل القلب. ربما، يكون أسهل قليلاً بالنسبة لك. أن أستطيع أن أفعل شيئاً. أن أستطيع أن أفعل شيئاً. ربما، يكون أسهل قليلاً بالنسبة لك. ","","false"
"الورود حمراء، والبنفسج زرقاء. التخرج هنا، وأنت أيضاً! الورود حمراء، والبنفسج زرقاء. التخرج هنا! لقد قيلت الأغنية!","","false"
"أ ب ج د هـ و ز ح ط ج ج ج ج دافيباك جور جي جيرن جيري دافيباك.","","false"
"سينيكال كالوبالاري، هيا في الطريق. هذه الشخصية الصغيرة، تأتي من كل مكان. من أوتاوا إلى برامبتون، من أورانجفيل إلى فيكتوريا. سفر بعيد، بعيد، بعيد، أوووووووو !","","false"
"كلبي مضحك وسخيف وأحمق قليلاً مع كلابي الأخرى. وهو يلعب في ملعب كلبي.","","false"
"كان يحب ذلك الصندوق، وحصل على بعض الجوارب، لكنه أراد حيوان أليف بدلا من ذلك.","","false"
"عندما استيقظت صباح أحد الأيام كان طائر اللقلق نائماً على رأسي سألت ما الذي تفعله هناك نظر إلي وقال كنت نائماً على رأسك","","false"
"قطة قطة، لماذا أنت غاضبة؟ قالت لي القطة، أنا جائعة لكن إذا أعطيتني سمكة سأكون صديقتك قالت القطة حسناً يا عزيزتي القطة.","","false"
"أركض أتجاوزك أصوب لكن أفشل تركض تتجاوز أصوب ثم نسجل نفوز بالمباراة مرة أخرى","","false"
"في كرة القدم تركض تتجاوز تصوب تسجل ابتسم لقد فزنا!","","false"
"القطة في قبعتي. القطة في قميصي. القطة في سروالي. القطة في سترتي. القطة في رباط عنقي. القطة في حذائي. القطة في عصابة رأسي. القطة في ذيل حصاني.","","false"
"تقريباً كل بعد الظهر آكل ديدان حلوى بالملعقة. في كل مساء عند الساعة السادسة، آكل ديدان حلوى مكدسة على الطوب. تقريباً كل صباح عند استيقاظي، آكل ديدان حلوى في وعاء. في كل مرة أتناول فيها الغداء، آكل ديدان حلوى بالقرمش.","","false"
"كن دائماً لطيفاً. لا تغير رأيك. لا تكن مشاغباً. كن طفلاً جيداً.","","false"
"أنا أسعل، أنا أعطس، أنا في البيت وحدي مريض. لدي حرارة 196. أشاهد التلفاز، أقرأ كتاباً. أسعل بشدة حتى اهز بيتي. أشعر بالمرض، أبدأ بالارتجاف. قد تظن أنني أشعر بالحرارة لكنني بدأت أرتعش. أشعر أنني موزة في الخلاط. أفضل أن أشعر كقطعة دجاج اصطناعية. صدمت رأسي. أريد الذهاب إلى السرير. هذه النهاية يا صديقي.","","false"
"لا تستطيع اللعب لا تستطيع قول الاسم لكن أستطيع كتابة كلمة اقفز أستطيع القفز أستطيع القفز أستطيع القفز بالفرح أستطيع القراءة","","false"
"أ ب ج د هـ و ز ح ط أحبها ك ل م ن س ع ف هذا رائع ر س ت ع و ف إنه رائع ي ز د ب رائع","","false"
"النار حارة مثل الشمس و النقانق الساخنة التي خرجت للتو و شخص مجنون!","","false"
"عندما استيقظت صباح أحد الأيام كان ديك رومي على رأسي. سألت، ماذا تفعل هنا؟ نظر إلي وقال... هاي باي تاي لاي باي ثم قلت توقف! لقد سببت لي صداع. عندما قفزت نحوه، لم يكن حقيقياً... كان شكولاتة. لذا أكلتها.","","false"
"ضفدفي يعيش في مستنقع هل كان سابقاً يرقة؟ لا هذا صحيح . . . كان شرغوفاً. يبدو لونه مثل الفحم. وأتمنى ألا يسقط في حفرة! (ثم أعتقد أن حيواني الأليف التالي سيكون خلد. )","","false"
"أحب الفطيرة. الفطيرة تحبني لنهرسهم جميعاً معاً وماذا ترى؟ أليكس فطيرة!!!!!!!!!!!!","","false"
"عندما استيقظت ذات يوم، كان كلب على رأسي. سألت ماذا تفعل هناك؟ لقد نظر إلي وقال. ذهبت للنوم على رأسك. أريدك أن تنزل من سريري. أريد أن أبقى معك. أنا آسف لأننا انتهينا.","","false"
"مرحباً، أنا كاذبٌ كبير. سأشعل النار في بنطالك الصغير. وإن صدّقتني حقاً،فالأفضل أن تنظر وترى.","","false"
"ذات مرة كان هناك فأر يتكلم قلت مرحباً، كيف حالك، مرحباً، قال الفأر اسمي راتّي ما اسمك؟ بعد ذلك رأيت قطاً يتكلم وكان يرتدي قبعة زرقاء فاتحة. نظرت إليه، وقلت مرحباً كيف حالك؟ أنا بخير بعد ذلك رأيت كلباً يتكلم مرحباً اسمي بوب دوغي. عندما عدت إلى المنزل كل الحيوانات التي قابلتها اشترتها أمي و أصبحوا حيواناتنا الأليفة.","","false"
"تقريباً كل ما بعد الظهر، آكل البسكويت مع ملعقة. كل مساء في السادسة، آكل البسكويت المكدس على الطوب. كل يوم اثنين آكل البسكويت، على مسمار. كل أربعاء عند وقت النوم تماماً، أكل البسكويت مع الفراولة الحمراء الحمراء.","","false"
"أنا لا أحب أن أشارك كتابي المفضل. أحب أن أشارك سيارتي الباربي. لا أحب أن أشارك ألعابي. أحب أن أشارك أقلام الرصاص الخاصة بي. لا أحب أن أشارك تفاحتي. أحب أن أشارك هذه الأشياء مع القدر وأختي.","","false"
"مخاطي أزرق قدماي رائحتهما مثل الغراء أحب لعب مودرن وورفير ٢","","false"
"استيقظت في صباح رمادي لم أستطع النهوض من السرير كنت أعلم أنه عليّ الذهاب إلى المدرسة فذهبت هناك بدلاً من ذلك في درس الرياضيات كان لدينا اختبار مفاجئ لقد كان أدائي سيئاً للغاية أعلم ربما أستطيع التعويض لكن درجتي منخفضة بالفعل أعتقد أن بعض الأيام تكون سيئة وبعضها يتحسن اليوم كان سيئاً بما فيه الكفاية لقد بذلت قصارى جهدي. ","","false"
"أمشي على يدي بدل قدمي، آخذ استراحة لأكل. أقوم بالعجلة حول كل مكان، أحياناً أقع بقوة. يجب أن أتمدد قبل أن أبدأ، حتى لا تتعرض عضلاتي للتمزق. في الملعب أنا نجم، أتأرجح من عمود إلى عمود. أقلب وأقلب على الأرض، حتى تتعب ذراعي. أمشي على العارضة، وأنا في الفريق. أمارس رياضتي في صالة رياضية،المدرب رجل. إذا كنت لا تزال تتساءل ماذا أفعل، أنا أفعل الجمباز! ماذا عنك؟","","false"
"الورود حمراء، البنفسج زرقاء، أنت لطيف وكنسلي كذلك.","","false"
"ثلاثة خنازير صغيرة كان لديها باروكات وأحبوا أن يأكلوا التين وعاشوا في منزل مصنوع من الأغصان","","false"
"أسمع الموسيقى في أذني، أشعر بالموسيقى في قدمي، لا أستطيع بعد الآن الجلوس في مقعدي. أقف على إصبع قدمي. انظر إلي انظر إلي ها أنا ذاهب. أنا أدور، أدور على المسرح. أنا أقفز وأدور حتى النهاية!","","false"
"أزهار النرجس أزهار النرجس أحب أزهار النرجس بتلاتها بيضاء كالثلج ووسطها برتقالي كاليوسفي يشبه البوق أحب أزهار النرجس","","false"
"يا فاضل، يا ممتاز! انشر الأخلاق في كل مكان كن كنزاً للحب، وزع الصبر والغفران كن واعياً. حفّز نور النمو المفاهيمي، انشر الرؤية النبيلة، حياتك جديرة  ... بالاحترام يا فنان عظيم! قد حياةً بلا أنانية بالتضحية كن خبيراً برؤية ثابتة... تأثيرك يروي عطش الخدمة المستمر. يا جنود شجعان! محبو الوطن الحقيقيون رغم التحديات، ممتلئون بالمحبة، اجعل البيئة نقية، اهتم بالصحة أنر مشهد القادر على كل شيء، حقق كنز الإنسانية ..... الازدهار، ثروة كبيرة....","","false"
"يوم الاثنين للإجتماع، لكن يوم الثلاثاء للكلام! يوم الأربعاء للانتظار. ولكن يوم الخميس للتفكير. يوم الجمعة للصيد، ولكن يوم السبت للجلوس فقط! يوم الأحد للشمس، مع استمتاع الجميع!","","false"
"الرعد عالي الرعد مظلم الرعد يجعلك تقفز","","false"
"عندما استيقظت في إحدى الليالي، كان نمر على رأسي. سألت "ماذا تفعل هنا؟" نظر إلي وقال . . . أنا جاهز لأكلك تبدو لذيذاً سأل إذا كان يستطيع أكلي وقلت لا! لا يمكنك أكلي.","","false"
"ذات مرة قابلت فتاة من فرنسا أحبت الرقص كل يوم لكن، كلما رقصت، آذيت طفلاً أوه تلك الفتاة الغريبة الفرنسية!!!","","false"
"قطتي قطتي سيئة تحب قضم شباشبي تحب قضم سماعات أبي ماذا سأفعل مع هذه القطة السيئة؟ قطتي قطتي قطتي سيئة","","false"
"كانت لديّ كرة كانت صغيرة تسلقت الجدار وانفجرت.","","false"
"عندما استيقظت ذات يوم، كانت عنكبوت على رأسي. سألته عما كان يفعله فقال أجلس على رأسك.","","false"
"عندما استيقظت في أحد الأيام صباحاً كان هناك قرد على رأسي سألت ما الذي تفعله هناك نظر إلي وقال لديك رأس كبير لماذا تتحدث معي أنا شخص لطيف ولن أؤذي برغوثاً","","false"
"يا الله يا الله أنت أبي، أنا طفلك الصغير، أعطني حبك، أرني نورك، لأتبع الطريق، إلى الخيرات، والأمور الصحيحة، صلاتنا، إلهنا العزيز يقول، لكل النعمة، يوما بعد يوم، لأجل تلك السماء، لأجل الشمس والمطر، للطعام والشراب، لكل واحد.","","false"
"عندما استيقظت من نومي، كنت أعد بعض الأغنام، عندما نزلت إلى الطابق السفلي حصلت على مكافأة صغيرة، عندما وصلت إلى طاولة الإفطار، كنت أتناول علاجي!  ","","false"
"عندما استيقظت من نومي، كنت أعد بعض الأغنام، عندما ذهبت إلى الطابق السفلي، حصلت على القليل مكافأة صغيرة، ولكن عندما وصلت إلى طاولة الإفطار، كنت أكل علاجي! عندما ذهبت إلى متجر، كان كل شيء رخيص!","","false"
"عندما استيقظت من نومي، كنت أعد بعض الأغنام، عندما نزلت إلى الأسفل حصلت على مكافأة صغيرة، عندما وصلت إلى طاولة الإفطار، كنت أتناول علاجي! عندما ذهبت إلى متجر، كل شيء كان رخيص! عندما عدت إلى النوم، كنت أعد بعض الأغنام","","false"
"شمس الصباح، شمس المساء، يا شمسي!","","false"
"نَذْهبُ بعيدا إلى الحقولِ إلى السماءِ نَصْعدُ أعلى وأعلى حتى نتمكن من رؤية الناسَ مثل النملِ نحن نَذْهبُ فقط بعيداً نحن طيورَ","","false"
"يحلّ الربيع وتتفتح الأزهار. ويهطل المطر وترفرف الفراشات.","","false"
"مرحبا يا صديق","","false"
"رقص قلم في حامل الأقلام. انكسر حامل الأقلام. وانكسرت ساق القلم.","","false"
"ذات يوم كنت جالساً تحت شجرة تفاحتي و قال لي طير صغير ..... أرى المستقبل و مستقبلك صحيح بوضوح. لن ترتدي حذاءً بعد الآن. ستحلق عالياً في البرية، وستجعلك الرياح تهب بقوة!","","false"
"عندما استيقظت ذات صباح كانت كرة على رأسي. سألت: "ما الذي تفعله هناك؟" نظرت إليّ وقالت: "أتدحرج فقط." لماذا تتدحرج؟ لأجد طريقي. لتجد طريقك حول ماذا؟ لأجد طريقاً حول رأسك. لماذا لا تتدحرج حول رأسي بدلاً من أن تتدحرج فوق رأسي؟ لن يكون هناك أي مرح في ذلك!","","false"
"أحب أن أقرأ غارفيلد لأنه مضحك. أكثر شيء مضحك هو الرياضيات لأنني أحب الضرب","","false"
"ذهبت للصيد في الليل المظلم لأحضر الطعام لعائلتي. وطاردني تمساح وحشي و فيل أيضاً! أحضرت طعاماً لعائلتي. كان يوماً وحشياً، لكنه كان يوماً رائعاً.","","false"
"الطاقة تساعدك على الحركة الطعام يعطيك طاقة الطاقة تساعدك على الجري اذهب، اذهب الطاقة تساعدك على العمل الطاقة تساعدك على المشي الطاقة تساعد جسمك على العمل الطاقة تساعدنا على فعل كل شيء","","false"
"رأيت أكثر قوس قزح لونًا. كان أجمل منظر. بل استطعت رؤيته قبيل حلول الليل مباشرة.","","false"
"أطرف أخت عندي أظرف أخت.إنها مهرجة، تخبرني بكل النكات الجيدة، إنها الأكثر سخافة في الأرجاء.","","false"
"كان ذات يوم رجل من پيرو، يحلم انه كان يأكل حذائه. استيقظ بخوف، في منتصف الليل، ليرى ان كان حلمه قد تحقق.","","false"
"أمي لطيفة جداً، مشرقة جداً ولامعة. سيكون من الجميل لو كانت أمي الرائعة، الجميلة، البهية","","false"
"مهلاً، أنا أنا أسقط!","","false"
"الربيع ممتع تحت الشمس. أحياناً يكون عاصفاً لكن لا بأس. فقط لا تدخل في قدر ساخن. اسمع هناك دب. سأحضر قطعة خشب. سأركض. إنه الربيع، إنه الربيع","","false"
"البيانو شيء تلعبه. قل لي، ما صوته بالنسبة لك؟ طائر الطنان، وقوس قزح، ومئة طير يغردون في نفس الوقت. الفلوت شيء تلعبه يمكن أن يكون عالياً أو منخفضاً. ما صوته بالنسبة لك؟ طير يغرد مع صغاره. عندما يكون منخفضاً يبدو كالبومة. الطبول شيء يمكنك أن تعزف عليه. بوم! بوم! بوم! ما صوته بالنسبة لك؟ الرعد والبرق يقومان بعملهما، فرقعة النار في مدفأتك.","","false"
"الخط هو أفضل موضوع. الخط لا يزال موضوعي المفضل.","","false"
"المروحة تصنع الريح عندما تدور وتدور. تبدو مثل عجلة العجائب ويمكن أن تطير غيمة.","","false"
"الشتاء فيه الكثير من الثلج والطقس ينخفض من عالٍ إلى منخفض الثلج في الشتاء أبيض جداً الطائرات تجد الطيران أصعب من الطيران في الربيع. الربيع موسم ممتع جداً الأطفال يقطفون الزهور لأمهاتهم يستلقون على أسرّة من العشب وينظرون إلى السماء ويشاهدون الغيوم تمر بأشكال وأحجام مختلفة لكن أشكال أكثر تأتي في الصيف الصيف موسم يحبه الأطفال يتسلقون الأشجار ويبنون بيوتاً على الأشجار من الخشب في الخريف يقطفون الأوراق من الأشجار ويطعمونهم للفراشات الصغيرة يجمعون الأوراق ويقفزون في الكومة هذه أفضل جزء من الخريف الشتاء، الربيع، الصيف، الخريف هذه هي مواسمي الأربعة الشتاء، الربيع، الصيف، الخريف هذه هي مواسمي الأربعة هذه هي مواسمي الأربعة.","","false"
"أنا أحب الجبن أنا لا أحب الجبن أنا حقا أحب الجبن أنا أكره الجبن","","false"
"أنا طويل جداً وأحب أن أحظى بكرة.","","false"
"الربيع ممتع. الزهور تزهر. يجب أن أطير بطائرة ورقية لكن ليس في الليل.","","false"
"مرة أخرى لا أتذكر متى أحببتك. لا أتذكر متى وقعت في حبك. الشيء الوحيد الذي أتذكره هو أنني أحببتك. في اليوم الذي رأيتك فيه وقعت في حبك فوراً. لم أهتم بما كنت عليه. لم أهتم بما ستكون عليه. الشيء الوحيد الذي اهتممت به هو أنني أحببتك. دون أن أعرف ما كان في عقلك. الحب لم يكن زائفاً من جانبي. لكن كان هناك الكثير لتخفيه. كنت أنت الشخص الذي اهتممت به. لا أستطيع نسيان اللحظات التي شاركناها. لا أعرف إن كان حبك حقيقياً أم لا. كنت أنت الشخص الذي حاربت من أجله. أتذكر تلك الليالي بلا نوم. أتذكر تلك الأحاديث الطويلة بلا توقف. أتذكر ذلك الحب الذي لا نهاية له. أعتقد أنك انتقلت. لكنني ما زلت أحاول. أحياناً أشعر أنني لا أستطيع. أريد أن أشعر بذلك الحب مرة أخرى. أريد أن أعيش تلك اللحظات مرة أخرى.","","false"
"كيف أشتاق للثلج، أبيض وبارد، ستهب الرياح، ستتساقط الرقائق، أنفي يتجمّد ويديّ تتخدر. لكن كلّ ما حظينا به كان مرحاً، اللعب في الثلج المتساقط حديثاً.","","false"
"العائلة مهمة جداً، يجب أن تحب كل فرد فيها وأن تهتم لأمرهم.","","false"
"في يوم من الأيام كان ماريو ولويجي في البيت كانا يشعران بالملل فذهبا للخارج في ليلة عاصفة مع الرعد الذي يحولك إلى زوبي! فجأة صعق الرعد لويجي وأصبح اسمه ليس لويجي بل زوبي لويجي النهاية","","false"
"الورود حمراء البنفسج زرقاء السكر حلو، وأنت كذلك","","false"
"أستطيع أن أرى ضفدع مع كلب أستطيع أن أرى قطة تبحث عن فأر أستطيع أن أرى فأراً في منزل أستطيع أن أرى ثعلب في صندوق","","false"
"الليل أسود. أنا تائه، رغم أنني أعرف أنها مجرد رياح أشعر أن شيئاً ما يزحف نحوي. لن أجد طريقي للعودة إلى المنزل أبداً. أنا ضائع في عالمي هذا الغريب. أنا ضائع في الظلام.","","false"
"النقطة الحمراء الزاهية على محيط الأخضر، تبقى لترتاح فقط حتى . . . تطير بعيداً ","","false"
"قبيح ليس حلواً لا يمكن مساعدته غير محبوب لا يمكن محبته","","false"
"عندما استيقظت في صباح أحد الأيام، كان هناك طائر على رأسي. سألت، "ماذا تفعل هناك؟" نظر إلي وقال "هل تعلم أنني تناولت الفشار أثناء مشاهدة الفيلم."","","false"
"تقريباً كل ما بعد الظهر، آكل الكعك مع قمر. كل مساء في السادسة تماماً، آكل الكعك المكدس على الطوب.","","false"
"عندما استيقظت في صباح أحد الأيام، كان هناك طائر على رأسي. سألت، "ماذا تفعل هناك؟" نظر إلي وقال "هل تعلم أنني تناولت الفشار أثناء مشاهدة الفيلم."","","false"
"أمي العزيزة أحبك كثيراً. وآمل أن تمتلئ باقي أيامك بالحب والرحمة.","","false"
"الصيف ممتع نخرج في الشمس نأكل مثلجات ونسمع أخي الصغير يصرخ الصيف ممتع.","","false"
"كل يوم في المسبح آكل أوريو اللذيذ تحت الماء في البحر قرش يأكل الأوريو معي","","false"
"صخرة عملاقة وضخمة وطويلة يا صخرتي. صخرتي، كم أنتِ كبيرة أوه، أنتِ مثلثة الشكل، صلبة وخشنة. يا صخرة كبيرة!","","false"
"تقريباً كل صباح، آكل حلوى الديدان بملعقة، تقريباً كل ما بعد الظهر، آكل المخللات بعصا.","","false"
"الكلاب كبيرة الكلاب يمكن أن تقفز من فوق الجدران. الكلاب يمكن أن تركض، الكلاب يمكن أن تكون مرحة، الكلاب يمكن أن تركض في الشمس. الكلاب  يمكن أن تجلس على سجل وتكون كلباً!","","false"
"يا صديقي! يا صديقي! أنت أفضل صديق لي تمنيت من الله رفيقا فأرسل لي ملاكاً مثلك ملاك! ملاك! ملاكي! علمتني معنى الحياة كنت دائماً عملياً فقط
أضفت لي المشاعر فيها وجودك في حياتي مثل الملح غيابه يجعل كل شيء بلا طعم وحضوره يجعل الحياة كاملة كنت أظن أن الحياة قصيرة
استمتع وحقق أهدافك قبل أن تنتهي لكن علمتني أن الحياة طويلة فاسعَ عالياً واملك العالم! الصداقة ليست فقط مشاركة ليست فقط عن الثقة والصراحة
الصداقة علاقة تتجاوز كل شيء! الصديق هو من يكون كأب وأم وأخت وأخ يُرينا الطريق الصحيح للحياة بالرعاية والحب والعاطفة والدعم المعنوي
الصديق ليس فقط للدعم بل من يقول لك لنمضِ قدماً معاً ونُظهر للعالم من نحن!!يا صديقي! يا صديقي!أنت أفضل صديق لي !!","","false"
"بيت كئيب مظلم طوال اليوم والليل مظلم طوال اليوم مظلم طوال الليل لو كان لدي بعض الضوء سأكون أفضل بكثير بيت كئيب مظلم طوال اليوم مظلم طوال الليل أخاف من هذا البيت طوال اليوم لو كان لدي بعض الضوء سيكون ذلك رائعاً! أحتاج إلى نار طوال اليوم والليل أحتاج لجمع الحطب كل يوم لو كان بإمكاني البقاء في بيتي كان مخيفاً شبكات العناكب في كل مكان بيت كئيب مظلم طوال الليل","","false"
"عيد الميلاد هو وقت السنة. نحن سعداء ونحن نهتف! الأنوار والشموع والأشجار والأجراس القصة الرائعة التي يرويها المسيح! عيد ميلاد مجيد للجميع!","","false"
" عندما استيقظت ذات صباح، كان العنكبوت على رأسي. سألت: "ما الذي تفعله هناك؟" نظر إلي وقال، أنا فقط أنام في سريري. "لذا قفز وقال، شكراً على سرير الرأس. قلت "وداعاً".","","false"
"عندما استيقظت في صباح أحد الأيام، كان ماموث يدوس على رأسي. سألته: "ما الذي تفعله هناك؟" نظر إلي وقال.. "أنا أدوس على رأسك" قال: "حسناً أنا نائم على سريري. وإذا لم تتوقف سوف أضربك برأسي!" "لقد غضب كثيراً و ذهب بعيداً، ضرب سريره وقال "هذا جيد"","","false"
"جنة مشمسة مع أناس من جميع الأنواع يقذفون الكرات، وقد حان وقت السباحة. أنا على موجة مد عاتية، أشعر بنشوة شديدة، أركب الأمواج، أنا من عشاق ركوب الأمواج، صعوداً وهبوطاً وفي جميع أنحاء الشاطئ هو الشيء المفضل لدي.","","false"
"حيوان ليغو أحمر سيارة كتاب كان اسم الكتاب كتاب السيارات الرياضية. كان هناك موستانج وكاميروز وأوديات وبي إم دبليو. الحيوان كان يدعى بايد لاي وكان صبياً وكان يريد أن يكون أسرع من السيارات. صنعت قصة في رأسي لا أعلم كيف الآن أنا مستيقظ مع هذه القصة.","","false"
"يا عالم، أنت عظيم جدًا، لا أحد يستطيع أن يحل محلّكِ! يا جامعتي، أنتِ عظيمةٌ جدًا، لا أحد يستطيع أن يحل محلّكِ في مجال التعليم! قبل دخولكِ مدينتي، كانت مدينتي أشبه بقريةٍ جاهلة، وعندما أتيتِ، أصبحت مدينتي أشبه بمدينةٍ متعلمة. لم أعد أرى وسط البحر، بل أرى بحرًا من المعرفة. لم تمنحيني التعليم فحسب، بل منحتني قوةً هائلةً لأعيش.","","false"
"كانت هناك قطة سمينة جالسة على حصيرة. جلست وجلست ولم ترى فأراً.","","false"
"من أنا؟ خطأ؟ ومع ذلك ها أنا ذا أتشكك ممن حولي. على الرغم من أنني لا أقول شيئاً. لا أسأل شيئاً. أنظر إلى أعينهم وأرى عجزهم عن الإجابة. يبدو أنهم يودون الرد على سؤالي ولكنهم غير قادرين على الإجابة. ردهم الوحيد هو هديل. لماذا؟ هل يمكن أن يكونوا غير مدركين لأنفسهم الحقيقية؟ عشرة أيام، وأشعر بالفعل بالشفقة على وجودهم. من أنا؟ يمكنني أن أكون مطهرك، الخيار ليس لك، إنها حياتي، خياري.","","false"
"في الصيف الدافئ صوت رش الماء، طعم عصير الليمون.","","false"
"عندما استيقظت ذات صباح كان فيل على رأسي. سألت ماذا تفعل هنا نظر إلي وقال أنا سأضغط عليك أنا ثقيل لذا أنت غدائي. لدي ابنة وهي تريد أن يكون لها صديق. لن تكون كثيراً لكن قد تكون مفيداً.","","false"
"تحلق الطائرات الورقية، وترتفع عالياً خارج الباب مباشرة. تجد رفيقاً وتقول","","false"
