text,text_verified,verified
"الشتاء، الربيع، الصيف، الخريف، أحب الفصول، لكن فصلي المفضل هو الشتاء والربيع، أما في الشتاء فلا تغرد الطيور","","false"
"اهتموا بالأرض، وإلا ستتحول إلى ثقب أسود. لذا اهتموا بالأرض.","","false"
"مُحِبّ النسر، مُحِبّ السمندل، مُحِبّ الشرغوف، مُحِبّ الآيس كريم، اسمه القدر، صانع الخيوط","","false"
"الضوء ساطعٌ جدًا، نلعب في الخارج، يمكنك الذهاب إلى أي مكان تستطيع، الصيف ممتع، لديك الكثير لتفعله","","false"
"حان وقت الاستمتاع اليوم تحت أشعة الشمس، لا أعرف لماذا السماء زرقاء","","false"
"سمعتك تقول إن المدرسة مملة، والآن سأروي لك قصة حياتك يومًا بيوم. تقول إنها مملة لكنها مصممة للتعليم، كل ما تفعله هو الذهاب إلى الحجز، وفي أحد الأيام كان هناك اختبار، وظلت المعلمة تطلب منكم بذل قصارى جهدكم، فغضبت وشتمتها، وكان الجميع يعلم أنك ستُعاقب بالإيقاف عن الدراسة، لم يكن هناك شك في ذلك. لدي سؤال لك، قلت إنك تريد أن تصبح رئيسًا لأنه أمر رائع، كيف ستفعل ذلك دون الذهاب إلى المدرسة؟","","false"
"الشمس رائعة حقًا، أحيانًا عندما أكون تحت أشعة الشمس أتمنى لو كنت في المسبح، الشمس تجعلني سعيدًا وتجعلني أقول "ياي"، الشمس تشرق ساطعة كل يوم، أحب الشمس، لأنني دائمًا أستمتع، عندما لا تشرق الشمس أشعر بالحزن، ثم يبدأ المطر فأشعر بالحزن","","false"
"النجوم في السماء أصدقائي، أتخيلها كأنها لعبة كرة، أشعر تجاهها بالسعادة والحماس، لا أشعر بالحزن، وأقفز وأتصرف بجنون، وأقفز على سريري.","","false"
"لديّ أب؛ إنه ليس سيئاً أبداً. يضع العطر دائماً. لكن رائحته لا تزال كريهة بسبب كل تلك الزيوت والشحوم. يمكنك شم رائحة العطر من خلال الهاتف.","","false"
"لدي أربعة إخوة، اثنان منهم يُبكيانني. أحياناً أجلس في غرفتي وأنظر إلى السماء، وأسأل نفسي متى سيرحل إخوتي.","","false"
"في أحد أيام شهر مايو، لم أستطع الخروج واللعب. كان الجو جميلاً، وكان عليّ البقاء في المنزل. بكيت لأمي، وبكيت لأبي، وقلت لهما إنني لن أكون سيئاً أبداً. ضحكا وقالا: ربما غداً، لكن الآن اذهب إلى النوم.","","false"
"كلبتي لا يتجاوز طولها قدمًا واحدة وليس لها ذيل. لا تجيب أبدًا عندما أناديها، لذا سأقبل الحائط","","false"
"أقلام رصاص للصف الثالث، أقلام رصاص، في كل مكان، هناك، هنا، على الأرض، في السماء. أقلام رصاص، أقلام رصاص في كل مكان","","false"
"السعادة هي جمل يسير في الصحراء باحثاً عن محل لبيع المثلجات","","false"
"نمور، نمور، تزأر، ثم ترى متجرًا، تحاول الدخول، لكنها تدور، تذهب إلى الماء وترى سمكة بلا زعنفة، ثم تقفز فيه","","false"
"القط الأسود، أسود كالليل، سريع كالبرق، يتجول في الليل.","","false"
"كان ديفين جائعاً في أحد الأيام، فسأله ابنه إن كان بإمكانه أن يأكل بعض الدجاج أيضاً، فقلت حسناً.","","false"
"وحش ذو أذيال طويلة مخيفة وسم في طرفها للصيد أو الحماية من الهجوم، احذر!","","false"
"كانت سمكة موضوعة في طبق، فجاء قرش وأكلها.","","false"
"الماء خطير، لكن اللعب فيه ممتع. أنا أسبح في الماء، وكلبي يسبح في الماء، وأخي يحب الماء. أختي تكره الماء، وتقول: "أنا أكره الماء". أحب مسدسات الماء، لدي مسدس ماء كبير، إنه رائع جدًا. أطلقت النار على أخي في عينه، فبدأ بالبكاء، ووقعت في مشكلة، لكنه أطلق النار عليّ في وجهي، ووقع في مشكلة. أنا أحب الماء، هل تحب الماء.","","false"
"لو كنتُ أخضر، لكنتُ عشبًا لأُفسح المجال للحشرات والحيوانات، أو أفعى ضخمة تزحف في الغابة المطيرة. لو كنتُ أصفر، لكنتُ نحلة تطنّ في سماء زرقاء صافية، أو شمسًا تشرق في السماء. لو كنتُ أحمر، لكنتُ وردة بأشواكها الحادة، أو قناع شيطان بقرون.","","false"
"الورود حمراء، والبنفسج أزرق، كلاهما جميل مثلك تماماً","","false"
"شعر بلون الجزر، جزر مهروسة تتدلى على رأسك مربوطة على شكل ذيل حصان أو ما شابه ذلك","","false"
"الصيف ممتع. يجعلني أرغب بالجري. عندما تكون الشمس حارقة، أسبح كثيراً. عندما تكون الأيام باردة، أغادر المسبح. ألعب الكرة على الحائط. أشعر وكأنني صغير جداً. ثم عندما تكون الأيام حارة، أرغب بالاستمتاع كثيراً.","","false"
"سمكة صغيرة ذات حراشف، تسبح وتأكل وتختبئ، إنها سمكة مهرج رائعة.","","false"
"الأرنب أخذ عسلي، أخذه من شرفتي، والآن أهرب من سرب نحل، كل ما أريده هو العسل، وكل ما حصلت عليه هو لسعات","","false"
"الورود حمراء، والبنفسج أزرق، هذه رسالة بسيطة لأقولها لفلورينا: أحبكِ. من ديون","","false"
"تحلق الفراشات عالياً في السماء الجميلة، وتغرد الطيور، وتفرد أجنحتها، إنه أفضل وقت في السنة، والشمس صافية تماماً، والأطفال يطيرون الطائرات الورقية في ضوء الشمس الساطع.","","false"
"الشمس ساطعة في السماء الجميلة المشرقة، والأطفال يلعبون في العشب الأخضر، أتمنى أن تدوم هذه الأيام، الآن حلّ الليل، والقمر ساطع، أطفئ النور، وأنام في سريري دافئًا ومريحًا.","","false"
"الدلافين مخلوقات لطيفة ومضحكة ورائعة، صغارها مرحة وتعيش في الماء، أنا أحب الدلافين","","false"
"كانت هناك دجاجة حمراء تنام في مروحة، تتساءل لماذا هي دجاجة، وتتمنى حقًا أن تكون حصانًا لأن الخيول تنام في قش، ولهذا السبب صُمم القش للخيول، لكنها لم تحصل على أمنيتها أبدًا","","false"
"الأطفال كنز عظيم، يجب أن يبقوا كذلك إلى الأبد. يُطلق عليهم اسم الأطفال، ولكن لفترة أطول فأطول سيبقون كذلك. سيبقى الأطفال إلى الأبد سنداً لبعضهم البعض.","","false"
"عندما استيقظت ذات صباح، قفز ضفدع على رأسي، فسألت","","false"
"أمي حلوة كالحلوى. إنها ذكية جداً وطويلة القامة نوعاً ما. أحبها كثيراً. إنها مميزة جداً بالنسبة لي وتعتني بي جيداً، ولهذا أحب أمي!","","false"
"أنا كوري، ألعب في الخارج مع ابني، وأعضّ لعبتي. أشم رائحة لحم مقدد، إنه الفطور. أرجوك أعطني طعامًا، أنا جائع. عندما تنام، أكون تحت رأسك لأجعلك تحلم. دللني كالمخدة، فأنا معك طوال اليوم. من فضلك دلك بطني، سألعب معك لعبة ماما.","","false"
"يصهلون في الليل ولا يتشاجرون أبدًا، يصبحون جزءًا منك ويعرفون دائمًا ما يجب فعله، إنهم خيول","","false"
"في فصل الربيع، تستيقظ الطبيعة من سباتها الشتوي. يصبح الهواء عذباً وعطراً مع تفتح الأزهار. تجذب ألوان أزهار المروج الزاهية العديد من الحشرات الطنانة. تحوم نحلة العسل حول خليتها، متأكدة من قدرتها على العودة. ثم تطير.","","false"
"حلوى الدببة تطاردني. واحدة حمراء، وواحدة زرقاء، وواحدة تفوح منها رائحة كريهة. حلوى الدببة تطاردني.","","false"
"إنها مستديرة. بها الكثير من النتوءات. أكتب بها. كما يمكنني المسح بها. تصدر صوت صرير أحيانًا.","","false"
"انتهت العطلة، والآن حان وقت العودة إلى المدرسة. أتمنى لو أستطيع البقاء في المنزل والسباحة في مسبحي.","","false"
"استيقظتُ ذات يوم فوجدتُ جرذاً في سيارتي، وما إن رأيته حتى هرب. وفي اليوم التالي وجدته في علبة.","","false"
"كنت أشاهد قناة نيكلوديون، وشربت بعض الصوديوم، ثم ذهبت إلى بن.","","false"
"أندي مجنونٌ للغاية. يتسلق كل شيء. يقف على مكتبك طوال اليوم. يأكل كل شيء. إنه يكاد يجن! من الصعب جداً إيقافه!","","false"
"أحبك، أحبك، أحبك! أنت وجميع الناس الآخرين. ويمكنك أن تحب الآخرين مثلي. حسنًا، إن أردت ذلك؟ أعني أنه من الجيد أن تحب الآخرين. النهاية!","","false"
"أتمنى ألا يتشاجر أحد في ليلة الشعر!","","false"
"خفاش سمين، حصيرة مسطحة، جلس، ارتطم","","false"
"عندما أنظر للمرآة أرى ما يمكنني أن أكونه أنا إنسان بشري هذا ما أراه","","false"
"أحبّ أن أتناول بعض الوجبات الخفيفة أثناء مشاهدة مسلسل "ذا برادي بانش"، وأتناول رقائق "كابتن كرانش". أتناول الوجبات الخفيفة دائمًا أثناء الغداء. أما عندما تكون عائلتي في عجلة من أمرها، فلا أجد وقتًا لتناول الطعام.","","false"
"موسمٌ للاستمتاع بالمارشميلو المشوي مع كوب من الكاكاو الساخن، والتقاط صورة عائلية. موسمٌ للاسترخاء، وأخذ استراحة قصيرة من المدرسة، وتجهيز هدايا عيد الميلاد للأشقاء. لذا استرخِ واستمتع!","","false"
"أستيقظ في التاسعة صباحاً، وأشاهد رسوماً متحركة، ثم أذهب إلى سرير أختي ومعي بعض المسامير، فتقول دائماً "يا إلهي!"","","false"
"رحل صديقي المقرب سماري يوم الجمعة الماضي. كنا نبكي. انتقل إلى جورجيا. ما زلت حزينًا. ما زلنا على تواصل. لقد رحل إلى الأبد. كان صديقًا رائعًا. كان مرحًا. كنا نلعب كرة القدم كل يوم. كنت ألعب معه كل يوم.","","false"
"الورود حمراء. البنفسج أزرق. الحلوى حلوة ونحن كذلك.","","false"
"الخنزير رائع وكبير. النملة صغيرة وطويلة. وأنا متوسط ​​الحجم.","","false"
"عندما يحل الليل وتغرب الشمس وينتشر الظلام في كل مكان، تخرج الصراصير لتغرد بألحانها وتنعق البوم في ضوء القمر.","","false"
"كان هناك وحش مرحاض التهم ملابسي وأصابع قدمي. كاد أن يمزق فراشي ويرمي دميتي في المرحاض. ربما يعود إلى منزله أو ربما يتحدث على الهاتف. كفى أيها الوحش، إن كنتَ بهذه القوة فابتعد عن أغراضي!!!!!!!!!!!!!!","","false"
"سأذهب إلى فلوريدا، سأذهب إلى المعرض، سأذهب إلى أوهايو، سأذهب إلى كل مكان. سأذهب إلى ديترويت، سأذهب إلى المكسيك، سأذهب إلى نيوجيرسي، إلى أين سأذهب أيضاً؟","","false"
"في أحد الأيام ذهبت على متن سفينة تايتانيك، محاولاً الحصول على المال، وبينما كنا نسافر حدث شيء ما، بدأت السفينة بالغرق، وبقيت على قيد الحياة لمدة يومين تحت الرمال، هذه أنا على متن تايتانيك.","","false"
"لديّ أخ غريب الأطوار، فهو يصطدم بجهاز إنذار الحريق. يجد طريقة ما للتعثر حتى عندما لا يكون هناك ما يتعثر به، وعندما يحاول ضرب شخص ما، يصيب نفسه. لهذا السبب هو الأخ الأكثر غرابة.","","false"
"أختي عمرها سنة واحدة. إنها ليست غبية. عندما تلعب بطبلتها، تستمتع كثيراً. تشد شعرك عندما تخاف. إنها ذكية جداً وقلبها كبير.","","false"
"أتناول الطعام أثناء قضمي وعندما أتناول غدائي. يحدث الكثير من القضم. وضعتُ حصى في جواربي وأصبتُ بجدري الماء.","","false"
"الضفادع كسولة، ليست كسولة مثلي، الضفادع سريعة، لكنني أسرع، الضفادع تقفز، وأنا أسرع، الضفادع تأكل الحشرات، وأنا آكل الطعام، ونشبع، الضفادع تتمايل مثلي تمامًا، أنا أحب الضفادع، الضفادع مثلي!","","false"
"إثارة التأمل الصامت، هلوسة جادة، استرخاء","","false"
"عندما استيقظت ذات صباح، كان كلب نائماً على سريري، وقطة تأكل التونة، وعصفور يحلق فوق رأسي. ذهبت إلى المطبخ، وفتحت الخزانة، وهناك رأيت أرنباً يقفز. ثم ذهبت إلى الثلاجة، وفتحتها لأخذ بيضي، وهناك رأيت دجاجة تحمي بيضها؟!","","false"
"الحرية هي ما يريدونه بالضبط، أتمنى ألا يُقبض عليهم. لو كنتُ عبدًا، لاحتجتُ إلى حريتي، لاحتجتُ إلى حريتي. إنهم بحاجة إلى حريتهم، أتمنى ألا يُقبض عليهم.","","false"
"الحب بنفسجي كقلب، وصوته كأصوات الناس في المهرجانات، ومذاقه كالتفاح المغطى بالسكر، ورائحته كرائحة الورود الجميلة، وشكله كجدتي، ويجعلك تشعر بشعور رائع","","false"
"عندما استيقظت ذات صباح، وجدت كلباً يغط في نوم عميق على رأسي. سألته: "ماذا تفعل هنا؟" نظر إليّ وقال: "لقد تركت الباب مفتوحاً، فدخلت إلى ثلاجتك وأكلت كل طعامك، ثم تعبت ودخلت إلى هنا وغفوت على رأسك."","","false"
"أحب أختي الصغيرة، أحب أختي الصغيرة، إنها لطيفة للغاية. أحب أختي الصغيرة لأنها مرتبة للغاية! أحب أختي الصغيرة، إنها كهدية صغيرة. إنها جميلة جدًا، كل ما يمكنني قوله أنها أجمل طفلة في العالم اليوم!","","false"
"كنغر بني، كثيف الشعر، جيب، دافئ، ناعم، مريح، يقفز، يوثب، يقف، كنغر.","","false"
"إنه حنون كقطة لطيفة للغاية. إنه مرح كالمهرج! إنه قوي كرجل مفتول العضلات. إنه صارم كمدير مدرسة. ويحصل على صلصة الطماطم من علبة. إنه قصير كالشوكة. إنه كوحيد قرن قصير.","","false"
"زهرة أقحوان جميلة تذبل. قلبي يبكي. سريري الأحمر جميل. غريغ ساحر. الوسائد مزينة بأزهار الأقحوان وهي ناعمة ورقيقة.","","false"
"الأصفر هو حلقة متوهجة. إنه قلم تلوين شمعي. منقار فرخ البطريق أصفر. الأصفر هو ليمونة حلوة في يوم حار. عيون القطط صفراء. إنه حلوى جولي رانشر.","","false"
"كان هناك رجل غريب الأطوار، لكنه طار إلى هيوستن، فألقى به طفل إلى الصين، ثم ذهب إلى منزل يو مينغ وأكل بعض الدجاج، فبدأ يطير في الهواء واختفى. وداعًا يا أسترو بوي، وداعًا","","false"
"في صباح أحد الأيام، استيقظتُ فوجدتُ قردًا على رأسي. سألته: "ماذا تفعل هنا؟" نظر إليّ وقال: "أنت شجرتي". سألته: "لماذا؟" أجاب: "لأن نسرًا أخذ شجرتي". قال القرد: "حسنًا، سأساعدك في إيجاد شجرة أخرى لتسكنها". وهكذا بحثنا أنا والقرد عن شجرة. وجدتُ شجرة، لكنها كانت صغيرة جدًا. جربنا أشجارًا أكثر مما استطعتُ رؤيته. وأخيرًا، وجدنا الشجرة المثالية. أنا الآن حرٌّ من شجرتك","","false"
"يبتي ديبتي دو، سأنتظرك مع ذبابة صغيرة، أتمنى ألا يتحول لونك إلى الأزرق مثل بالون كبير، يبيدي يبيدي دو!","","false"
"اللعب مع الثعابين ممتع. إخافة أخواتك بالثعابين ممتعة. اصطياد الثعابين ممتع. فعل أي شيء مع الثعابين ممتع، لذا جرب ذلك إن أردت.","","false"
"كان لدي فأر أليف اسمه كات، كان يجلس في قبعتي، ثم ظهرت قطة حقيقية، والآن فأري مجرد كومة من الأحشاء على السجادة","","false"
"افعل أعمالاً طيبة، واحذر من الأعداء، أمر مفهوم، رائع، يتعلم الكثير، غريب، غريب جداً، ممتاز.","","false"
"كان هناك فأر اشترى منزلاً، ثم جاءت قملة خشبية، فانتقل الفأر من ذلك المنزل مباشرة.","","false"
"الواجب المنزلي ممل، إنه يؤلم يدك إذا كان يتعلق ببقايا تفاحة أو باب مكسور، إنه دائماً، دائماً ممل.","","false"
