text,text_verified,verified
كل أصدقائي يقولون يبدو الأمر وكأننا في مايو لأننا نلعب ونلعب طوال اليوم عندما تقول أمي إنني بحاجة للذهاب إلى السرير أقول أوه لا كلبي يتظاهر بالموت عندما أذهب للنوم سأحظى بحلم سيء لذا أبقى مستيقظة وآكل كريمة الزبدة عندما أمر بجدتي تقول مهلاً كل ما علي قوله هو هوراي,,FALSE
ألعاب الفيديو وفيرة وذات مغزى وهي تنتقل من الرياضة إلى الحصون ومن أتاري إلى بلاي ستيشن 3 أنا أحب ألعاب الفيديو كثيراً حتى أنني ألعبها أثناء الغداء,,FALSE
صديقتي تظهر على الحائط عندما تشرق الشمس إنها داكنة وسوداء وهي تفعل ما أفعله إنها ظلي,,FALSE
كنت أركض، عندما بدأت تهطل، لويت كاحلي، في إعصار، يا له من ألم.,,FALSE
فهد يركض بسرعة كبيرة أرى بقعك وأنت تمر تنتظر فريستك بصمت لتطعم أطفالك اليوم,,FALSE
كان لدي صديقة راسلتها نتحدث كل يوم وليلة أخبرتني أنها تستطيع زيارتي لكنها تخاف من المرتفعات أرسل لها صوراً مضحكة وألعاباً وكتباً وكل شيء حتى لا تخاف أبداً عندما تركب الطائرة,,FALSE
إنه عالم قوس قزح حيث الألوان فاتحة بعمق وحيث تطير وتغني جميع أنواع الطيور وحيث إنه مكان هادئ للجلوس وقراءة كتاب,,FALSE
ويش واش واش أسفل النهر الضيق تذهب المياه المتلألئة واش واش ويش يتوقف النهر لدقيقة يقول حارس العبور دع الناس يمرون واش واش ويش غنِ أغنية أثناء العودة إلى المنزل ويش واش واش الأغنية لطيفة جداً لدرجة أنها تجعل الناس ينامون بهدوء في منتصف الليل كل ما يمكنك سماعه هو صوت أغنية النهر الهادئ واللطيف,,FALSE
أنا كتاب أنا كتاب مدرسي الأطفال يسقطونني مثل مجنون تازي وازي بازي هازي كازي زازي إنهم لا يعاملونني ككتاب عادي أنا أذكى تارتار زمارتر من كتاب هزلية ومن كتاب نكت ممبل تمبل ومبل زمبل وأنا أذكى من كتاب رمبل,,FALSE
أنا أعجب بك هل تعجبين بي أنا أحبك كما يحب طفل سمين الكعكة هل تخرجين معي,,FALSE
إنه ممل جداً التفكير في من اخترعه يجب أن يمر بجميع الصفوف على الأقل حتى يبلغ 89 أو أكثر لا أعتقد أنه من العدل لا يجب أن تذهب إلى المدرسة إذا كنت لا تريد ذلك كل ما تفعله هو الجلوس هناك والتعلم لمدة 7 ساعات متواصلة لا يوجد شيء تفعله أتمنى أن يندموا لأنهم أنشأوا المدرسة أراهن أنه يجلس في الجنة الآن ويفكر لماذا لا تزال هناك مدرسة كان من المفترض أن تستمر فقط حتى قلت ولكن هناك شيء واحد لم أقله أبداً توقفوا لذا فليتوقف كل الأطفال الرائعين ويستمعوا إنهم بحاجة لتعلم أخلاقهم قريباً سيكونون في الشوارع يطلبون المال ومكاناً للنوم وشيئاً للأكل لكنهم يقولون ويقولون اذهب في طريقنا الآن قلها هكذا أعلم أنني أستطيع أن أكون ما أريد إذا عملت بجد سأكون حيث أريد أن أكون هاه أنا رائع لهذا السبب كتبت هذه القصيدة لكي تعرف كم هي المدرسة مملة لا يهمني إذا عملت بجد إنها غبية,,FALSE
الوردي لون حقيبة رجالي الخاصة بي إنها تشبه ملمع الشفاه اللامع تبدو مثل أجمل صوت في العالم طعمها مثل أكل الثلج البارد في الشتاء ورائحتها مثل البلاستيك المنصهر وملمسها مثل شتاء بارد الوردي لون حقيبة رجالي الخاصة بي,,FALSE
لقد جربت كعكة أختي وكدت أموت وكان فيها سمك مقلي ورائحتها سيئة مثل تايد الصابوني,,FALSE
عيد الفصح يقترب قريبا جدا واو! أزهاري بدأت تتفتح! أحب الوردة أحب أن أشمها بأنفي أعتقد أنها رائعة أرنب عيد الفصح أحمق يقفز,,FALSE
"
يبدو أنك شاركت الترجمة التي قمتُ بها للتو! هل تريد مني أن أحولها إلى نص شعري مختلف، أم هل لديك قصيدة جديدة تود ترجمتها إلى العربية بنفس الأسلوب؟",,FALSE
تقريباً كل بعد ظهر آكل كيكس مع رجل يدعى مون كل مساء تماماً في السادسة آكل تريكس وأنا أنزلق على الطوب كل صباح عندما تكون الساعة الثالثة آكل الإجاص مع ركبتي طوال اليوم آكل وآكل وآكل عندما تدق الساعة الرابعة آكل البيتزا على ظهر خنزير بري عند دقة الخامسة آكل فطيرتي اللذيذة جداً في السابعة آكل بعض التفاح مع رجل يدعى كيفن في العاشرة آكل النار عندما تصرخ أمي دجاجة! وعندما أنتهي أخيراً آكل شمساً,,FALSE
أنا أحب الفراشات إنها ملونة للغاية الفراشات كبيرة,,FALSE
الدمية التي رأيتها ذات يوم كانت هناك دمية رأيتها ثم دبت فيها الحياة وقالت ناو أخذ يويو وقال لا إذا سألتني أنا لا أعرف,,FALSE
الورد أحمر والبنفسج أزرق أنا أحب هل تحبني أنت أيضاً؟ إذا كنت تفعل يمكنني أن أخبرك بشيء واحد أحلم به في يقظتي,,FALSE
المسابح ليست في المدارس ولذا أصفق للحمقى الذين يضعون هذه القواعد,,FALSE
في منتصف الليل استيقظت بفزع لذا نزلت إلى الأسفل لأشرب عندما حدقت في الحوض رأيت قلب تفاحة ثم رأيت دزينة أخرى رأيت بعض النقود الفارغة ثم رأيت وميضاً أوه الآن!!!! كانت أمي صرخت وقالت اترك لنا البعض التفت وركضت اصطدمت بكتلة,,FALSE
"
بوم بوم يا له من ضجيج يبدو مثل الرعد لكنها لا تمطر لا عجب إنه أبي إنه يشخر",,FALSE
كلاب كلاب الكثير من الكلاب الكبيرة منها الصغيرة منها القصيرة منها الطويلة منها كلاب كلاب كلاب,,FALSE
أوستن غبي قبيح غريب الأخ الصغير لأندرو محب للأكل الذي يشعر بالكسل الذي يحتاج للنوم الذي لا يعطي شيئاً الذي يخاف من الأقزام الذي يود رؤية أنتوني,,FALSE
في أحد الأيام نبح كلبي كان الأمر غريباً لأنه كان ينبح على قرش كان الجو يزداد حرارة لذا ذهبت لأحضر كأساً من الماء المثلج البارد ثم لاحظت ريشة تبدو رائعة تبين أن كلبي أكل طائراً يدعى هيذر!,,FALSE
اسم قطي سات قطي يرتدي قبعة وهو حقاً سمين يحب أكل الجرذان والخفافيش والبعوض ينام على حصيرتنا,,FALSE
أرى الثلج يتساقط إنه لا يجعلني عابساً أبداً كان لدينا ندفة ثلج على قمة الشجرة لنقول إن الثلج في الخارج كان مجانياً الجو بارد من الأفضل أن ندخل منزلنا للخروج نحتاج لقميصنا أحب الثلج حقاً أفعل ذلك ألعب في الثلج من كان ليعلم؟ سريري مدفأة تجعلني ساخناً أضع الأشياء في الثلاجة قبل أن تعفن ها هو ذا يا صديقي القديم الطيب هل لديك أي شيء لتعيرني إياه؟,,FALSE
عندما استيقظت صباح أحد الأيام كان هناك مخلل على رأسي سألت ماذا تفعل هناك؟ نظر إلي وقال... أنا جاف تماماً وعطشان أحتاج إلى سرير مائي إذا لم تستطع إحضار ذلك لي ضعني في جرة مخلل بدلاً من ذلك,,FALSE
يعتمد الكثير جداً على رجل يرتدي معطفاً يحمل صندوقاً عبر المطر,,FALSE
"أمي
لطيفة، طويلة
تنام، تطبخ، تلعب
ذكية، مرحة، قصيرة، طيبة
تهتم، تساعد، تنظف
طيب، أصلع
أب",,FALSE
"
الأرانب سريعة الثعالب ماكرة الثعلب يأكل بطة وينقض على أرنب",,FALSE
أبيض هو السحاب الذي يطوف حول الأرض، بقطعة واحدة من البياض يجد السحاب مرساه، أسود هو الشارع الذي يدفئ قدمي، وهذا هو الأسود والأبيض.,,FALSE
"
أخذتُ كتاباً من الطباخ، وقد اهتزّ لأنه كان كتاب وصفات. بدا غريباً لأن عليه خطافاً، على ذلك الكتاب. أعدتُ الكتاب إلى الطباخ، وعدتُ إلى الكوخ. في الكوخ، انهرتُ وضربتُ قطةً ترتدي قبعة. ركضتُ نحو الخفاش. انزلقتُ على حصيرة. عدتُ إلى الكوخ، وأخبرتُ ماكس الذي كان ينهي ضرائبه. أخبرَ أمي التي كانت تلمع الأرضية بالشمع. استقللتُ سيارة أجرة مع ماكس وخرجتُ من الباب.",,FALSE
تبدو كصخرة بنية كالتراب. كيري، ملمسك كشعر خنزير. عندما يتم تقشيرك، تصدر صوتاً كفاكهة لينة. كيوي، عندما يتم تقطيعك يكون صوت تمزقك هادئاً كفأر. في داخلك ينمو العشب. أنت لزج كالمادة الهلامية. رائحتك مثل اليقطين من الداخل. كيوي، أنت مليء بالعصارة كالدجاج. كيوي، لماذا رائحتك مثل اليقطين؟,,FALSE
الرياضيات ممتعة وغريبة، ولكن ماذا يمكنني أن أقول، إنها ممتعة. أحياناً أرغب في حل المسائل الرياضية، ولكن ماذا يمكنني أن أقول، إنها ممتعة. لم أكن دائماً أحب الرياضيات، ولكن بمساعدة معلمي تعلمتُ أن أحبها أكثر من أي وقت مضى. إنها حقاً ممتعة للغاية!!!!!!!!!! أجل!!!!!!!!!!,,FALSE
"الكلاب
مضحكة ومليئة بالحب
لطيفة ومحبة، يمكن أن تكون خجولة أو جريئة
مليئة بالدهشة
لطيفة جداً
فروية (كثيفة الشعر)
حيوانات أليفة",,FALSE
الشمس هي مصباح الأرض الكهربائي. إنها ترشدنا من الظلمة، مثل الفهد الذي يرشد شبلها بعيداً عن الخطر.,,FALSE
الأرانب تقفز دائماً في حقل مليء بالمحاصيل,,FALSE
"l العيش بشكل جيد
o تغمرك بالمشاعر
v لطيفة جداً
e الجميع رائعون",,FALSE
"عندما استيقظت صباح أحد الأيام، كان هناك هامستر على رأسي. سألت: ماذا تفعل هناك؟"" نظر إلي وقال: ""أنا أجن، أجن تماماً. أريد الخروج من قفصي. أريد أن ألعب وآكل، والنوم سيكون لطيفاً أيضاً. أنا بدأت أشعر بالغضب الشديد"".""",,FALSE
لم أرَ قط شجرة خضراء مثل شجرة الصنوبر في الساعة الثالثة تماماً. إبرها ناعمة وحادة، وجذعها بني وباهت. أغصانها نحيلة وطويلة، وثمارها (مخاريط الصنوبر) كبيرة ورمادية. هل سبق لك أن رأيت شجرة خضراء مثل شجرة الصنوبر في الساعة الثالثة تماماً؟,,FALSE
قد نحتاج إليها، إنها شيء عظيم، أسوأ ما يمكن إخفاؤه، لقد حان وقت الرياضيات!,,FALSE
"
لدي جيجانتوبيثيكوس (قرد عملاق)! إنه ضخم وشكله مخيف، لكنني لا أزال أحبه. يرافقني في المشي إلى المدرسة وفي العودة إلى المنزل، وعندما يغضب يمزق قبعاته، فأعطيه بسكويتة مع أشياء بالعسل يحبها. إنه يشخر حقاً بصوت يشبه طنين الكثير من النحل، وهذا يزعج جيراني كثيراً.",,
"أبي، أبي يشخر مثل آلة قص العشب
أبي يطبخ مثل الخنزير (بشراهة أو فوضوية)
أبي لطيف مثل الكلب
أبي رائع مثل القطة",,FALSE
"الأشقاء، لا يتركونك وشأنك أبداً ويدمرون حياتك. أحياناً قد لا يكونون لطيفين. ورغم أنهم يعيشون مع الفئران، واسمهم برايس""، إلا أنهم أحياناً قد لا يكونون لطيفين.""",,FALSE
ليلة مظلمة، ليلة مظلمة، يا لها من ليلة جميلة أراها. نجوم ساطعة، نجوم ساطعة، يا لها من نجوم جميلة أراها. أبراج فلكية كثيرة وشهبٌ في السماء. أوه، أيتها الليلة المظلمة، ليلة مظلمة. طابت ليلتك.,,FALSE
مايو هو شهري المفضل في العام، مايو يمنحني الكثير من المطر الصافي. مايو رائع من كل النواحي. مايو، مايو، مايو.,,FALSE
"أنا أدور وأقفز وأرقص بكل فخر،
أريهم أن الأمر ليس مجرد ما تراه العين،
بل هو عمل شاق للحفظ والتدريب.
عندما نرقص، نحصل على جائزتنا الخاصة والمميزة،
أنا أرقص لمدرسة ميل كريك"" (Mill Creek)، نعم هذا صحيح، أرقص لأمتع الجميع بما أفعله عادةً، أنا أرقص من أجل مدرستي.""",,
"إنه عطلة الصيف، ولا يمكنني التأخر عن المدرسة،
أنتظر وأنتظر ولكن الحافلة لا تأتي،
أظن أنني فوتُّ الحافلة!
عليّ أن أمشي لأن أمي مشغولة بالحديث مع شخص لا أعرفه.
بينما أمشي، لا أرى أي سيارات في موقف مدرسة ميل كريك""! بدأتُ أشعر بالقلق وأرتجف، ولكن فجأة تذكرت... لا توجد مدرسة في الصيف!""",,
"الأعاصير مخيفة جداً، لذا اختبئوا!
الأعاصير وحوش مخيفة جداً.
الأعاصير ضخمة ومخيفة!!!!!!!!!!!!!!!!!!!!!!!!!!!!
أنا أحب الأعاصير!!!!!!!!!!!!!",,FALSE
"بوب الغريب،
لم يكن بطلاً على الإطلاق،
وبالطبع لم يكن شجاعاً،
ولهذا السبب، لم يكن يحلق ذقنه أبداً!",,FALSE
"أنت مخلوق صغير مجنون،
ولسبب غريب، يمكنك الغناء.
تتراقص في الهواء،
تأكل كمثرى مجهرية.
تظن أنك مضحك للغاية،
بينما لست سوى أرنب غبار"" (Dust Bunny) صغير. تجعلني أعطس هنا وهناك، بينما تقفز أنت في كل مكان. مهما نظفنا، تعود للظهور من جديد، لكن أي شيء تفعله بي لن يذرف لي دمعة واحدة!""",,
"اشترت الطفلة الصغيرة بيتي"" بعض الأزرار الكبيرة. اشترت الطفلة ""بيتي"" أزراراً كبيرة لحقيبة ظهرها الكبيرة. الآن أزرار ""بيتي"" الكبيرة أصبحت على حقيبتها الكبيرة. والآن حقيبة ""بيتي"" وأزرارها انكسرت تماماً وبشكل كبير!""",,
"القط الذي طار!
كان هناك قط، وكان سميناً جداً،
اسمه بات"" وكان يرتدي قبعة. 
كان يحب الدردشة، ويطارد الجرذان،
وينبطح على سجادة صغيرة.
أراد أن يطير، يطير عالياً جداً،
لذا قال ""وداعاً"" وأكل قطعة من الفطيرة،
ثم تنهد وبدأ يحلق في الفضاء!
كان خجولاً حقاً أمام الطيور في السماء.
كانت السماء زرقاء، وسمع خوار الأبقار ""مووو""،
كل الأبقار كان لها طاقم خاص،
وكان هناك ندى على الأشجار التي نمت.
شممتُ رائحة حساء (يخنة)، وتوقفتُ عند حديقة الحيوان.""",,
"أنا اللون الأرجواني،
كثير من الناس يحبونني ولكن ليس الجميع.
عادةً ما أكون ساطعاً ولكن أحياناً أكون داكناً.
أرجواني، أزرق، أخضر،
لكنني في الغالب أرجواني.",,FALSE
"كانت هناك فتاة من أتلانتا،
كانت تشرب دائماً فانتا العنب.
كان عليها أن تقول إن لديها يومها الخاص،
وقد كان هو نفسه يوم ميلاد سانتا (بابا نويل).",,FALSE
"في يوم من الأيام رأيت قطاً سميناً،
القط السمين رأى خفاشاً ودوداً.
القط السمين سمين جداً،
ربما لأنه أكل جرذاً سميناً!",,FALSE
"إيما الأنيقة.
دائماً ما تكون طيبة، ولا تسبب أبداً أي معضلة.
أنا أحبك يا إيما.
مع حبي، أختكِ، التي ليس اسمها إيما،
بل اسمها آفا"".""",,FALSE
"ليلاً ونهاراً، أسترسل في أحلامي إلى أرض بعيدة لم تُروَ قصتها بعد.
هذه جزيرتي، جزيرة أحلامي، أرضي البعيدة التي لم تُروَ قصتها بعد.
المياه هنا زرقاء وصافية في أرضي البعيدة التي لم تُروَ قصتها بعد.
هناك زهور وردية وأرجوانية تسقيها زخات من المطر الملون بألوان قوس قزح.
وغروب الشمس المتألق بألوانه البرتقالية والصفراء والحمراء؛
عندما تراه المخلوقات، تعرف أن وقت النوم قد حان.
وعندما يخلدون للنوم، غالباً ما أجد نفسي،
قد عدتُ إلى سريري، سالماً ومطمئناً.
ليلاً ونهاراً، أسترسل في أحلامي إلى أرضي البعيدة التي لم تُروَ قصتها بعد.",,FALSE
"لديّ مكتب فوضوي، ها هي ذي قطعة فطيرتي الأخرى!
لديّ مكتب فوضوي، هل ربطة عنق والدي القديمة هناك؟
لن أنظفه أبداً، ففوضويتي لا بأس بها،
لن أنظفه أبداً، فهو حقاً فريد من نوعه.

لديّ مكتب فوضوي، إنه مثالي قدر الإمكان،
لديّ مكتب فوضوي، وأصدقائي يسخرون مني.
لديّ مكتب فوضوي، يجعلني سعيداً جداً،
لديّ مكتب فوضوي، يجعل معلمي يفقد صوابه!

أنا أحب مكتبي الفوضوي، إنه الأفضل على الإطلاق،
أحب مكتبي الفوضوي، ولن أجعله نظيفاً أبداً!",,FALSE
"نحن متناقضان تماماً.
الفن!"" .. ""لا، الأجهزة الإلكترونية!""
الفن! .. ""الأجهزة الإلكترونية!""
دائماً ما نتجادل حول الألعاب.
نحن متناقضان تماماً.""",,
"كرة لينة، خارج الملعب، كرة خاطئة!
حان وقت الكرة، وقت الكرة للجميع.
على الخط تماماً، تحت الأضواء الساطعة.",,FALSE
"يا ضفدع، يؤسفني أن أقول لك، ولكنك...
ولكنني ماذا؟"" قال الضفدع، ""هيا، أخبرني!""
يوجد لحم مجفف فوق رأسك!""",,
"يداي تساعدانني على الصلاة عندما أحتاج لذلك.
يمكنني أيضاً أن أحفر بهما مع أخي.
وعندما أستخدم يدي، يمكنني أن أربت على حيواناتي الأليفة.
أنا أحتاج ليدي لأمسك قلمي الرصاص.",,FALSE
"كان العنكبوت الكبير فوق رأسي،
لو استيقظتُ، لكنتُ في عداد الموتى!
الآن العنكبوت يقفز فوقي،
لكن العنكبوت كان له اسم، وكان اسمه ثلاثة"".
لم أكن أريده أن يكون ""ثلاثة""، حسناً، لم يكن هذا أنا.
الآن أصبح العنكبوت صديقي،
وهذه ليست النهاية تماماً.
هذا هو المنتصف فقط، ولا أريد أن أعبث...
الآن حانت النهاية، ويجب أن أذهب يا صديقي،
اذهب الآن، أنت الأفضل،
وستظل دائماً تهزم البقية!""",,
"عندما تلعب الغميضة""،
لا يُسمح لك باختلاس النظر.
وعندما تنتهي من العد حتى عشرة،
تذهب لتبحث عن المختبئين!""",,
"يداي مفيدتان جداً،
تساعدانني في ارتداء ملابسي،
وحتى في أمور أخرى مثل تمخط أنفي.
تساعدانني في شراء الأشياء من المتجر،
وحتى في فتح الأبواب.
تساعدانني في إسقاط الخصوم في كرة القدم،
وفي رمي الكرة في كرة السلة.",,FALSE
"لدي سمكة، اسمها دِش"" ،
تسبح في حوض، وهي أروع من أن تذهب للمدرسة.
إنها سمكة طيبة جداً، تلك التي تدعى ""دِش""،
أتمنى لو أستطيع عصر تلك السمكة التي تدعى ""دِش""""",,
"هناك ضجيج هنا،
هناك ضجيج في كل مكان.
موسيقى صاخبة تدخل في أذني،
لا أستطيع تحمل ذلك، يجب أن أخرج من هنا.
أذناي تطنان من الألم،
لا تعجبني الفكرة، الأمر يتعلق بالمطر.
أحتاج حقاً للعودة إلى المنزل،
حيث أجد الهدوء والسكينة،
لأرى أمي،
وأبدأ نظاماً غذائياً.
هناك ضجيج هنا،
هناك ضجيج في كل مكان.",,FALSE
"لديّ شعر على رأسي،
ولديّ شعر تحت إبطي،
لكنني لا أحب الشعر الذي ينبت على ظهري!",,FALSE
"يداي مذهلتان!
لو لم تكن لدي يدان، لما استطعت تناول الطعام.
لو لم تكن لدي يدان، لما تمكنت من ممارسة رياضتي المفضلة، كرة علم القدم"" .
أنا أحب يديّ!""",,
"المستشفيات مليئة بالأطباء والممرضات.
يجب أن تملك محافظ وحقائب ثقيلة 
الأطباء يعطونك الأدوية،
لكنهم أحياناً يجرون لك العمليات الجراحية.
أحياناً لا أحب المستشفيات.",,FALSE
"أبريل
ذكية، حساسة، متحدثة بارعة، وأخت محبوبة لماريا ودلفينا.
عاشقة للغناء، وموسيقى باتشاتا"" (Bachata)، والعائلة.
تشعر بالبهجة عندما تقضي الوقت معهم.
تحتاج لعائلتها وأصدقائها عندما تشعر بالوحدة.
تمنح الوقت لأصدقائها، وتقدم نصائح الحب والمودة.
تخشى الموت، والصراصير، والكلاب الكبيرة.
تود أن ترى جزر فيلم ""قراصنة الكاريبي"" (Pirates of the Caribbean) وهوليوود.""",,
