text,text_verified,verified
"أصعب من لبنة عالقة في الحائط، أصعب من باب مصنوع من الخشب، أصعب من السبورة التي عليها كتابة، أصعب من أرضية مصنوعة من الخرسانة، أصعب من خزنة مصنوعة من المعدن، أصعب من مضرب مصنوع من الألومنيوم، أصعب من الماس في كهف، هذا هو مدى صعوبة رأس إخوتي.","","false"
"التفاح والطعام بقي ويذهب آخر وشيء آخر بالأشعة السينية والصورة","","false"
"كرات كرة السلة، الأطواق، النقاط، العلامات، المراوغة، القصف، العرضية، تمريرها لليمين بالكرة، 3 مؤشرات، أحب لعب كرة السلة، رمية الكرة وتسديدها، تسديدة خاطئة، خسارة أو فوز في التسديدات!","","false"
"مطاطية، نكهة، لزجة، مضغ رديء، فتح، تناول الطعام تهب فقاعة تلتصق بفمي لزجة!","","false"
"برد الشتاء، عاصف، تساقط الثلوج، التزلج على الجليد، طلاء، الرياح!","","false"
"حار، زهور، تتفتح، تجري، تركب، النحل يشتعل في كل مكان!","","false"
"مرحبًا، أحب السباحة، مع تيم، تيم شخص يحب الفوز لذا سمحت له بذلك. الجميع يحب أن يهاجمني لأنني أخسر دائمًا. على الأقل أعرف كيف أربط حذائي!","","false"
"اليوم مررت بيوم سيء لأن شعري كان مبتذلًا، لقد كان رأسي يؤلمني، وكان أنفي يؤلمني، وأصاب جميع أصابع قدمي المرتعشة، بدأ كل شيء في مدرستي القديمة ولم أكن أعرف حتى حدث ذلك ثم حدث انفجار كبير! لقد صدم جميع أصدقائي بخطأ كبير كبير، كان مجرد يوم غريب للشعر.","","false"
"عندما ترى رالفو وهو في سيارتك تصرخ خوفا !! يحب أن يأكل سيارتك! احذر!! رالفو لديه عيناك لذا فهو يحب أن يأكل فخذيك. ويأتي فقط في الليل ولونه أحمر غامق. إذا مررت به في بلدة راي الصغيرة في كوخ خشبي صغير تخيل ذلك !!!:)âƒââƒâ","","false"
"متعة لعبة البيسبول، والجري المثير، والضرب، والالتقاط، ألعب في المرة الماضية في قاعدة أمريكا الأولى","","false"
"أنا فتى رياضي يحب الدببة، أتساءل كيف سيكون الأمر عندما أكون محترفًا، أسمع الضربات القوية على اللاعبين، أرى المشجعين المجانين مطليين باللونين البرتقالي والأزرق، أريد أن أرى الدببة تفوز بلقب السوبر بول، أنا فتى رياضي يحب الدببة، أتظاهر بأنني روزفلت كولفين أقوم بتمريرة، أشعر بالالتحامات الضخمة، ألمس المطبات في كرة القدم الاحترافية، أشعر بالقلق بشأن فوز الباكرز، أبكي عندما تخسر الدببة في التصفيات، أنا فتى رياضي يحب الدببة. أفهم أن الدببة مروا ببعض المواسم السيئة، وأقول إن الدببة يقومون بمسرحيات صعبة في الأوقات الحاسمة، وأحاول عدم الاستماع إلى الكلمات السيئة، وآمل أن أحصل على موسم مثالي 16-0، أنا فتى رياضي يحب الدببة.","","false"
"عندما استيقظت ذات صباح، كان طائر اللقلق على رأسي. سألت '' ماذا تفعل هناك؟ نظر إلي وقال: اعتقدت أن رأسك يبدو جميلًا جدًا، وكنت متأكدًا من عدم وجود قمل فيه، لذلك هبطت على رأسك وقلت، سأستخدم رأسك كسرير لي"."","","false"
"كان لدي صديق كان يسرق حقيبتي من الغداء كان لدي صديق كان سريعًا في الضرب كان لدي صديق لم يكن رائعًا كان لدي صديق كان مضحكًا للغاية. كان لديّ ذات مرة صديق كان تافهًا جدًا","","false"
"استيقظت في صباح أحد الأيام وكان هناك ثعبان في سريري وحاولت رميه من النافذة لكنه عضني على رأسي، واستلقيت هناك وكنت ميتًا حتى قالت والدتي إنها ستحولني إلى اللون الأحمر وأنت لا تفعل ذلك، لا ماذا سيحدث إذا حاولت تحويلي إلى اللون الأحمر.","","false"
"الريح في شعري الريح في أذني. الرياح قوية جدا وخفيفة جدا. الرياح تهب الرياح يشعر بالارتياح. قد لا تراه ولكن يمكنك أن تشعر به.","","false"
"عندما لم أتمكن من العزف على التشيلو، ولم يكن الصوت جميلًا، نظرت إلى يدي، وكانت هناك مجموعة من البراغيث تجلس بمظهر رائع. متكدسين في برج، كم هو فظ وكم هو حامض. جعلني أترك آلة التشيلو الخاصة بي، الأمر الذي جعلني شخصًا مجنونًا. حتى تطير تلك البراغيث بعيدًا، لن أرتاح طوال اليوم. بمجرد رحيلهم، أستطيع أن أعزف أغنية رائعة.","","false"
"المدرسة مكان مكرم كل شخص لديه رباط الحذاء. لقد كسروا لدي حبل. الآن أنا كآبة. هناك صبي اسمه تشاد. و. . . يا للعجب! إنه مجنون. هناك صبي يعتقد أنه رائع. الجميع يقول أنه أحمق. أعتقد أنه من بركة. هناك قاعدة غبية في مدرستنا. يجب على الجميع الحصول على البراز. قلت لك مدرستي هي مكان الجائزة.","","false"
"كان هناك رجل عجوز من العراق كان يريد قطة سمينة حقًا فأكل الرجل فأرًا يطلق على نفسه اسم كلوز" وكان هذا الرجل العجوز من العراق"","","false"
"الكلب السخيف. طاردت خنزير. لقد كان سخيفًا جدًا. كان اسمه بيلي.","","false"
"عندما استيقظت ذات صباح، نام دب على رأسي. سألته ماذا تفعل هناك؟ نظر إلي وقال هل يمكنني استخدام سريرك؟ لا، لا يجوز لك استخدام سريري أو رأسي! عندما استيقظت قفزت من سريري وناديت من نافذتي وقلت. ''لا تذهب بعيدًا، أنا لست غاضبًا'' لذا عاد وهو يشعر بالسعادة!","","false"
"الماء الماء الماء من لا يحب الماء بعض الناس يحبونه مع السكر لكن هذا ليس أنا! الماء الماء الماء","","false"
"أنا لأبرد للذهاب إلى المدرسة أنا لأبرد لأرى أمي أنا لأبرد لأرى معلمتي.","","false"
"h هو للأمل o هو للحب الرسمي m هو للأمهات e هو للترفيه s هو للحب الحلو w هو أكثر ما تحبه e هو للإثارة e هو للتجارب t هو للكنوز في الحياة h هو للسعادة o هو يا فتى الفرح! m مخصص للأسرار e مخصص لتناول الطعام معًا كشخص واحد","","false"
"بعد ظهر كل يوم تقريبًا، أتناول الآيس كريم بالبالون. كل ليلة، آكل الآيس كريم الخاص بي مع القتال. كل يوم في الساعة السادسة، آكل الآيس كريم بالعصا. كل مساء، أحب الآيس كريم الخاص بي بلعقة. في الثانية، أتناول الآيس كريم بالحذاء. كل يوم تقريبًا عند الظهر، أتناول الآيس كريم مع أحد المجرمين. كل يوم في الثالثة، آكل الآيس كريم مع نحلة.","","false"
"سترة حمراء، عيون بنية. يحب عظمته عندما يلعب، ولكن عندما تلعب فإنه لن يعض، لأنه يضرب الكرة. إنه كلبي وأنا أحبه. (إلا عندما يكون مجنونا).","","false"
"الشمس مشرقة الشمس تجلب الضوء ربما تكون متعبًا لذا خذ قسطًا من الراحة في الليل وفي صباح اليوم التالي ستعود لتجلب الضوء والسطوع.","","false"
"إنه يومي. حان الوقت للعب. البالونات، الهدايا، الحلوى، الكعكة. هناك يذهب جرس الباب سارة جاء في الجميع هنا. نلعب طوال اليوم حتى يحين وقت العودة إلى المنزل. إنه يومي. حان الوقت للعب. البالونات، الهدايا، الحلوى، الكعكة.","","false"
"اشترت بيتي بونر القليل من الزبدة ولكن الزبدة كانت مرة لذلك اشترت بيتي بونر القليل من الزبدة الأفضل","","false"
"كان لدى سندريلا مظلة وفقدت حذائها ولم تعد تعرف ماذا تفعل الآن.","","false"
"طعامي المفضل هو البسكويت والكعك وهي الأشياء التي تصنعها أمي. أعلم أنك تعلم أنهم الأفضل لأنه عندما تصنعهم أمهاتنا فإنهم ليسوا أقل من ذلك ü","","false"
"أوه كم أتمنى أن يكون الجيلي أصفر اللون فهذا يجعلني أشعر بالغضب حقًا لأنني عندما أفكر في الجيلي الأصفر أريد أن أكون في المطبخ لأصنع الأشياء باللون الأصفر","","false"
"الأسود هو الحزن ظلام الغد الأزرق هو اليوم ريش القيق الأخضر هو العشب تنانير فتاة صفراء هي الشمس التي نركض تحتها الرمادي هو دمعة الأمل ظل محيطات الخوف الأحمر هو لون الوردة الدم حيث يتدفق النهر السريع اللون دائمًا شيء حتى لو كان أبيضًا مثل لا شيء","","false"
"لدي خنزير يحب الأكل فهو يأكل الدجاج ويأكل اليرقة ويأكل ما أختاره ويأكل البساط ولكني أحب خنزيري لكنه كريه الرائحة","","false"
"التزلج هو الشيء المفضل لدي صديقي غابي يحب التزلج التزلج ممتع حقًا ليزا هي مدربتي في التزلج ليزا مدربة جيدة جدًا.","","false"
"اليوم تناولت شطيرة مربى ولحم خنزير وبعد ذلك شعرت بالغثيان. ذهبت إلى السرير مع نتوء على رأسي. عندما استيقظت انزلقت على قطتي وفقدت رأسي. وعندما استيقظت قلت لنفسي: الحمد لله أنه كان حلماً". ''"","","false"
"تركض بسرعة كبيرة تركض بجوار حصان آخر يركض بجانب بعضكما البعض تمر بصخرة وشجرة تمر ببحيرة تركض بجانبك تركض بسرعة بجانبك تركض الآن تتوقف","","false"
"النوم بلطف شديد بينما يرعى الآخرون خلفك","","false"
"كان الوحش كبيرًا ومخيفًا، وكان كبيرًا ومهذبًا، وكانت أسنانه كبيرة، وعندما تحرك أصدر صراخًا!!!، لقد كان مشهدًا رائعًا، كان مجرد والدي يقولان ليلة سعيدة.","","false"
"كرة القدم كرة القدم ممتعة للغاية، كرة القدم للجميع، كرة القدم التي تقوم بالجري واللعب بها، كرة القدم كرة القدم مناسبة لكل يوم، كرة القدم رائعة!","","false"
"أنا الصغير الصغير، أتمنى أن يتمكن الناس من رؤية ما بداخلي، أنا صغير جدًا لدرجة أنك لا تستطيع رؤيتي، عندما ألعب أصرخ بهيب الهيب هوب ولكن الآن يمكن لأحد أن يسمعني، أنا الصغير الصغير!","","false"
"الشمس مشرقة الشمس خفيفة. . . الشمس ممتعة والشمس المخيفة حارة ولا تكون أبدًا كذلك. الشمس دائما ستكون نقطة.","","false"
"كرة القدم رائعة للعب. أنت تقوم بالمراوغة ذهابًا وإيابًا في الملعب وفي النهاية إذا كنت محظوظًا فإنك تسجل هدفًا. يبدو الأمر وكأنك تطفو عبر الميدان. إنه أمر صعب ولكنه ممتع.","","false"
"المدرسة يمكن أن تكون المدرسة دائمًا مؤلمة لأنك قد تغفو في الفصل الأمر يشبه أن تكون مقيدًا بسلسلة أحيانًا أنظر من الزجاج (النافذة) كثيرًا وأكتب الكثير من التعلم ولكن الرؤية تحترق.","","false"
"أراك في الحديقة تأكل بعض الفطائر في حديقة التزلج ورأيتك مع عربة حلوى تأكل بعض الفطائر الحلوة وبعض الحب هارتسات في حديقة التزلج","","false"
"عندما استيقظت في الصباح، كان هناك ثعبان على رأسي. سألته ماذا تفعل هناك؟ فنظر إلي وقال: دخلت منزلك وصعدت على سريرك وجلست على رأسك. '' ''أردت مكانًا للنوم والأكل، واعتقدت أن رأسك لا يمكن التغلب عليه!'' قلت للثعبان، سأخبز له كعكة الجبن إذا استطاع أن يرفع نفسه عن رأسي. فقال الثعبان: سأفعل أي شيء من أجل كعكة الجبن. '' بعد تناول كعكة الجبن، أصيب الثعبان بألم شديد في أسنانه. . . وبكى طوال الطريق خارج منزلي.","","false"
"السباحة اللعب الراحة الآيس كريم لا ألعاب العمل","","false"
"كان هناك خفاش شرير يرتدي دائمًا قبعة وكانت قبعته غريبة وكانت لها لحية وكان هناك خفاش شرير ذات مرة","","false"
"إنه يعتقد أنه رائع جدًا ولكن في كل مرة أستدير فيها فهو يلعب البلياردو فهو ليس مبارزًا لأنه ليس على قائمتي!","","false"
"سماء ضبابية فاسدة، بركة موحلة مليئة بالمطر، الشعور بالتجهم والبكاء عند فكرة الوقوع في الجليد، محيط ملوث مليء بالقمامة، إنه الدخان المنبعث من سيجارة إنه اسم شخصية كرتونية قديمة، كان فريد فلينستون موظفًا لديه، وكان حفر الصخور وظيفتهم. من الصعب تفسير هذا اللون، لكن لا أستطيع أن أخبرك أنه سيتعين عليك تدريب عقلك.","","false"
"الأشجار كلها على التوالي تغلق الغابة الباردة حتى تنام المخلوقات","","false"
"في أحد الأيام عندما استيقظت كان هناك طائر اللقلق على رأسي وسألته لماذا قال شيئًا ما لأنه كان نائمًا ولم يكن هناك شيء أعلى صوتًا من الدجاجة التي رسمها الديك عندما كان نائمًا. كان أعلى من الصراخ. من صراخ التنين. من رجل معدني يقفز 989 قدم.","","false"
"كان هناك رجل من البيرو حلم أنه يأكل حذائه فاستيقظ في منتصف الليل مذعورًا ليجد أن حلمه قد تحقق.","","false"
"تتألق حشرات البرق بشكل ساطع جدًا في الليل، عندما رأى شخص ما حشرة البرق أشرقت، انطلق ضوءها بخوف، أمسكت بها في أحد الأيام، كان الأمر غريبًا جدًا، ضحكت مستمتعًا ولكنني تركتها في الخليج.","","false"
"كرات اللحم ترتد عن الأرض يمكن لأعواد السمك أن تهدم الباب البطاطس تجعل الرؤوس تنفجر البرغر يطفو من على الطبق السمك يمكن أن يطرق البوابة الحساء يمكن أن يسقط من الطبق الدجاج مصاب بالجدري والدجاج لديه نقاط فقط أغمض عينيك وتناوله لأن هذا كل ما لديك.","","false"
"لدي خنزير اسمه بول وهو يتجول دائمًا في المركز التجاري ويرتدي شعرًا مستعارًا ويؤدي الرقصة ولكنه لا يحب أبدًا انتظار أي شيء","","false"
"فهو يجعل العالم يسير بشكل أسرع وأسرع وأسرع وأسرع! لكن القمر يجعل العالم يسير بشكل أبطأ أبطأ أبطأ. هل يمكنك أن ترى أين سأذهب في هذا؟ =-). لا تكن مثلي. أنا. يحب. ل. ينام. زززززززز.","","false"
"كنت أعزف على البيانو عندما سمعت صوت t. ضد القناة. لقد شاهدته طوال اليوم وخرجت للعب. بكيت وبكيت لأنها كانت التاسعة.","","false"
"أنا دائمًا أرى قطتي ترتدي قبعة بينما تتأرجح بمضرب معدني لكنها قطتي اللطيفة","","false"
"عندما كنت في السابعة من عمري شاهدت أختي تلعب بالكمبيوتر، وأردت أن ألعبه في المستقبل. ستلعب مرارًا وتكرارًا. ولكن ليس كلمة واحدة ستقولها. يبدو أنها كانت موجودة إلى الأبد. لم يكن عليها تشغيله أبدًا. ليس من العدل أن لا أستطيع اللعب، لأنها ستبقى إلى الأبد.","","false"
"في أحد الأيام، عندما كنت أنظر من نافذتي، لفتت انتباهي ندفة ثلج صغيرة. كان ينزل بسرعة، ويبدو كما لو أنه يستطيع الطيران! ندفة الثلج الصغيرة التي رأيتها ذات يوم كانت صغيرة جدًا، أصغر من النملة، صغيرة جدًا لدرجة أنني لم أستطع رؤيتها. ثم، لدهشتي، ذابت ندفة الثلج الصغيرة أمام عيني مباشرة.","","false"
"هذا المخلوق مترهل قدر الإمكان، فهو لطيف عندما يتذمر ويخمر بهدوء، ففروه الخفيف الرقيق ذو اللون الكرملي دافئ ومن هو هذا المخلوق الجميل، يمكنك أن تسأل جروي بيلا الجرو اللطيف والمحبوب ذو الذيل","","false"
"الكلاب ممتعة. كانوا يرقدون في الشمس. كانوا مستلقين على الأرض في الخارج. ثم ذهب للاختباء. وضعنا حذاءًا على الكلب وقمنا بربطه. ملابس الكلاب محاطة. لقد قمت بتدريبها. اسمها كيم. لقد خرجت. ولعبت عنه.","","false"
"شعري بني وقصير ومن السهل تمشيطه وأحب سحبه لأعلى وله تسليط الضوء على أنني أحب شعري","","false"
"أغاني أغاني في رأسي أغاني أغاني في سريري أغاني أغاني في كل مكان أغاني أغاني في شعري","","false"
"عندما استيقظت ذات صباح كان هناك طائر اللقلق على سريري. سألت: ماذا تفعل على سريري؟ نظر إلي وقال: ماذا تجلس على سريري؟ ومن المؤكد أنه كان يجلس على القش. ثم قلت: ماذا أفعل هنا؟ أجاب: لقد أخذتك إلى السحاب لأجعلك طفلاً من طيور اللقلق. ''لا أريد أن أكون. . . '' تم نقلي إلى المنزل الذي نشأت فيه. ثم اكتشفت أنني لم أقم بواجباتي المنزلية. ولهذا السبب ليس لدي واجباتي المنزلية اليوم.","","false"
"التكنولوجيا جيدة وممتعة. التكنولوجيا مفيدة. ولكن في بعض الأحيان أنها ليست جيدة. مثل التلفاز سوف يفسد دماغك !!!!","","false"
"حان وقت الراحة أوه، لا، لقد تركت الفوضى، أمي ستكون هنا قريبًا وبعد ذلك سأضطر للذهاب إلى غرفتي.","","false"
"بعد ظهر كل يوم تقريبًا أتناول الفطائر بالملعقة. كل مساء تقريبًا، في الساعة السادسة، أتناول الفطائر المكدسة على العصي.","","false"
"في يوم من الأيام، كان هناك زبدة في طبقي بشكل غامض، وأصبحت فراشة، وتركت لرفيقة! تنهدت، وداعا!" للزبدة والفطائر والزبدة مع الخبز وفكرت بدلا من ذلك، سأتناول الشوكولاتة أو كب كيك، عندما يسقط شيء على رأسي. قفزت فراشة جميلة على طبقي، حدقت بي وأنا أحدق بها. . ."","","false"
"التمساح في الشمس التمساح في كل مكان حول التمساح يحب الأكل لذا أطعمه لا تخجل التمساح جائع فلن ينتظر أكثر من ذلك أطعمه الآن أو ستعاني من الويلات التي أكلها لذا تذكر لا تنتظر لإطعامه. أنا أحب التماسيح.","","false"
"عندما استيقظت في صباح أحد الأيام، كان هناك حورية خشب على رأسي. سألتها: ماذا تفعلين هناك؟ نظرت إلي وقالت: لقد جئت لتحذيرك. عليك ألا تتسلق شجرة واحدة فقط. لأنه إذا تسلقت ولو شجرة واحدة، فلا تقل إنني لم أحذرك. ولكن لماذا، قلت، لماذا، لماذا، لماذا؟ ولكن كل ما قالته هو، وداعا. نظرت إليها بفم مفتوح. كيف؟، فكرت، كيف، كيف، كيف؟ لذا، إذا وجدت حورية خشب على رأسك، أخرسها وعُد مباشرة إلى السرير!!!!"","","false"
"بوب، لوب هناك شرطي! وي، وو، وي، وو، يخرج مضيف ويقول بوو! لقد أخاف الرجل كثيرًا لدرجة أنه تحول إلى غداء الشبح.","","false"
"رائحة كريهة من خنزير رائحة كريهة من شعر مستعار فاسد رائحة كريهة من كلب يحفر رائحة كريهة من الحساء المتروك رائحة كريهة من الهولاهوب رائحة كريهة من مغرفة براز رائحة كريهة من تفاحة مغسولة رائحة كريهة من حيوان أليف ناعم رائحة كريهة من حمار التقيت به للتو كان ظربانًا نتنًا!","","false"
"ما هو الأبيض؟ الأبيض هو الغيوم كلها كبيرة ورقيقة. الأبيض هو قميصي. الأبيض هو الغطاء الموجود على زجاجة المياه الخاصة بي. الأبيض هو كرات الثلج التي تطير في الهواء. الأبيض هو النجوم والمشارب على علمنا. هذا أبيض.","","false"
"سارت الذئبة بصمت عبر الغابة المغطاة بالثلوج، وكان فروها الرمادي مغطى ببلورات الجليد، وسمعت صوت ارتطام شيء خلفها، ولم تجرؤ على النظر إلى الوراء خائفة مما ستراه يختفي في دوامة الثلج، ذهبت دون أثر، لقد ذهبت.","","false"
"ألكسندريا ذكية ومسؤولة ومدروسة ومحبوبة أخت ماكسيميليان وجوشوا عاشقة الهيب هوب، مسافرة، ميامي هيت، تشعر بالشجاعة عند التعلم واللعب، تحتاج إلى العائلة والكنز، تخشى إزعاج الناس، كلب كبير، ضفادع ترغب في رؤية السيد. داربي يلعب ركلة الكرة ضد مللي ثانية. طلاب الحمل في هوليوود","","false"
"ارقص أيها الكلب، ارقص، فأنا أنظر وأراك تقفز، وأراك، وأنت تراني، وترقص مثل البرغوث الصغير. أعرف أن اسمك هو ميا، لذا، ارقصي يا كلبة.","","false"
"اسمي ساندرا دي، أريد أن أعرف شيئًا ما، لذا اجعل الأمر واضحًا! هل هو يوم السبت إذا لم يكن الأمر كذلك فأنا مريضة، أنظر فقط إنه الخميس الوحيد الذي تعرفه! أين يجب أن أختبئ من أي وقت مضى. أشعر بالسوء لأن درجة الحرارة 98. 3. أين المصباح اليدوي؟ اين الحرارة؟ لا أريد الذهاب إلى المدرسة! أحتاج إلى الوصول إلى 102. أوه، أشعر بالمرض. مشوش جدا! من الصعب ابتلاعها. معدتي تتحول. آه، لدي مرض النكاف وأنا أشعر بالمرض، كما تعلمون. أعود إلى أقلام الرصاص ولا أستطيع الخروج. سا ندرا دي كوم أسفل! ألا تعلم أنه الصيف! 02 يونيو! ساندرا المسكينة، أعتقد أنك لا تستطيع الخروج، إنه يوم جميل وأعتقد أنني سأذهب للعب!","","false"
"صحي، صحي، غني وثري، هذا ما أحب أن أفعله، أحب الجلوس في حديقة الحيوان مع دب اسمه بوه يأكل الكثير من العسل. صحي، صحي، غني وثري، هذا ما أكره أن أفعله، الجلوس في المحيط، مع دولفين اسمه هيجان، وأكل الكثير من العوالق. هكذا حصلت. . . . صحي، صحي، غني، وثري !!!!","","false"
"إنها تعتقد أنها تحكم لكنها قاسية في المدرسة ومن الحماقة أن تعتقد أنها رائعة","","false"
"بعض الأيام أفضل من غيرها بعض الأيام جيدة وبعض الأيام سيئة ولكني سأحظى به دائمًا","","false"
"في أحد الأيام المشمسة، رأيت أرنبًا صغيرًا أعتقد أنه كان يبحث عن بعض العسل، فتوجهت إليه وقلت له","","false"
"كل صباح في الساعة الثالثة، أتناول كيسًا من حبوب الجيلي. كل يوم في الساعة الرابعة، أتناول حبوب الجيلي بكثرة!","","false"
"الأوراق المتساقطة طعام رائع للأكل للعائلات المحبوبة الديك الرومي اللذيذ!","","false"
"الهالوين هو متعة ارتداء الأزياء الممتعة الهالوين رائع!","","false"
"المكان الذي أذهب إليه عندما لا أستطيع النوم المكان الذي أذهب إليه عندما يكون لدي وقت المكان الذي أذهب إليه هو - في ذهني.","","false"
"ذات مرة كان هناك رجل اسمه السيد. عجلة. ذهب إلى المتجر لعقد صفقة جيدة. لقد وزع ختمًا ليذهب على عجلة ويأكل وجبة اليوم.","","false"
